"﻿phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"vpe-stop-at-place-dung-o-phong-cho","transport","vpe-stop-at-place-dung-o-phong-cho","Stop at the waiting room.","Use this when the vehicle is close to the waiting room and you want the stop to be clear.","","Stop at the waiting room.","Dừng ở phòng chờ","Dừng ở phòng chờ","dung uh phong chuh","premium","say-first","Use this when the vehicle is close to the waiting room and you want the stop to be clear.","","Stop at the waiting room.|Dừng ở phòng chờ|the waiting room|phòng chờ","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-near-place-khu-vuc-hut-thuoc-gan-day-khong","local-services-everyday-tasks","vpe-near-place-khu-vuc-hut-thuoc-gan-day-khong","Is the smoking area nearby?","Use this before walking or committing to a route toward the smoking area.","","Is the smoking area nearby?","khu vực hút thuốc gần đây không?","khu vực hút thuốc gần đây không?","khu vuc hut thuoc guhn day khong?","premium","say-first","Use this before walking or committing to a route toward the smoking area.","","Is the smoking area nearby?|khu vực hút thuốc gần đây không?|the smoking area|khu vực hút thuốc","","planned","🏢","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to the smoking area, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-khu-vuc-hut-thuoc","local-services-everyday-tasks","vpe-take-me-place-cho-toi-den-khu-vuc-hut-thuoc","Please take me to the smoking area.","Use this with a driver, hotel helper, or guide when the smoking area is the destination.","","Please take me to the smoking area.","Cho tôi đến khu vực hút thuốc","Cho tôi đến khu vực hút thuốc","cho toy den khu vuc hut thuoc","premium","say-first","Use this with a driver, hotel helper, or guide when the smoking area is the destination.","","Please take me to the smoking area.|Cho tôi đến khu vực hút thuốc|the smoking area|khu vực hút thuốc","","planned","🏢","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; the smoking area gives the learner a concrete canonical page rather than a generic ride request.","approved"
"vpe-stop-at-place-dung-o-khu-vuc-hut-thuoc","transport","vpe-stop-at-place-dung-o-khu-vuc-hut-thuoc","Stop at the smoking area.","Use this when the vehicle is close to the smoking area and you want the stop to be clear.","","Stop at the smoking area.","Dừng ở khu vực hút thuốc","Dừng ở khu vực hút thuốc","dung uh khu vuc hut thuoc","premium","say-first","Use this when the vehicle is close to the smoking area and you want the stop to be clear.","","Stop at the smoking area.|Dừng ở khu vực hút thuốc|the smoking area|khu vực hút thuốc","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-where-place-bai-gui-xe-may-o-dau","transport","vpe-where-place-bai-gui-xe-may-o-dau","Where is motorbike parking?","Use this when you need someone to point you toward motorbike parking.","","Where is motorbike parking?","bãi gửi xe máy ở đâu?","bãi gửi xe máy ở đâu?","bai gui xe may uh dow?","premium","say-first","Use this when you need someone to point you toward motorbike parking.","","Where is motorbike parking?|bãi gửi xe máy ở đâu?|motorbike parking|bãi gửi xe máy","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=where-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=A first-time traveler often needs to locate motorbike parking; the phrase is short, concrete, and strong for map-based practice.","approved"
"vpe-near-place-bai-gui-xe-may-gan-day-khong","transport","vpe-near-place-bai-gui-xe-may-gan-day-khong","Is motorbike parking nearby?","Use this before walking or committing to a route toward motorbike parking.","","Is motorbike parking nearby?","bãi gửi xe máy gần đây không?","bãi gửi xe máy gần đây không?","bai gui xe may guhn day khong?","premium","say-first","Use this before walking or committing to a route toward motorbike parking.","","Is motorbike parking nearby?|bãi gửi xe máy gần đây không?|motorbike parking|bãi gửi xe máy","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to motorbike parking, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-bai-gui-xe-may","transport","vpe-take-me-place-cho-toi-den-bai-gui-xe-may","Please take me to motorbike parking.","Use this with a driver, hotel helper, or guide when motorbike parking is the destination.","","Please take me to motorbike parking.","Cho tôi đến bãi gửi xe máy","Cho tôi đến bãi gửi xe máy","cho toy den bai gui xe may","premium","say-first","Use this with a driver, hotel helper, or guide when motorbike parking is the destination.","","Please take me to motorbike parking.|Cho tôi đến bãi gửi xe máy|motorbike parking|bãi gửi xe máy","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; motorbike parking gives the learner a concrete canonical page rather than a generic ride request.","approved"
"vpe-stop-at-place-dung-o-bai-gui-xe-may","transport","vpe-stop-at-place-dung-o-bai-gui-xe-may","Stop at motorbike parking.","Use this when the vehicle is close to motorbike parking and you want the stop to be clear.","","Stop at motorbike parking.","Dừng ở bãi gửi xe máy","Dừng ở bãi gửi xe máy","dung uh bai gui xe may","premium","say-first","Use this when the vehicle is close to motorbike parking and you want the stop to be clear.","","Stop at motorbike parking.|Dừng ở bãi gửi xe máy|motorbike parking|bãi gửi xe máy","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-where-place-tram-y-te-o-dau","health-pharmacy","vpe-where-place-tram-y-te-o-dau","Where is a medical station?","Use this when you need someone to point you toward a medical station.","","Where is a medical station?","trạm y tế ở đâu?","trạm y tế ở đâu?","tram y te uh dow?","premium","say-first","Use this when you need someone to point you toward a medical station.","","Where is a medical station?|trạm y tế ở đâu?|a medical station|trạm y tế","","planned","💊","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=where-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=A first-time traveler often needs to locate a medical station; the phrase is short, concrete, and strong for map-based practice.","approved"
"vpe-near-place-tram-y-te-gan-day-khong","health-pharmacy","vpe-near-place-tram-y-te-gan-day-khong","Is a medical station nearby?","Use this before walking or committing to a route toward a medical station.","","Is a medical station nearby?","trạm y tế gần đây không?","trạm y tế gần đây không?","tram y te guhn day khong?","premium","say-first","Use this before walking or committing to a route toward a medical station.","","Is a medical station nearby?|trạm y tế gần đây không?|a medical station|trạm y tế","","planned","💊","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to a medical station, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-tram-y-te","health-pharmacy","vpe-take-me-place-cho-toi-den-tram-y-te","Please take me to a medical station.","Use this with a driver, hotel helper, or guide when a medical station is the destination.","","Please take me to a medical station.","Cho tôi đến trạm y tế","Cho tôi đến trạm y tế","cho toy den tram y te","premium","say-first","Use this with a driver, hotel helper, or guide when a medical station is the destination.","","Please take me to a medical station.|Cho tôi đến trạm y tế|a medical station|trạm y tế","","planned","💊","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; a medical station gives the learner a concrete canonical page rather than a generic ride request.","approved"
"vpe-stop-at-place-dung-o-tram-y-te","transport","vpe-stop-at-place-dung-o-tram-y-te","Stop at a medical station.","Use this when the vehicle is close to a medical station and you want the stop to be clear.","","Stop at a medical station.","Dừng ở trạm y tế","Dừng ở trạm y tế","dung uh tram y te","premium","say-first","Use this when the vehicle is close to a medical station and you want the stop to be clear.","","Stop at a medical station.|Dừng ở trạm y tế|a medical station|trạm y tế","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-where-place-phong-cau-nguyen-o-dau","airport-border-arrival","vpe-where-place-phong-cau-nguyen-o-dau","Where is a prayer room?","Use this when you need someone to point you toward a prayer room.","","Where is a prayer room?","phòng cầu nguyện ở đâu?","phòng cầu nguyện ở đâu?","phong cau nguyen uh dow?","premium","say-first","Use this when you need someone to point you toward a prayer room.","","Where is a prayer room?|phòng cầu nguyện ở đâu?|a prayer room|phòng cầu nguyện","","planned","🛬","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=where-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=A first-time traveler often needs to locate a prayer room; the phrase is short, concrete, and strong for map-based practice.","approved"
"vpe-near-place-phong-cau-nguyen-gan-day-khong","airport-border-arrival","vpe-near-place-phong-cau-nguyen-gan-day-khong","Is a prayer room nearby?","Use this before walking or committing to a route toward a prayer room.","","Is a prayer room nearby?","phòng cầu nguyện gần đây không?","phòng cầu nguyện gần đây không?","phong cau nguyen guhn day khong?","premium","say-first","Use this before walking or committing to a route toward a prayer room.","","Is a prayer room nearby?|phòng cầu nguyện gần đây không?|a prayer room|phòng cầu nguyện","","planned","🛬","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to a prayer room, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-phong-cau-nguyen","airport-border-arrival","vpe-take-me-place-cho-toi-den-phong-cau-nguyen","Please take me to a prayer room.","Use this with a driver, hotel helper, or guide when a prayer room is the destination.","","Please take me to a prayer room.","Cho tôi đến phòng cầu nguyện","Cho tôi đến phòng cầu nguyện","cho toy den phong cau nguyen","premium","say-first","Use this with a driver, hotel helper, or guide when a prayer room is the destination.","","Please take me to a prayer room.|Cho tôi đến phòng cầu nguyện|a prayer room|phòng cầu nguyện","","planned","🛬","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; a prayer room gives the learner a concrete canonical page rather than a generic ride request.","approved"
"vpe-stop-at-place-dung-o-phong-cau-nguyen","transport","vpe-stop-at-place-dung-o-phong-cau-nguyen","Stop at a prayer room.","Use this when the vehicle is close to a prayer room and you want the stop to be clear.","","Stop at a prayer room.","Dừng ở phòng cầu nguyện","Dừng ở phòng cầu nguyện","dung uh phong cau nguyen","premium","say-first","Use this when the vehicle is close to a prayer room and you want the stop to be clear.","","Stop at a prayer room.|Dừng ở phòng cầu nguyện|a prayer room|phòng cầu nguyện","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-where-place-cua-khoi-hanh-o-dau","airport-border-arrival","vpe-where-place-cua-khoi-hanh-o-dau","Where is the departure door?","Use this when you need someone to point you toward the departure door.","","Where is the departure door?","cửa khởi hành ở đâu?","cửa khởi hành ở đâu?","cua khuhi hanh uh dow?","premium","say-first","Use this when you need someone to point you toward the departure door.","","Where is the departure door?|cửa khởi hành ở đâu?|the departure door|cửa khởi hành","","planned","🛬","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=where-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=A first-time traveler often needs to locate the departure door; the phrase is short, concrete, and strong for map-based practice.","approved"
"vpe-near-place-cua-khoi-hanh-gan-day-khong","airport-border-arrival","vpe-near-place-cua-khoi-hanh-gan-day-khong","Is the departure door nearby?","Use this before walking or committing to a route toward the departure door.","","Is the departure door nearby?","cửa khởi hành gần đây không?","cửa khởi hành gần đây không?","cua khuhi hanh guhn day khong?","premium","say-first","Use this before walking or committing to a route toward the departure door.","","Is the departure door nearby?|cửa khởi hành gần đây không?|the departure door|cửa khởi hành","","planned","🛬","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to the departure door, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-cua-khoi-hanh","airport-border-arrival","vpe-take-me-place-cho-toi-den-cua-khoi-hanh","Please take me to the departure door.","Use this with a driver, hotel helper, or guide when the departure door is the destination.","","Please take me to the departure door.","Cho tôi đến cửa khởi hành","Cho tôi đến cửa khởi hành","cho toy den cua khuhi hanh","premium","say-first","Use this with a driver, hotel helper, or guide when the departure door is the destination.","","Please take me to the departure door.|Cho tôi đến cửa khởi hành|the departure door|cửa khởi hành","","planned","🛬","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; the departure door gives the learner a concrete canonical page rather than a generic ride request.","approved"
"vpe-stop-at-place-dung-o-cua-khoi-hanh","transport","vpe-stop-at-place-dung-o-cua-khoi-hanh","Stop at the departure door.","Use this when the vehicle is close to the departure door and you want the stop to be clear.","","Stop at the departure door.","Dừng ở cửa khởi hành","Dừng ở cửa khởi hành","dung uh cua khuhi hanh","premium","say-first","Use this when the vehicle is close to the departure door and you want the stop to be clear.","","Stop at the departure door.|Dừng ở cửa khởi hành|the departure door|cửa khởi hành","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-where-place-quay-hoan-thue-o-dau","money-numbers-prices","vpe-where-place-quay-hoan-thue-o-dau","Where is the tax-refund counter?","Use this when you need someone to point you toward the tax-refund counter.","","Where is the tax-refund counter?","quầy hoàn thuế ở đâu?","quầy hoàn thuế ở đâu?","quay hoan thue uh dow?","premium","say-first","Use this when you need someone to point you toward the tax-refund counter.","","Where is the tax-refund counter?|quầy hoàn thuế ở đâu?|the tax-refund counter|quầy hoàn thuế","","planned","💳","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=where-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=A first-time traveler often needs to locate the tax-refund counter; the phrase is short, concrete, and strong for map-based practice.","approved"
"vpe-near-place-quay-hoan-thue-gan-day-khong","money-numbers-prices","vpe-near-place-quay-hoan-thue-gan-day-khong","Is the tax-refund counter nearby?","Use this before walking or committing to a route toward the tax-refund counter.","","Is the tax-refund counter nearby?","quầy hoàn thuế gần đây không?","quầy hoàn thuế gần đây không?","quay hoan thue guhn day khong?","premium","say-first","Use this before walking or committing to a route toward the tax-refund counter.","","Is the tax-refund counter nearby?|quầy hoàn thuế gần đây không?|the tax-refund counter|quầy hoàn thuế","","planned","💳","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to the tax-refund counter, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-quay-hoan-thue","money-numbers-prices","vpe-take-me-place-cho-toi-den-quay-hoan-thue","Please take me to the tax-refund counter.","Use this with a driver, hotel helper, or guide when the tax-refund counter is the destination.","","Please take me to the tax-refund counter.","Cho tôi đến quầy hoàn thuế","Cho tôi đến quầy hoàn thuế","cho toy den quay hoan thue","premium","say-first","Use this with a driver, hotel helper, or guide when the tax-refund counter is the destination.","","Please take me to the tax-refund counter.|Cho tôi đến quầy hoàn thuế|the tax-refund counter|quầy hoàn thuế","","planned","💳","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; the tax-refund counter gives the learner a concrete canonical page rather than a generic ride request.","approved"
"vpe-stop-at-place-dung-o-quay-hoan-thue","transport","vpe-stop-at-place-dung-o-quay-hoan-thue","Stop at the tax-refund counter.","Use this when the vehicle is close to the tax-refund counter and you want the stop to be clear.","","Stop at the tax-refund counter.","Dừng ở quầy hoàn thuế","Dừng ở quầy hoàn thuế","dung uh quay hoan thue","premium","say-first","Use this when the vehicle is close to the tax-refund counter and you want the stop to be clear.","","Stop at the tax-refund counter.|Dừng ở quầy hoàn thuế|the tax-refund counter|quầy hoàn thuế","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-where-place-khu-kiem-tra-an-ninh-o-dau","airport-border-arrival","vpe-where-place-khu-kiem-tra-an-ninh-o-dau","Where is security screening?","Use this when you need someone to point you toward security screening.","","Where is security screening?","khu kiểm tra an ninh ở đâu?","khu kiểm tra an ninh ở đâu?","khu kiem tra an ninh uh dow?","premium","say-first","Use this when you need someone to point you toward security screening.","","Where is security screening?|khu kiểm tra an ninh ở đâu?|security screening|khu kiểm tra an ninh","","planned","🛬","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=where-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=A first-time traveler often needs to locate security screening; the phrase is short, concrete, and strong for map-based practice.","approved"
"vpe-near-place-khu-kiem-tra-an-ninh-gan-day-khong","airport-border-arrival","vpe-near-place-khu-kiem-tra-an-ninh-gan-day-khong","Is security screening nearby?","Use this before walking or committing to a route toward security screening.","","Is security screening nearby?","khu kiểm tra an ninh gần đây không?","khu kiểm tra an ninh gần đây không?","khu kiem tra an ninh guhn day khong?","premium","say-first","Use this before walking or committing to a route toward security screening.","","Is security screening nearby?|khu kiểm tra an ninh gần đây không?|security screening|khu kiểm tra an ninh","","planned","🛬","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to security screening, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-khu-kiem-tra-an-ninh","airport-border-arrival","vpe-take-me-place-cho-toi-den-khu-kiem-tra-an-ninh","Please take me to security screening.","Use this with a driver, hotel helper, or guide when security screening is the destination.","","Please take me to security screening.","Cho tôi đến khu kiểm tra an ninh","Cho tôi đến khu kiểm tra an ninh","cho toy den khu kiem tra an ninh","premium","say-first","Use this with a driver, hotel helper, or guide when security screening is the destination.","","Please take me to security screening.|Cho tôi đến khu kiểm tra an ninh|security screening|khu kiểm tra an ninh","","planned","🛬","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; security screening gives the learner a concrete canonical page rather than a generic ride request.","approved"
"vpe-stop-at-place-dung-o-khu-kiem-tra-an-ninh","transport","vpe-stop-at-place-dung-o-khu-kiem-tra-an-ninh","Stop at security screening.","Use this when the vehicle is close to security screening and you want the stop to be clear.","","Stop at security screening.","Dừng ở khu kiểm tra an ninh","Dừng ở khu kiểm tra an ninh","dung uh khu kiem tra an ninh","premium","say-first","Use this when the vehicle is close to security screening and you want the stop to be clear.","","Stop at security screening.|Dừng ở khu kiểm tra an ninh|security screening|khu kiểm tra an ninh","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=stop-at-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Stopping phrases make practice more useful than only destination phrases, especially when the traveler sees the place coming up.","approved"
"vpe-where-place-duong-mot-chieu-o-dau","directions-navigation","vpe-where-place-duong-mot-chieu-o-dau","Where is a one-way street?","Use this when you need someone to point you toward a one-way street.","","Where is a one-way street?","đường một chiều ở đâu?","đường một chiều ở đâu?","duong moht chieu uh dow?","premium","say-first","Use this when you need someone to point you toward a one-way street.","","Where is a one-way street?|đường một chiều ở đâu?|a one-way street|đường một chiều","","planned","🧭","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=where-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=A first-time traveler often needs to locate a one-way street; the phrase is short, concrete, and strong for map-based practice.","approved"
"vpe-near-place-duong-mot-chieu-gan-day-khong","directions-navigation","vpe-near-place-duong-mot-chieu-gan-day-khong","Is a one-way street nearby?","Use this before walking or committing to a route toward a one-way street.","","Is a one-way street nearby?","đường một chiều gần đây không?","đường một chiều gần đây không?","duong moht chieu guhn day khong?","premium","say-first","Use this before walking or committing to a route toward a one-way street.","","Is a one-way street nearby?|đường một chiều gần đây không?|a one-way street|đường một chiều","","planned","🧭","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=near-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=This creates a practical distance-check page tied to a one-way street, useful for directions and distractor drills.","approved"
"vpe-take-me-place-cho-toi-den-duong-mot-chieu","transport","vpe-take-me-place-cho-toi-den-duong-mot-chieu","Please take me to a one-way street.","Use this with a driver, hotel helper, or guide when a one-way street is the destination.","","Please take me to a one-way street.","Cho tôi đến đường một chiều","Cho tôi đến đường một chiều","cho toy den duong moht chieu","premium","say-first","Use this with a driver, hotel helper, or guide when a one-way street is the destination.","","Please take me to a one-way street.|Cho tôi đến đường một chiều|a one-way street|đường một chiều","","planned","🚕","task=TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; ai-authored-practice-expansion; expansion_family=take-me-place; difficulty=beginner; practice_buckets=english-to-vietnamese|vietnamese-to-english|missing-token|city-destination|distractor; source_lane=content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001; rationale=Destination phrases are core travel practice; a one-way street gives the learner a concrete canonical page rather than a generic ride request.","approved"
