severity,pageID,tierRole,englishTitle,sourcePath,sectionID,sourceCount,renderedCount,sourceOnly,renderedOnly,note
SECTION_LAYOUT_DIFF,viet-family-v500-phon-inte-powe-i-need-an-esim,tier1,I need an eSIM,content-draft/viet/canonical-pages/tier-one/phone-internet-power/v500-phon-inte-powe-i-need-an-esim.json,explore-next,7,0,7,0,source-only: viet-family-phone-wifi-password x1; viet-family-phone-sim x1; viet-family-phone-battery-dead x1; viet-family-phone-charger x1; viet-family-phone-charge-here x1
SECTION_LAYOUT_DIFF,viet-family-v500-phon-inte-powe-my-map-is-not-working,tier1,My map is not working,content-draft/viet/canonical-pages/tier-one/phone-internet-power/v500-phon-inte-powe-my-map-is-not-working.json,explore-next,7,0,7,0,source-only: viet-family-phone-wifi-password x1; viet-family-phone-sim x1; viet-family-phone-battery-dead x1; viet-family-phone-charger x1; viet-family-phone-charge-here x1
SECTION_LAYOUT_DIFF,viet-family-v500-phon-inte-powe-where-can-i-get-a-local-sim-card,tier1,Where can I get a local SIM card?,content-draft/viet/canonical-pages/tier-one/phone-internet-power/v500-phon-inte-powe-where-can-i-get-a-local-sim-card.json,explore-next,7,0,7,0,source-only: viet-family-phone-wifi-password x1; viet-family-phone-sim x1; viet-family-phone-battery-dead x1; viet-family-phone-charger x1; viet-family-phone-charge-here x1
SECTION_LAYOUT_DIFF,viet-family-v500-unde-repa-please-say-it-slowly,tier1,Please say it slowly,content-draft/viet/canonical-pages/tier-one/understanding-repair/v500-unde-repa-please-say-it-slowly.json,explore-next,7,0,7,0,source-only: viet-family-repair-understand x1; viet-family-repair-slower x1; viet-family-repair-repeat x1; viet-family-repair-write-down x1; viet-family-repair-meaning x1
SECTION_LAYOUT_DIFF,viet-polite-hello,tier1,Hello,content-draft/viet/canonical-pages/tier-one/polite-basics/polite-hello.json,local-greetings,7,0,7,0,source-only: xin-chao-anh x1; xin-chao-chi x1; xin-chao-em x1; xin-chao-ong x1; xin-chao-ba x1
SECTION_LAYOUT_DIFF,viet-family-shopping-color,tier1,Do you have another color?,content-draft/viet/canonical-pages/tier-one/shopping/shopping-color.json,explore-next,6,0,6,0,source-only: viet-family-shopping-size x1; viet-family-shopping-try-on x1; viet-family-shopping-just-looking x1; viet-family-shopping-pay-where x1; viet-family-v500-shop-how-much-is-this-item x1
SECTION_LAYOUT_DIFF,viet-family-shopping-just-looking,tier1,I’m just looking,content-draft/viet/canonical-pages/tier-one/shopping/shopping-just-looking.json,explore-next,6,0,6,0,source-only: viet-family-shopping-size x1; viet-family-shopping-color x1; viet-family-shopping-try-on x1; viet-family-shopping-pay-where x1; viet-family-v500-shop-how-much-is-this-item x1
SECTION_LAYOUT_DIFF,viet-family-shopping-pay-where,tier1,Where do I pay?,content-draft/viet/canonical-pages/tier-one/shopping/shopping-pay-where.json,explore-next,6,0,6,0,source-only: viet-family-shopping-size x1; viet-family-shopping-color x1; viet-family-shopping-try-on x1; viet-family-shopping-just-looking x1; viet-family-v500-shop-how-much-is-this-item x1
SECTION_LAYOUT_DIFF,viet-family-shopping-size,tier1,I want this size,content-draft/viet/canonical-pages/tier-one/shopping/shopping-size.json,explore-next,6,0,6,0,source-only: viet-family-shopping-color x1; viet-family-shopping-try-on x1; viet-family-shopping-just-looking x1; viet-family-shopping-pay-where x1; viet-family-v500-shop-how-much-is-this-item x1
SECTION_LAYOUT_DIFF,viet-family-shopping-try-on,tier1,Can I try this on?,content-draft/viet/canonical-pages/tier-one/shopping/shopping-try-on.json,explore-next,6,0,6,0,source-only: viet-family-shopping-size x1; viet-family-shopping-color x1; viet-family-shopping-just-looking x1; viet-family-shopping-pay-where x1; viet-family-v500-shop-how-much-is-this-item x1
SECTION_LAYOUT_DIFF,viet-family-time-have-booking,tier1,I have a booking,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-have-booking.json,explore-next,6,0,6,0,source-only: viet-family-time-what-time x1; viet-family-time-today x1; viet-family-time-tomorrow-morning x1; viet-family-time-open x1; viet-family-v500-time-date-book-is-there-a-wait x1
SECTION_LAYOUT_DIFF,viet-family-time-open,tier1,What time does it open?,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-open.json,explore-next,6,0,6,0,source-only: viet-family-time-what-time x1; viet-family-time-today x1; viet-family-time-tomorrow-morning x1; viet-family-time-have-booking x1; viet-family-v500-time-date-book-is-there-a-wait x1
SECTION_LAYOUT_DIFF,viet-family-time-today,tier1,Today,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-today.json,explore-next,6,0,6,0,source-only: viet-family-time-what-time x1; viet-family-time-tomorrow-morning x1; viet-family-time-have-booking x1; viet-family-time-open x1; viet-family-v500-time-date-book-is-there-a-wait x1
SECTION_LAYOUT_DIFF,viet-family-time-tomorrow-morning,tier1,Tomorrow morning,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-tomorrow-morning.json,explore-next,6,0,6,0,source-only: viet-family-time-what-time x1; viet-family-time-today x1; viet-family-time-have-booking x1; viet-family-time-open x1; viet-family-v500-time-date-book-is-there-a-wait x1
SECTION_LAYOUT_DIFF,viet-family-time-what-time,tier1,What time?,content-draft/viet/canonical-pages/tier-one/time-dates-booking/time-what-time.json,explore-next,6,0,6,0,source-only: viet-family-time-today x1; viet-family-time-tomorrow-morning x1; viet-family-time-have-booking x1; viet-family-time-open x1; viet-family-v500-time-date-book-is-there-a-wait x1
SECTION_LAYOUT_DIFF,viet-family-v500-shop-can-you-lower-the-price,tier1,Can you lower the price?,content-draft/viet/canonical-pages/tier-one/shopping/v500-shop-can-you-lower-the-price.json,explore-next,6,0,6,0,source-only: viet-family-shopping-size x1; viet-family-shopping-color x1; viet-family-shopping-try-on x1; viet-family-shopping-just-looking x1; viet-family-shopping-pay-where x1
SECTION_LAYOUT_DIFF,viet-family-v500-shop-how-much-is-this-item,tier1,How much is this item?,content-draft/viet/canonical-pages/tier-one/shopping/v500-shop-how-much-is-this-item.json,explore-next,6,0,6,0,source-only: viet-family-shopping-size x1; viet-family-shopping-color x1; viet-family-shopping-try-on x1; viet-family-shopping-just-looking x1; viet-family-shopping-pay-where x1
SECTION_LAYOUT_DIFF,viet-family-v500-time-date-book-is-there-a-wait,tier1,Is there a wait?,content-draft/viet/canonical-pages/tier-one/time-dates-booking/v500-time-date-book-is-there-a-wait.json,explore-next,6,0,6,0,source-only: viet-family-time-what-time x1; viet-family-time-today x1; viet-family-time-tomorrow-morning x1; viet-family-time-have-booking x1; viet-family-time-open x1
SECTION_LAYOUT_DIFF,viet-family-v500-time-date-book-one-ticket-please,tier1,"One ticket, please",content-draft/viet/canonical-pages/tier-one/time-dates-booking/v500-time-date-book-one-ticket-please.json,explore-next,6,0,6,0,source-only: viet-family-time-what-time x1; viet-family-time-today x1; viet-family-time-tomorrow-morning x1; viet-family-time-have-booking x1; viet-family-time-open x1
SECTION_LAYOUT_DIFF,viet-acknowledge-da,tier1,Yes / polite acknowledgment,content-draft/viet/canonical-pages/tier-one/polite-basics/polite-acknowledge.json,explore-next,8,3,8,3,source-only: viet-hello-chao-anh x1; viet-hello-chao-chi x1; viet-hello-chao-em x1; viet-hello-chao-ong x1; viet-hello-chao-ba x1 | rendered-only: viet-da-chao-anh x1; viet-hello-da-chao-anh-chi x1; viet-thank-you x1
SECTION_LAYOUT_DIFF,viet-acknowledge-dung,tier1,Yes,content-draft/viet/canonical-pages/tier-one/polite-basics/v500-poli-basi-yes.json,explore-next,8,3,8,3,source-only: viet-hello-chao-anh x1; viet-hello-chao-chi x1; viet-hello-chao-em x1; viet-hello-chao-ong x1; viet-hello-chao-ba x1 | rendered-only: viet-thanks-cam-on-toi-hieu-roi x1; viet-thank-you x1; viet-acknowledge-khong x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-paper,tier1,Do you have toilet paper?,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-paper.json,explore-next,5,0,5,0,source-only: viet-family-bathroom-where x1; viet-family-bathroom-use x1; viet-family-bathroom-soap x1; viet-family-bathroom-wash-hands x1; viet-family-bathroom-water x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-soap,tier1,Do you have soap?,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-soap.json,explore-next,5,0,5,0,source-only: viet-family-bathroom-where x1; viet-family-bathroom-paper x1; viet-family-bathroom-use x1; viet-family-bathroom-wash-hands x1; viet-family-bathroom-water x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-use,tier1,Can I use the bathroom?,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-use.json,explore-next,5,0,5,0,source-only: viet-family-bathroom-where x1; viet-family-bathroom-paper x1; viet-family-bathroom-soap x1; viet-family-bathroom-wash-hands x1; viet-family-bathroom-water x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-wash-hands,tier1,Can I wash my hands here?,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-wash-hands.json,explore-next,5,0,5,0,source-only: viet-family-bathroom-where x1; viet-family-bathroom-paper x1; viet-family-bathroom-use x1; viet-family-bathroom-soap x1; viet-family-bathroom-water x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-water,tier1,I need water,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-water.json,explore-next,5,0,5,0,source-only: viet-family-bathroom-where x1; viet-family-bathroom-paper x1; viet-family-bathroom-use x1; viet-family-bathroom-soap x1; viet-family-bathroom-wash-hands x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-where,tier1,Where is the bathroom?,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-where.json,explore-next,5,0,5,0,source-only: viet-family-bathroom-paper x1; viet-family-bathroom-use x1; viet-family-bathroom-soap x1; viet-family-bathroom-wash-hands x1; viet-family-bathroom-water x1
SECTION_LAYOUT_DIFF,viet-family-help-call-hotel,tier1,Please call the hotel for me,content-draft/viet/canonical-pages/tier-one/problems-help/help-call-hotel.json,explore-next,5,0,5,0,source-only: viet-family-help-lost x1; viet-family-help-left-something x1; viet-family-help-need-help x1; viet-family-help-manager x1; viet-family-v500-prob-help-i-need-help-now x1
SECTION_LAYOUT_DIFF,viet-family-help-left-something,tier1,I left something behind,content-draft/viet/canonical-pages/tier-one/problems-help/help-left-something.json,explore-next,5,0,5,0,source-only: viet-family-help-lost x1; viet-family-help-need-help x1; viet-family-help-call-hotel x1; viet-family-help-manager x1; viet-family-v500-prob-help-i-need-help-now x1
SECTION_LAYOUT_DIFF,viet-family-help-lost,tier1,I’m lost,content-draft/viet/canonical-pages/tier-one/problems-help/help-lost.json,explore-next,5,0,5,0,source-only: viet-family-help-left-something x1; viet-family-help-need-help x1; viet-family-help-call-hotel x1; viet-family-help-manager x1; viet-family-v500-prob-help-i-need-help-now x1
SECTION_LAYOUT_DIFF,viet-family-help-manager,tier1,I need the manager,content-draft/viet/canonical-pages/tier-one/problems-help/help-manager.json,explore-next,5,0,5,0,source-only: viet-family-help-lost x1; viet-family-help-left-something x1; viet-family-help-need-help x1; viet-family-help-call-hotel x1; viet-family-v500-prob-help-i-need-help-now x1
SECTION_LAYOUT_DIFF,viet-family-help-need-help,tier1,I need help,content-draft/viet/canonical-pages/tier-one/problems-help/help-need-help.json,explore-next,5,0,5,0,source-only: viet-family-help-lost x1; viet-family-help-left-something x1; viet-family-help-call-hotel x1; viet-family-help-manager x1; viet-family-v500-prob-help-i-need-help-now x1
SECTION_LAYOUT_DIFF,viet-family-sight-close,tier1,What time does it close?,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-close.json,explore-next,5,0,5,0,source-only: viet-family-sight-ticket x1; viet-family-sight-start x1; viet-family-sight-photos x1; viet-family-sight-meeting-point x1; viet-family-v500-sigh-acti-i-have-a-tour-booking x1
SECTION_LAYOUT_DIFF,viet-family-sight-meeting-point,tier1,Where is the meeting point?,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-meeting-point.json,explore-next,5,0,5,0,source-only: viet-family-sight-ticket x1; viet-family-sight-start x1; viet-family-sight-photos x1; viet-family-sight-close x1; viet-family-v500-sigh-acti-i-have-a-tour-booking x1
SECTION_LAYOUT_DIFF,viet-family-sight-photos,tier1,Can I take photos here?,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-photos.json,explore-next,5,0,5,0,source-only: viet-family-sight-ticket x1; viet-family-sight-start x1; viet-family-sight-close x1; viet-family-sight-meeting-point x1; viet-family-v500-sigh-acti-i-have-a-tour-booking x1
SECTION_LAYOUT_DIFF,viet-family-sight-start,tier1,Where do we start?,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-start.json,explore-next,5,0,5,0,source-only: viet-family-sight-ticket x1; viet-family-sight-photos x1; viet-family-sight-close x1; viet-family-sight-meeting-point x1; viet-family-v500-sigh-acti-i-have-a-tour-booking x1
SECTION_LAYOUT_DIFF,viet-family-sight-ticket,tier1,How much is the ticket?,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/sight-ticket.json,explore-next,5,0,5,0,source-only: viet-family-sight-start x1; viet-family-sight-photos x1; viet-family-sight-close x1; viet-family-sight-meeting-point x1; viet-family-v500-sigh-acti-i-have-a-tour-booking x1
SECTION_LAYOUT_DIFF,viet-family-v500-prob-help-i-need-help-now,tier1,I need help now,content-draft/viet/canonical-pages/tier-one/problems-help/v500-prob-help-i-need-help-now.json,explore-next,5,0,5,0,source-only: viet-family-help-lost x1; viet-family-help-left-something x1; viet-family-help-need-help x1; viet-family-help-call-hotel x1; viet-family-help-manager x1
SECTION_LAYOUT_DIFF,viet-family-v500-sigh-acti-i-have-a-tour-booking,tier1,I have a tour booking,content-draft/viet/canonical-pages/tier-one/sightseeing-activities/v500-sigh-acti-i-have-a-tour-booking.json,explore-next,5,0,5,0,source-only: viet-family-sight-ticket x1; viet-family-sight-start x1; viet-family-sight-photos x1; viet-family-sight-close x1; viet-family-sight-meeting-point x1
SECTION_LAYOUT_DIFF,viet-how-are-you,tier1,How are you?,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-how-are-you.json,explore-next,8,3,6,1,source-only: viet-family-social-from-us x1; viet-family-social-from-uk x1; viet-family-social-first-time x1; viet-family-social-food-good x1; viet-family-social-weather-hot x1 | rendered-only: viet-thank-you x1
SECTION_LAYOUT_DIFF,viet-polite-hello,tier1,Hello,content-draft/viet/canonical-pages/tier-one/polite-basics/polite-hello.json,situational-greetings,5,0,5,0,source-only: xin-chao-friend x1; xin-chao-formal x1; xin-chao-phone x1; xin-chao-morning x1; xin-chao-afternoon x1
SECTION_LAYOUT_DIFF,viet-thanks-khong-cam-on,tier1,"No, thank you",content-draft/viet/canonical-pages/tier-one/polite-basics/polite-no-thanks.json,explore-next,8,3,8,3,source-only: viet-hello-chao-anh x1; viet-hello-chao-chi x1; viet-hello-chao-em x1; viet-hello-chao-ong x1; viet-hello-chao-ba x1 | rendered-only: viet-thank-you x1; viet-thanks-khong-co-gi x1; viet-goodbye x1
SECTION_LAYOUT_DIFF,viet-acknowledge-da,tier1,Yes / polite acknowledgment,content-draft/viet/canonical-pages/tier-one/polite-basics/polite-acknowledge.json,nearby-phrases,4,0,4,0,source-only: viet-hello-da-chao-anh-chi x1; viet-hello-alo x1; viet-hello-good-morning x1; viet-hello-good-afternoon x1
SECTION_LAYOUT_DIFF,viet-acknowledge-dung,tier1,Yes,content-draft/viet/canonical-pages/tier-one/polite-basics/v500-poli-basi-yes.json,nearby-phrases,4,0,4,0,source-only: viet-hello-da-chao-anh-chi x1; viet-hello-alo x1; viet-hello-good-morning x1; viet-hello-good-afternoon x1
SECTION_LAYOUT_DIFF,viet-thanks-cam-on-toi-hieu-roi,tier1,"Thanks, I understand now",content-draft/viet/canonical-pages/tier-one/directions-navigation/directions-understand-now.json,explore-next,7,3,6,2,source-only: viet-family-directions-how-to-get x1; viet-family-directions-how-long x1; viet-family-directions-turn-left x1; viet-family-directions-turn-right x1; viet-family-directions-go-straight x1 | rendered-only: viet-thanks-cam-on-nhieu x1; viet-goodbye x1
SECTION_LAYOUT_DIFF,viet-thanks-khong-cam-on,tier1,"No, thank you",content-draft/viet/canonical-pages/tier-one/polite-basics/polite-no-thanks.json,nearby-phrases,4,0,4,0,source-only: viet-hello-da-chao-anh-chi x1; viet-hello-alo x1; viet-hello-good-morning x1; viet-hello-good-afternoon x1
SECTION_LAYOUT_DIFF,viet-acknowledge-da,tier1,Yes / polite acknowledgment,content-draft/viet/canonical-pages/tier-one/polite-basics/polite-acknowledge.json,local-tip,3,0,3,0,source-only: viet-acknowledge-dung x1; viet-hello-chao x1; viet-hello-chao-ban x1
SECTION_LAYOUT_DIFF,viet-acknowledge-da,tier1,Yes / polite acknowledgment,content-draft/viet/canonical-pages/tier-one/polite-basics/polite-acknowledge.json,traveler-insight,3,0,3,0,source-only: viet-polite-hello x1; viet-thank-you x1; viet-thanks-khong-cam-on x1
SECTION_LAYOUT_DIFF,viet-acknowledge-da,tier1,Yes / polite acknowledgment,content-draft/viet/canonical-pages/tier-one/polite-basics/polite-acknowledge.json,when-to-use,3,0,3,0,source-only: viet-excuse-sorry x1; viet-family-polite-its-okay x1; viet-goodbye x1
SECTION_LAYOUT_DIFF,viet-acknowledge-dung,tier1,Yes,content-draft/viet/canonical-pages/tier-one/polite-basics/v500-poli-basi-yes.json,local-tip,3,0,3,0,source-only: viet-goodbye x1; viet-hello-chao x1; viet-hello-chao-ban x1
SECTION_LAYOUT_DIFF,viet-acknowledge-dung,tier1,Yes,content-draft/viet/canonical-pages/tier-one/polite-basics/v500-poli-basi-yes.json,traveler-insight,3,0,3,0,source-only: viet-polite-hello x1; viet-thank-you x1; viet-acknowledge-da x1
SECTION_LAYOUT_DIFF,viet-acknowledge-dung,tier1,Yes,content-draft/viet/canonical-pages/tier-one/polite-basics/v500-poli-basi-yes.json,when-to-use,3,0,3,0,source-only: viet-thanks-khong-cam-on x1; viet-excuse-sorry x1; viet-family-polite-its-okay x1
SECTION_LAYOUT_DIFF,viet-how-are-you,tier1,How are you?,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-how-are-you.json,local-tip,3,0,3,0,source-only: viet-smalltalk-di-dau-day x1; viet-smalltalk-nice-to-meet-you x1; viet-how-are-you-anh x1
SECTION_LAYOUT_DIFF,viet-how-are-you,tier1,How are you?,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-how-are-you.json,traveler-insight,3,0,3,0,source-only: viet-family-social-from-us x1; viet-family-social-from-uk x1; viet-family-social-first-time x1
SECTION_LAYOUT_DIFF,viet-how-are-you,tier1,How are you?,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-how-are-you.json,when-to-use,3,0,3,0,source-only: viet-family-social-like-vietnam x1; viet-family-social-food-good x1; viet-family-social-weather-hot x1
SECTION_LAYOUT_DIFF,viet-phrase-airport-pickup-clearer,child,Where do I meet the driver?,content-draft/viet/canonical-pages/tier-one/airport-border-arrival/airport-pickup--airport-pickup-clearer.json,explore-next,6,3,3,0,source-only: viet-family-airport-pickup x1; viet-family-airport-immigration x1; viet-family-airport-baggage x1
SECTION_LAYOUT_DIFF,viet-phrase-emergency-5,child,Help!,content-draft/viet/canonical-pages/tier-one/emergency-safety/emergency-emergency--emergency-5.json,explore-next,6,3,3,0,source-only: viet-family-emergency-emergency x1; viet-family-emergency-police x1; viet-family-emergency-ambulance x1
SECTION_LAYOUT_DIFF,viet-phrase-health-1,child,Where is the pharmacy?,content-draft/viet/canonical-pages/tier-one/health-pharmacy/health-pharmacy--health-1.json,explore-next,6,3,3,0,source-only: viet-family-health-pharmacy x1; viet-family-health-doctor x1; viet-family-health-headache x1
SECTION_LAYOUT_DIFF,viet-phrase-hotel-check-in-polite,child,"I’d like to check in, please",content-draft/viet/canonical-pages/tier-one/hotel-accommodation/hotel-check-in--hotel-check-in-polite.json,explore-next,6,3,3,0,source-only: viet-family-hotel-check-in x1; viet-family-hotel-reservation x1; viet-family-hotel-checkout-time x1
SECTION_LAYOUT_DIFF,viet-phrase-hotel-more-supplies-paper,child,Can I have more toilet paper?,content-draft/viet/canonical-pages/tier-one/hotel-accommodation/hotel-more-supplies--hotel-more-supplies-paper.json,explore-next,6,3,3,0,source-only: viet-family-hotel-more-supplies x1; viet-family-hotel-reservation x1; viet-family-hotel-check-in x1
SECTION_LAYOUT_DIFF,viet-phrase-money-how-much-common,child,How much is this?,content-draft/viet/canonical-pages/tier-one/money-numbers-prices/money-how-much--money-how-much-common.json,explore-next,6,3,3,0,source-only: viet-family-money-how-much x1; viet-family-money-per-kilo x1; viet-family-money-too-expensive x1
SECTION_LAYOUT_DIFF,viet-phrase-phone-wifi-common,child,What is the Wi-Fi password?,content-draft/viet/canonical-pages/tier-one/phone-internet-power/phone-wifi-password--phone-wifi-common.json,explore-next,6,3,3,0,source-only: viet-family-phone-wifi-password x1; viet-family-phone-sim x1; viet-family-phone-battery-dead x1
SECTION_LAYOUT_DIFF,viet-phrase-repair-english-help-self-limit,child,"Sorry, I don’t speak Vietnamese",content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-english-help--repair-english-help-self-limit.json,explore-next,6,3,3,0,source-only: viet-family-repair-english-help x1; viet-family-repair-understand x1; viet-family-repair-slower x1
SECTION_LAYOUT_DIFF,viet-phrase-repair-number-amount,child,How much did you say?,content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-number--repair-number-amount.json,explore-next,6,3,3,0,source-only: viet-family-repair-number x1; viet-family-repair-understand x1; viet-family-repair-slower x1
SECTION_LAYOUT_DIFF,viet-phrase-repair-slower-polite,child,"Could you speak a little slower, please?",content-draft/viet/canonical-pages/tier-one/understanding-repair/repair-slower--repair-slower-polite.json,explore-next,6,3,3,0,source-only: viet-family-repair-slower x1; viet-family-repair-understand x1; viet-family-repair-repeat x1
SECTION_LAYOUT_DIFF,viet-phrase-transport-stop-here-clearer,child,Please stop right here,content-draft/viet/canonical-pages/tier-one/transport/transport-stop-here--transport-stop-here-clearer.json,explore-next,6,3,3,0,source-only: viet-family-transport-stop-here x1; viet-family-transport-destination x1; viet-family-transport-main-destination x1
SECTION_LAYOUT_DIFF,viet-polite-hello,tier1,Hello,content-draft/viet/canonical-pages/tier-one/polite-basics/polite-hello.json,common-follow-ups,3,0,3,0,source-only: viet-how-are-you x1; xin-chao-where-going x1; xin-chao-nice-meet x1
SECTION_LAYOUT_DIFF,viet-thanks-cam-on-toi-hieu-roi,tier1,"Thanks, I understand now",content-draft/viet/canonical-pages/tier-one/directions-navigation/directions-understand-now.json,traveler-insight,3,0,3,0,source-only: viet-family-directions-how-to-get x1; viet-family-directions-near x1; viet-family-directions-how-long x1
SECTION_LAYOUT_DIFF,viet-thanks-cam-on-toi-hieu-roi,tier1,"Thanks, I understand now",content-draft/viet/canonical-pages/tier-one/directions-navigation/directions-understand-now.json,when-to-use,3,0,3,0,source-only: viet-family-directions-turn-left x1; viet-family-directions-turn-right x1; viet-family-directions-go-straight x1
SECTION_LAYOUT_DIFF,viet-thanks-khong-cam-on,tier1,"No, thank you",content-draft/viet/canonical-pages/tier-one/polite-basics/polite-no-thanks.json,local-tip,3,0,3,0,source-only: viet-acknowledge-dung x1; viet-hello-chao x1; viet-hello-chao-ban x1
SECTION_LAYOUT_DIFF,viet-thanks-khong-cam-on,tier1,"No, thank you",content-draft/viet/canonical-pages/tier-one/polite-basics/polite-no-thanks.json,traveler-insight,3,0,3,0,source-only: viet-polite-hello x1; viet-thank-you x1; viet-acknowledge-da x1
SECTION_LAYOUT_DIFF,viet-thanks-khong-cam-on,tier1,"No, thank you",content-draft/viet/canonical-pages/tier-one/polite-basics/polite-no-thanks.json,when-to-use,3,0,3,0,source-only: viet-excuse-sorry x1; viet-family-polite-its-okay x1; viet-goodbye x1
SECTION_LAYOUT_DIFF,viet-hello-chao-ba,catalog-promoted,Hello to an elderly woman,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/hello-chao-ba.json,pronoun-swap,3,1,2,0,source-only: viet-hello-chao-ong x1; viet-hello-chao-co x1
SECTION_LAYOUT_DIFF,viet-hello-chao-chu,catalog-promoted,Hello to an uncle-age man,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/hello-chao-chu.json,pronoun-swap,3,1,2,0,source-only: viet-hello-chao-co x1; viet-hello-chao-anh x1
SECTION_LAYOUT_DIFF,viet-hello-chao-co,catalog-promoted,Hello to an aunt-age woman,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/hello-chao-co.json,pronoun-swap,3,1,2,0,source-only: viet-hello-chao-chu x1; viet-hello-chao-chi x1
SECTION_LAYOUT_DIFF,viet-how-are-you,tier1,How are you?,content-draft/viet/canonical-pages/tier-one/social-small-talk/social-how-are-you.json,nearby-phrases,2,0,2,0,source-only: viet-how-are-you-chi x1; viet-how-are-you-em x1
SECTION_LAYOUT_DIFF,viet-polite-hello,tier1,Hello,content-draft/viet/canonical-pages/tier-one/polite-basics/polite-hello.json,quick-say,2,0,2,0,source-only: polite-1 x1; xin-chao-casual-chao x1
SECTION_LAYOUT_DIFF,viet-acknowledge-khong,catalog-promoted,No,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-khong.json,softer-no,3,2,1,0,source-only: viet-thanks-khong-cam-on x1
SECTION_LAYOUT_DIFF,viet-da-chao-ba,catalog-promoted,Respectful hello to an elderly woman,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-ba.json,relationship-swaps,3,2,1,0,source-only: viet-hello-chao-ba x1
SECTION_LAYOUT_DIFF,viet-da-chao-ong,catalog-promoted,Respectful hello to an elderly man,content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-ong.json,relationship-swaps,3,2,1,0,source-only: viet-hello-chao-ong x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-paper,tier1,Do you have toilet paper?,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-paper.json,local-tip,1,0,1,0,source-only: bath-2 x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-soap,tier1,Do you have soap?,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-soap.json,local-tip,1,0,1,0,source-only: bath-3 x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-use,tier1,Can I use the bathroom?,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-use.json,local-tip,1,0,1,0,source-only: bathroom-use x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-wash-hands,tier1,Can I wash my hands here?,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-wash-hands.json,local-tip,1,0,1,0,source-only: bath-4 x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-water,tier1,I need water,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-water.json,local-tip,1,0,1,0,source-only: bath-5 x1
SECTION_LAYOUT_DIFF,viet-family-bathroom-where,tier1,Where is the bathroom?,content-draft/viet/canonical-pages/tier-one/bathroom-personal-needs/bathroom-where.json,local-tip,1,0,1,0,source-only: bath-1 x1
SECTION_LAYOUT_DIFF,viet-family-help-call-hotel,tier1,Please call the hotel for me,content-draft/viet/canonical-pages/tier-one/problems-help/help-call-hotel.json,local-tip,1,0,1,0,source-only: help-2 x1
SECTION_LAYOUT_DIFF,viet-family-help-left-something,tier1,I left something behind,content-draft/viet/canonical-pages/tier-one/problems-help/help-left-something.json,local-tip,1,0,1,0,source-only: problems-4 x1
SECTION_LAYOUT_DIFF,viet-family-help-lost,tier1,I’m lost,content-draft/viet/canonical-pages/tier-one/problems-help/help-lost.json,local-tip,1,0,1,0,source-only: problems-1 x1
SECTION_LAYOUT_DIFF,viet-family-help-manager,tier1,I need the manager,content-draft/viet/canonical-pages/tier-one/problems-help/help-manager.json,local-tip,1,0,1,0,source-only: help-3 x1
