"selected_order","batch_role","selection_group","page_id","phrase_id","section_id","section_key","item_id","sort_order","target_phrase_id","target_page_id","target_resolution_status","detail_page_id","current_row_vietnamese","current_row_english","target_phrase_vietnamese","target_phrase_english","pronunciation","target_audio_status","source_path","reviewer_notes","review_status","import_approval"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","viet-phrase-city-danang-place-son-tra:place-brief","place-brief","viet-phrase-city-danang-place-son-tra:place-brief:phrase:1:f4c9d6c3ffcb0422","1","city-danang-near-my-khe","viet-phrase-city-danang-near-my-khe","resolved_one_canonical_page","viet-phrase-city-danang-near-my-khe","Biển Mỹ Khê gần đây không?","Is My Khe Beach near here?","Biển Mỹ Khê gần đây không?","Is My Khe Beach near here?","byen mee kheh gun day khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","viet-phrase-city-danang-place-son-tra:use-it-with","use-it-with","viet-phrase-city-danang-place-son-tra:use-it-with:phrase:0:29784f73f607bd32","0","city-danang-where-linh-ung","viet-phrase-city-danang-where-linh-ung","resolved_one_canonical_page","viet-phrase-city-danang-where-linh-ung","Chùa Linh Ứng ở đâu?","Where is Linh Ung Pagoda?","Chùa Linh Ứng ở đâu?","Where is Linh Ung Pagoda?","choo-ah ling ung uh dow","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","viet-phrase-city-danang-place-son-tra:use-it-with","use-it-with","viet-phrase-city-danang-place-son-tra:use-it-with:phrase:1:5b008f7ae47024cc","1","ves-can-you-wait-here","viet-phrase-ves-can-you-wait-here","resolved_one_canonical_page","viet-phrase-ves-can-you-wait-here","Anh chờ tôi ở đây được không?","Can you wait for me here?","Anh chờ tôi ở đây được không?","Can you wait for me here?","anh cho toy uh day duoc khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","viet-phrase-city-danang-place-son-tra:use-it-with","use-it-with","viet-phrase-city-danang-place-son-tra:use-it-with:phrase:2:6929464ed9c56bc0","2","ves-what-time-come-back","viet-phrase-ves-what-time-come-back","resolved_one_canonical_page","viet-phrase-ves-what-time-come-back","Mấy giờ quay lại?","What time do we come back?","Mấy giờ quay lại?","What time do we come back?","may zuh quay lie","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","viet-phrase-city-danang-place-son-tra:explore-next","explore-next","viet-phrase-city-danang-place-son-tra:explore-next:phrase:0:d18ca28e8b554cad","0","city-danang-place-apec-park","viet-phrase-city-danang-place-apec-park","resolved_one_canonical_page","viet-phrase-city-danang-place-apec-park","Công viên APEC","APEC Park","Công viên APEC","APEC Park","kohng vee-en apec","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"8","active_review","place_navigation","viet-phrase-city-danang-place-son-tra","city-danang-place-son-tra","viet-phrase-city-danang-place-son-tra:explore-next","explore-next","viet-phrase-city-danang-place-son-tra:explore-next:phrase:1:063cd80e5db3f7f1","1","city-danang-place-asia-park","viet-phrase-city-danang-place-asia-park","resolved_one_canonical_page","viet-phrase-city-danang-place-asia-park","Công viên Châu Á","Asia Park","Công viên Châu Á","Asia Park","kohng vee-en chau a","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","viet-phrase-city-danang-place-bach-dang-street:quick-say","quick-say","viet-phrase-city-danang-place-bach-dang-street:quick-say:phrase:0:05cae29c956bb892","0","city-danang-place-bach-dang-street","viet-phrase-city-danang-place-bach-dang-street","resolved_one_canonical_page","viet-phrase-city-danang-place-bach-dang-street","Đường Bạch Đằng","Bach Dang Street","Đường Bạch Đằng","Bach Dang Street","duong bach dang","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","viet-phrase-city-danang-place-bach-dang-street:place-brief","place-brief","viet-phrase-city-danang-place-bach-dang-street:place-brief:phrase:0:321182c7113538e5","0","city-danang-atm-bach-dang-street","viet-phrase-city-danang-atm-bach-dang-street","resolved_one_canonical_page","viet-phrase-city-danang-atm-bach-dang-street","Có ATM gần Đường Bạch Đằng không?","Is there an ATM near Bach Dang Street?","Có ATM gần Đường Bạch Đằng không?","Is there an ATM near Bach Dang Street?","koh ay tee em gun duong bach dang khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","viet-phrase-city-danang-place-bach-dang-street:place-brief","place-brief","viet-phrase-city-danang-place-bach-dang-street:place-brief:phrase:1:cf94db528c03f9e6","1","city-danang-bach-dang-route","viet-phrase-city-danang-bach-dang-route","resolved_one_canonical_page","viet-phrase-city-danang-bach-dang-route","Đi đường Bạch Đằng","Go by Bach Dang Street","Đi đường Bạch Đằng","Go by Bach Dang Street","dee duong bak dang","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","viet-phrase-city-danang-place-bach-dang-street:place-brief","place-brief","viet-phrase-city-danang-place-bach-dang-street:place-brief:phrase:2:6633806c7b2ff50f","2","city-danang-eat-near-bach-dang-street","viet-phrase-city-danang-eat-near-bach-dang-street","resolved_one_canonical_page","viet-phrase-city-danang-eat-near-bach-dang-street","Ăn gần Đường Bạch Đằng","Eat near Bach Dang Street","Ăn gần Đường Bạch Đằng","Eat near Bach Dang Street","an gun duong bach dang","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","viet-phrase-city-danang-place-bach-dang-street:use-it-with","use-it-with","viet-phrase-city-danang-place-bach-dang-street:use-it-with:phrase:0:c65c58e769eb4925","0","city-danang-near-bach-dang-street","viet-phrase-city-danang-near-bach-dang-street","resolved_one_canonical_page","viet-phrase-city-danang-near-bach-dang-street","Đường Bạch Đằng gần đây không?","Is Bach Dang Street near here?","Đường Bạch Đằng gần đây không?","Is Bach Dang Street near here?","duong bach dang gun day khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","viet-phrase-city-danang-place-bach-dang-street:show-driver","show-driver","viet-phrase-city-danang-place-bach-dang-street:show-driver:phrase:0:451f73baa3ee22b4","0","ves-to-bach-dang-street","viet-phrase-ves-to-bach-dang-street","resolved_one_canonical_page","viet-phrase-ves-to-bach-dang-street","Cho tôi đến đường Bạch Đằng.","Please take me to Bach Dang Street.","Cho tôi đến đường Bạch Đằng.","Please take me to Bach Dang Street.","cho toy den duong bach dang","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","viet-phrase-city-danang-place-bach-dang-street:confirm","confirm","viet-phrase-city-danang-place-bach-dang-street:confirm:phrase:0:440da79b59bc6b36","0","ves-is-this-bach-dang-street","viet-phrase-ves-is-this-bach-dang-street","resolved_one_canonical_page","viet-phrase-ves-is-this-bach-dang-street","Đây có phải đường Bạch Đằng không?","Is this Bach Dang Street?","Đây có phải đường Bạch Đằng không?","Is this Bach Dang Street?","day koh phai duong bach dang khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","viet-phrase-city-danang-place-bach-dang-street:drop-off","drop-off","viet-phrase-city-danang-place-bach-dang-street:drop-off:phrase:0:86456d7ca46e1342","0","ves-drop-me-off-here","viet-phrase-ves-drop-me-off-here","resolved_one_canonical_page","viet-phrase-ves-drop-me-off-here","Cho tôi xuống ở đây được không?","Can you drop me off here?","Cho tôi xuống ở đây được không?","Can you drop me off here?","cho toy zoong uh day duoc khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"9","active_review","street_pronouncer","viet-phrase-city-danang-place-bach-dang-street","city-danang-place-bach-dang-street","viet-phrase-city-danang-place-bach-dang-street:explore-next","explore-next","viet-phrase-city-danang-place-bach-dang-street:explore-next:phrase:0:ed21d76e20119bd5","0","city-danang-stop-bach-dang-street","viet-phrase-city-danang-stop-bach-dang-street","resolved_one_canonical_page","viet-phrase-city-danang-stop-bach-dang-street","Dừng ở Đường Bạch Đằng","Stop at Bach Dang Street","Dừng ở Đường Bạch Đằng","Stop at Bach Dang Street","zoong uh duong bach dang","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street:quick-say","quick-say","viet-phrase-city-danang-place-nguyen-van-linh-street:quick-say:phrase:0:b70cd3321554233a","0","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-city-danang-place-nguyen-van-linh-street","Đường Nguyễn Văn Linh","Nguyen Van Linh Street","Đường Nguyễn Văn Linh","Nguyen Van Linh Street","duong ngween van linh","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street:place-brief","place-brief","viet-phrase-city-danang-place-nguyen-van-linh-street:place-brief:phrase:0:e4f3f59761085e5f","0","city-danang-go-nguyen-van-linh-street","viet-phrase-city-danang-go-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-city-danang-go-nguyen-van-linh-street","Đi Đường Nguyễn Văn Linh","Go to Nguyen Van Linh Street","Đi Đường Nguyễn Văn Linh","Go to Nguyen Van Linh Street","dee duong ngween van linh","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street:place-brief","place-brief","viet-phrase-city-danang-place-nguyen-van-linh-street:place-brief:phrase:1:cea727b987840031","1","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-city-danang-near-nguyen-van-linh-street","Đường Nguyễn Văn Linh gần đây không?","Is Nguyen Van Linh Street near here?","Đường Nguyễn Văn Linh gần đây không?","Is Nguyen Van Linh Street near here?","duong ngween van linh gun day khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street:place-brief","place-brief","viet-phrase-city-danang-place-nguyen-van-linh-street:place-brief:phrase:2:98de08da2c94e90f","2","city-danang-stop-nguyen-van-linh-street","viet-phrase-city-danang-stop-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-city-danang-stop-nguyen-van-linh-street","Dừng ở Đường Nguyễn Văn Linh","Stop at Nguyen Van Linh Street","Dừng ở Đường Nguyễn Văn Linh","Stop at Nguyen Van Linh Street","zoong uh duong ngween van linh","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street:use-it-with","use-it-with","viet-phrase-city-danang-place-nguyen-van-linh-street:use-it-with:phrase:0:e6aa8ed53f58bc92","0","city-danang-where-nguyen-van-linh-street","viet-phrase-city-danang-where-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-city-danang-where-nguyen-van-linh-street","Đường Nguyễn Văn Linh ở đâu?","Where is Nguyen Van Linh Street?","Đường Nguyễn Văn Linh ở đâu?","Where is Nguyen Van Linh Street?","duong ngween van linh uh dow","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street:show-driver","show-driver","viet-phrase-city-danang-place-nguyen-van-linh-street:show-driver:phrase:0:50f6982b9ff9909c","0","ves-to-nguyen-van-linh-street","viet-phrase-ves-to-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-ves-to-nguyen-van-linh-street","Cho tôi đến đường Nguyễn Văn Linh.","Please take me to Nguyen Van Linh Street.","Cho tôi đến đường Nguyễn Văn Linh.","Please take me to Nguyen Van Linh Street.","cho toy den duong nguyen van linh","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street:confirm","confirm","viet-phrase-city-danang-place-nguyen-van-linh-street:confirm:phrase:0:f7b5bfafb039d435","0","ves-is-this-nguyen-van-linh-street","viet-phrase-ves-is-this-nguyen-van-linh-street","resolved_one_canonical_page","viet-phrase-ves-is-this-nguyen-van-linh-street","Đây có phải đường Nguyễn Văn Linh không?","Is this Nguyen Van Linh Street?","Đây có phải đường Nguyễn Văn Linh không?","Is this Nguyen Van Linh Street?","day koh phai duong nguyen van linh khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street:wrong-place","wrong-place","viet-phrase-city-danang-place-nguyen-van-linh-street:wrong-place:phrase:0:e61a21043d912c72","0","ves-not-right-place","viet-phrase-ves-not-right-place","resolved_one_canonical_page","viet-phrase-ves-not-right-place","Hình như không đúng chỗ.","I think this is not the right place.","Hình như không đúng chỗ.","I think this is not the right place.","hin nyu khong dung cho","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"10","active_review","street_pronouncer","viet-phrase-city-danang-place-nguyen-van-linh-street","city-danang-place-nguyen-van-linh-street","viet-phrase-city-danang-place-nguyen-van-linh-street:explore-next","explore-next","viet-phrase-city-danang-place-nguyen-van-linh-street:explore-next:phrase:0:cf94db528c03f9e6","0","city-danang-bach-dang-route","viet-phrase-city-danang-bach-dang-route","resolved_one_canonical_page","viet-phrase-city-danang-bach-dang-route","Đi đường Bạch Đằng","Go by Bach Dang Street","Đi đường Bạch Đằng","Go by Bach Dang Street","dee duong bak dang","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","viet-phrase-city-danang-place-vo-nguyen-giap-street:quick-say","quick-say","viet-phrase-city-danang-place-vo-nguyen-giap-street:quick-say:phrase:0:a1437ca96d27615c","0","city-danang-place-vo-nguyen-giap-street","viet-phrase-city-danang-place-vo-nguyen-giap-street","resolved_one_canonical_page","viet-phrase-city-danang-place-vo-nguyen-giap-street","Đường Võ Nguyên Giáp","Vo Nguyen Giap Street","Đường Võ Nguyên Giáp","Vo Nguyen Giap Street","duong vo nguyen giap","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","viet-phrase-city-danang-place-vo-nguyen-giap-street:place-brief","place-brief","viet-phrase-city-danang-place-vo-nguyen-giap-street:place-brief:phrase:0:3e123b1c71c9a61c","0","city-danang-go-vo-nguyen-giap-street","viet-phrase-city-danang-go-vo-nguyen-giap-street","resolved_one_canonical_page","viet-phrase-city-danang-go-vo-nguyen-giap-street","Đi Đường Võ Nguyên Giáp","Go to Vo Nguyen Giap Street","Đi Đường Võ Nguyên Giáp","Go to Vo Nguyen Giap Street","dee duong vo nguyen giap","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","viet-phrase-city-danang-place-vo-nguyen-giap-street:place-brief","place-brief","viet-phrase-city-danang-place-vo-nguyen-giap-street:place-brief:phrase:1:9ee2ee515f06c669","1","city-danang-near-vo-nguyen-giap-street","viet-phrase-city-danang-near-vo-nguyen-giap-street","resolved_one_canonical_page","viet-phrase-city-danang-near-vo-nguyen-giap-street","Đường Võ Nguyên Giáp gần đây không?","Is Vo Nguyen Giap Street near here?","Đường Võ Nguyên Giáp gần đây không?","Is Vo Nguyen Giap Street near here?","duong vo nguyen giap gun day khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","viet-phrase-city-danang-place-vo-nguyen-giap-street:place-brief","place-brief","viet-phrase-city-danang-place-vo-nguyen-giap-street:place-brief:phrase:2:adf4a1bea17e4e55","2","city-danang-where-vo-nguyen-giap-street","viet-phrase-city-danang-where-vo-nguyen-giap-street","resolved_one_canonical_page","viet-phrase-city-danang-where-vo-nguyen-giap-street","Đường Võ Nguyên Giáp ở đâu?","Where is Vo Nguyen Giap Street?","Đường Võ Nguyên Giáp ở đâu?","Where is Vo Nguyen Giap Street?","duong vo nguyen giap uh dow","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","viet-phrase-city-danang-place-vo-nguyen-giap-street:use-it-with","use-it-with","viet-phrase-city-danang-place-vo-nguyen-giap-street:use-it-with:phrase:0:cf94db528c03f9e6","0","city-danang-bach-dang-route","viet-phrase-city-danang-bach-dang-route","resolved_one_canonical_page","viet-phrase-city-danang-bach-dang-route","Đi đường Bạch Đằng","Go by Bach Dang Street","Đi đường Bạch Đằng","Go by Bach Dang Street","dee duong bak dang","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","viet-phrase-city-danang-place-vo-nguyen-giap-street:show-driver","show-driver","viet-phrase-city-danang-place-vo-nguyen-giap-street:show-driver:phrase:0:9719685767542cf0","0","ves-to-vo-nguyen-giap-street","viet-phrase-ves-to-vo-nguyen-giap-street","resolved_one_canonical_page","viet-phrase-ves-to-vo-nguyen-giap-street","Cho tôi đến đường Võ Nguyên Giáp.","Please take me to Vo Nguyen Giap Street.","Cho tôi đến đường Võ Nguyên Giáp.","Please take me to Vo Nguyen Giap Street.","cho toy den duong vo nguyen giap","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","viet-phrase-city-danang-place-vo-nguyen-giap-street:confirm","confirm","viet-phrase-city-danang-place-vo-nguyen-giap-street:confirm:phrase:0:435f1e0b46ac6c86","0","ves-is-this-vo-nguyen-giap-street","viet-phrase-ves-is-this-vo-nguyen-giap-street","resolved_one_canonical_page","viet-phrase-ves-is-this-vo-nguyen-giap-street","Đây có phải đường Võ Nguyên Giáp không?","Is this Vo Nguyen Giap Street?","Đây có phải đường Võ Nguyên Giáp không?","Is this Vo Nguyen Giap Street?","day koh phai duong vo nguyen giap khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","viet-phrase-city-danang-place-vo-nguyen-giap-street:pickup","pickup","viet-phrase-city-danang-place-vo-nguyen-giap-street:pickup:phrase:0:dff70d985e575d6d","0","ves-im-on-vo-nguyen-giap-street","viet-phrase-ves-im-on-vo-nguyen-giap-street","resolved_one_canonical_page","viet-phrase-ves-im-on-vo-nguyen-giap-street","Tôi đang ở đường Võ Nguyên Giáp.","I'm on Vo Nguyen Giap Street.","Tôi đang ở đường Võ Nguyên Giáp.","I'm on Vo Nguyen Giap Street.","toy dang uh duong vo nguyen giap","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"11","active_review","street_pronouncer","viet-phrase-city-danang-place-vo-nguyen-giap-street","city-danang-place-vo-nguyen-giap-street","viet-phrase-city-danang-place-vo-nguyen-giap-street:explore-next","explore-next","viet-phrase-city-danang-place-vo-nguyen-giap-street:explore-next:phrase:0:c65c58e769eb4925","0","city-danang-near-bach-dang-street","viet-phrase-city-danang-near-bach-dang-street","resolved_one_canonical_page","viet-phrase-city-danang-near-bach-dang-street","Đường Bạch Đằng gần đây không?","Is Bach Dang Street near here?","Đường Bạch Đằng gần đây không?","Is Bach Dang Street near here?","duong bach dang gun day khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:quick-say","quick-say","viet-phrase-city-danang-go-ba-na-hills:quick-say:phrase:0:4b1b2c4c9b6a3dda","0","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-go-ba-na-hills","Đi Bà Nà Hills","Go to Ba Na Hills","Đi Bà Nà Hills","Go to Ba Na Hills","dee bah na hills","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-go-ba-na-hills:relationship-words:phrase:0:f8db4a3ca628ff7f","0","hello-chao-anh","viet-phrase-hello-chao-anh","resolved_one_canonical_page","viet-phrase-hello-chao-anh","Chào anh","Hello to an older man","Chào anh","Hello to an older man","chow anh","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-go-ba-na-hills:relationship-words:phrase:1:e8a05ac8ebe7b5f2","1","hello-chao-chi","viet-phrase-hello-chao-chi","resolved_one_canonical_page","viet-phrase-hello-chao-chi","Chào chị","Hello to an older woman","Chào chị","Hello to an older woman","chow chee","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-go-ba-na-hills:relationship-words:phrase:2:f47925d0ca9b7855","2","hello-chao-em","viet-phrase-hello-chao-em","resolved_one_canonical_page","viet-phrase-hello-chao-em","Chào em","Hello to a younger person","Chào em","Hello to a younger person","chow em","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-go-ba-na-hills:relationship-words:phrase:3:691e859e45e919ef","3","hello-chao-ong","viet-phrase-hello-chao-ong","resolved_one_canonical_page","viet-phrase-hello-chao-ong","Chào ông","Hello to an elderly man","Chào ông","Hello to an elderly man","chow ohng","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-go-ba-na-hills:relationship-words:phrase:4:340a9fe8ccb61940","4","hello-chao-ba","viet-phrase-hello-chao-ba","resolved_one_canonical_page","viet-phrase-hello-chao-ba","Chào bà","Hello to an elderly woman","Chào bà","Hello to an elderly woman","chow bah","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-go-ba-na-hills:relationship-words:phrase:5:f8abf9ec1031e26d","5","hello-chao-chu","viet-phrase-hello-chao-chu","resolved_one_canonical_page","viet-phrase-hello-chao-chu","Chào chú","Hello to an uncle-age man","Chào chú","Hello to an uncle-age man","chow choo","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:relationship-words","relationship-words","viet-phrase-city-danang-go-ba-na-hills:relationship-words:phrase:6:24ff8bc4720242e8","6","hello-chao-co","viet-phrase-hello-chao-co","resolved_one_canonical_page","viet-phrase-hello-chao-co","Chào cô","Hello to an aunt-age woman","Chào cô","Hello to an aunt-age woman","chow koh","ready","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:place-anchor","place-anchor","viet-phrase-city-danang-go-ba-na-hills:place-anchor:phrase:0:70c765d17337b6d1","0","city-danang-place-ba-na-hills","viet-phrase-city-danang-place-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-place-ba-na-hills","Bà Nà Hills","Ba Na Hills","Bà Nà Hills","Ba Na Hills","bah na hills","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
"12","active_review","route_ticket","viet-phrase-city-danang-go-ba-na-hills","city-danang-go-ba-na-hills","viet-phrase-city-danang-go-ba-na-hills:when-to-use","when-to-use","viet-phrase-city-danang-go-ba-na-hills:when-to-use:phrase:0:1c7b876cfb89429b","0","city-danang-atm-ba-na-hills","viet-phrase-city-danang-atm-ba-na-hills","resolved_one_canonical_page","viet-phrase-city-danang-atm-ba-na-hills","Có ATM gần Bà Nà Hills không?","Is there an ATM near Ba Na Hills?","Có ATM gần Bà Nà Hills không?","Is there an ATM near Ba Na Hills?","koh ay tee em gun bah na hills khong","planned","content-draft/viet/city-library/v1.json","","REVIEW_ONLY","REVIEW_ONLY"
