"selected_order","batch_role","selection_group","page_id","phrase_id","section_id","section_key","sort_order","current_section_title","current_section_body","current_presentation","generated_section_source_path","source_path","linked_phrase_row_count","breakdown_row_count","reviewer_notes","review_status","import_approval"
"14","active_review","route_ticket","viet-phrase-city-danang-ticket-marble-mountains","city-danang-ticket-marble-mountains","viet-phrase-city-danang-ticket-marble-mountains:explore-next","explore-next","7","Explore next","Stay inside Da Nang with these nearby or next-step pages.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:at-glance","at-glance","0","At a glance","Use this when Dragon Bridge is your route destination or meeting point.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:quick-say","quick-say","1","Quick say","Start with Đi cầu Rồng when ""Go to Dragon Bridge"" is the immediate thing you need to say in Da Nang.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:breakdown","breakdown","2","Break it down","These pieces make the sentence useful beyond this one Da Nang stop.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","0","3","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:place-anchor","place-anchor","4","Place anchor","Cầu Rồng is the city anchor inside this phrase. Learn the anchor on its own, then use it inside the full sentence when the route, food stop, or errand is real.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:when-to-use","when-to-use","5","When to use it","Use it at a hotel desk, ticket counter, ride pickup, or street corner when Cầu Rồng is the place you are trying to reach or recognize.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:good-to-know","good-to-know","6","Good to know","Cầu Rồng is short and very useful for city orientation.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"15","active_review","route_ticket","viet-phrase-city-danang-go-dragon-bridge","city-danang-go-dragon-bridge","viet-phrase-city-danang-go-dragon-bridge:explore-next","explore-next","7","Explore next","Stay inside Da Nang with these nearby or next-step pages.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:at-glance","at-glance","0","At a glance","Use this when the traveler sees the street name on a map or address and wants a quick local read: is it nearby or not?","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:quick-say","quick-say","1","Quick say","Đường Nguyễn Văn Linh gần đây không? — Is Nguyen Van Linh Street near here?","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:breakdown","breakdown","2","Break it down","Đường Nguyễn Văn Linh -> Nguyen Van Linh Street | gần đây không? -> near here?","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","0","3","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:place-anchor","place-anchor","4","Place anchor","Đường Nguyễn Văn Linh is the city anchor inside this phrase. Learn the anchor on its own, then use it inside the full sentence when the route, food stop, or errand is real.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:when-to-use","when-to-use","5","When to use it","Use before committing to a walk, ride, or detour.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:what-happens-next","what-happens-next","6","What happens next","Likely replies are a point, yes/no, a number of minutes, or a gesture. The user should show the map while asking.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:recovery","recovery","7","Recovery","If the answer is unclear, use: Anh/chị chỉ giúp tôi được không? — Can you show me?","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","2","0","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:good-to-know","good-to-know","8","Good to know","Street-name pages should include likely nonverbal replies because locals may answer by pointing.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"16","active_review","street_driver","viet-phrase-city-danang-near-nguyen-van-linh-street","city-danang-near-nguyen-van-linh-street","viet-phrase-city-danang-near-nguyen-van-linh-street:explore-next","explore-next","9","Explore next","Connect to: street pronouncer, show driver, stop here, wrong place.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/city-library/v1.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:at-glance","at-glance","0","At a glance","Use Dạ, chào anh when greeting a man who seems older than you but not elderly. In many everyday moments, this sounds warmer than a plain Xin chào.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:quick-say","quick-say","1","Quick say","Dạ, chào anh. — Respectful hello to an older man.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:breakdown","breakdown","2","Break it down","Dạ -> polite opener | chào -> hello/greet | anh -> older brother / older man address","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","0","4","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:relationship-words","relationship-words","4","Relationship words","Vietnamese greetings often choose a relationship word. Anh is a safe everyday choice for a slightly older man.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:relationship-swaps","relationship-swaps","5","Relationship swaps","Dạ, chào chị for an older woman. Dạ, chào chú for an uncle-age man. Dạ, chào ông for an elderly man.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:when-to-use","when-to-use","6","When to use it","Use at the start of a taxi, shop, café, hotel, or help interaction when you want to be warm and respectful.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:good-to-know","good-to-know","7","Good to know","If age is unclear, keep your tone warm and use Dạ. The app should not punish uncertainty here.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"17","active_review","relationship_politeness","viet-phrase-acknowledge-da-chao-anh","acknowledge-da-chao-anh","viet-phrase-acknowledge-da-chao-anh:explore-next","explore-next","8","Explore next","Connect to: Chào anh, Dạ, chào chị, Cảm ơn, Do you speak English?","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/polite-basics/acknowledge-da-chao-anh.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"18","active_review","airport_taxi","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","v500-airp-bord-arri-where-is-the-taxi-counter","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter:at-glance","at-glance","0","At a glance","Quầy taxi ở đâu? is useful when the map, sign, or building layout is not giving you the final answer. It names taxi counter in a compact way, so a local can point, give a landmark, or send you to the right counter.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v500-airp-bord-arri-where-is-the-taxi-counter.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"18","active_review","airport_taxi","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","v500-airp-bord-arri-where-is-the-taxi-counter","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter:quick-say","quick-say","1","Quick say","Keep it short: Quầy taxi ở đâu?. Show your passport, booking, baggage tag, map, or pickup screen, then listen for the first useful clue: a point, floor, street, counter, or landmark.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v500-airp-bord-arri-where-is-the-taxi-counter.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"18","active_review","airport_taxi","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","v500-airp-bord-arri-where-is-the-taxi-counter","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v500-airp-bord-arri-where-is-the-taxi-counter.json","0","3","","REVIEW_ONLY","REVIEW_ONLY"
"18","active_review","airport_taxi","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","v500-airp-bord-arri-where-is-the-taxi-counter","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Where is the taxi counter? to another airport arrival need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v500-airp-bord-arri-where-is-the-taxi-counter.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"18","active_review","airport_taxi","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","v500-airp-bord-arri-where-is-the-taxi-counter","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter:when-to-use","when-to-use","5","When to use it","Use this when you are already in the general area but need the final direction. It fits airport, immigration, baggage, or pickup moment, especially when taxi counter can be pointed to on a map, sign, booking, or nearby landmark.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v500-airp-bord-arri-where-is-the-taxi-counter.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"18","active_review","airport_taxi","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","v500-airp-bord-arri-where-is-the-taxi-counter","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter:good-to-know","good-to-know","6","Good to know","Directions in Vietnam are often answered with pointing plus a few words. That is useful: watch the gesture first, then ask a follow-up if you need the street, floor, or entrance repeated.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v500-airp-bord-arri-where-is-the-taxi-counter.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"18","active_review","airport_taxi","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter","v500-airp-bord-arri-where-is-the-taxi-counter","viet-phrase-v500-airp-bord-arri-where-is-the-taxi-counter:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Quầy taxi ở đâu?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v500-airp-bord-arri-where-is-the-taxi-counter.json","5","0","","REVIEW_ONLY","REVIEW_ONLY"
"19","active_review","airport_baggage","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","v900-airp-bord-arri-can-you-help-me-track-my-bag","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:at-glance","at-glance","0","At a glance","Bạn có thể giúp tôi theo dõi túi của tôi? is a friendly way to ask for help with track my bag. It gives the other person a clear job and keeps the conversation focused on the next practical step.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v900-airp-bord-arri-can-you-help-me-track-my-bag.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"19","active_review","airport_baggage","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","v900-airp-bord-arri-can-you-help-me-track-my-bag","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:quick-say","quick-say","1","Quick say","Say Bạn có thể giúp tôi theo dõi túi của tôi? once, then make the task visible with your passport, booking, baggage tag, map, or pickup screen. The phrase is doing one job: getting a clear answer about track my bag.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v900-airp-bord-arri-can-you-help-me-track-my-bag.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"19","active_review","airport_baggage","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","v900-airp-bord-arri-can-you-help-me-track-my-bag","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v900-airp-bord-arri-can-you-help-me-track-my-bag.json","0","5","","REVIEW_ONLY","REVIEW_ONLY"
"19","active_review","airport_baggage","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","v900-airp-bord-arri-can-you-help-me-track-my-bag","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Can you help me track my bag? to another airport arrival need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v900-airp-bord-arri-can-you-help-me-track-my-bag.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"19","active_review","airport_baggage","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","v900-airp-bord-arri-can-you-help-me-track-my-bag","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:when-to-use","when-to-use","5","When to use it","Use this in a real airport arrival exchange when track my bag is the detail you need resolved. The likely reply is help, a question back, or a practical next step, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v900-airp-bord-arri-can-you-help-me-track-my-bag.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"19","active_review","airport_baggage","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","v900-airp-bord-arri-can-you-help-me-track-my-bag","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:good-to-know","good-to-know","6","Good to know","This phrase can sound warm when the request is small and your tone is calm. A visible phone screen, receipt, or booking helps the other person answer without a long explanation.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v900-airp-bord-arri-can-you-help-me-track-my-bag.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"19","active_review","airport_baggage","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag","v900-airp-bord-arri-can-you-help-me-track-my-bag","viet-phrase-v900-airp-bord-arri-can-you-help-me-track-my-bag:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Bạn có thể giúp tôi theo dõi túi của tôi?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/airport-border-arrival/v900-airp-bord-arri-can-you-help-me-track-my-bag.json","5","0","","REVIEW_ONLY","REVIEW_ONLY"
"20","active_review","hotel_taxi","viet-phrase-hotel-9","hotel-9","viet-phrase-hotel-9:at-glance","at-glance","0","At a glance","Gọi taxi giúp tôi được không? asks someone to do one helpful action for you. Use it for call a taxi for me when pointing, showing your phone, or giving a document will make the request easy to understand.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/hotel-9.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"20","active_review","hotel_taxi","viet-phrase-hotel-9","hotel-9","viet-phrase-hotel-9:quick-say","quick-say","1","Quick say","Say Gọi taxi giúp tôi được không? once, then make the task visible with your booking screen, room key, address, room number, or photo of the issue. The phrase is doing one job: getting a clear answer about call a taxi for me.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/hotel-9.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"20","active_review","hotel_taxi","viet-phrase-hotel-9","hotel-9","viet-phrase-hotel-9:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/hotel-9.json","0","4","","REVIEW_ONLY","REVIEW_ONLY"
"20","active_review","hotel_taxi","viet-phrase-hotel-9","hotel-9","viet-phrase-hotel-9:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Can you call a taxi for me? to another hotel or stay need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/hotel-9.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"20","active_review","hotel_taxi","viet-phrase-hotel-9","hotel-9","viet-phrase-hotel-9:when-to-use","when-to-use","5","When to use it","Use this in a real hotel or stay exchange when call a taxi for me is the detail you need resolved. The likely reply is yes/no, a helpful action, or a short instruction, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/hotel-9.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"20","active_review","hotel_taxi","viet-phrase-hotel-9","hotel-9","viet-phrase-hotel-9:good-to-know","good-to-know","6","Good to know","This phrase can sound warm when the request is small and your tone is calm. A visible phone screen, receipt, or booking helps the other person answer without a long explanation.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/hotel-9.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"20","active_review","hotel_taxi","viet-phrase-hotel-9","hotel-9","viet-phrase-hotel-9:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Gọi taxi giúp tôi được không?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/hotel-9.json","5","0","","REVIEW_ONLY","REVIEW_ONLY"
"21","active_review","hotel_taxi","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","v900-hote-acco-can-you-arrange-a-taxi-for-me","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:at-glance","at-glance","0","At a glance","Bạn có thể sắp xếp một chiếc taxi cho tôi được không? asks someone to do one helpful action for you. Use it for arrange a taxi for me when pointing, showing your phone, or giving a document will make the request easy to understand.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-arrange-a-taxi-for-me.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"21","active_review","hotel_taxi","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","v900-hote-acco-can-you-arrange-a-taxi-for-me","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:quick-say","quick-say","1","Quick say","Say Bạn có thể sắp xếp một chiếc taxi cho tôi được không? once, then make the task visible with your booking screen, room key, address, room number, or photo of the issue. The phrase is doing one job: getting a clear answer about arrange a taxi for me.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-arrange-a-taxi-for-me.json","1","0","","REVIEW_ONLY","REVIEW_ONLY"
"21","active_review","hotel_taxi","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","v900-hote-acco-can-you-arrange-a-taxi-for-me","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-arrange-a-taxi-for-me.json","0","5","","REVIEW_ONLY","REVIEW_ONLY"
"21","active_review","hotel_taxi","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","v900-hote-acco-can-you-arrange-a-taxi-for-me","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Can you arrange a taxi for me? to another hotel or stay need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-arrange-a-taxi-for-me.json","3","0","","REVIEW_ONLY","REVIEW_ONLY"
"21","active_review","hotel_taxi","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","v900-hote-acco-can-you-arrange-a-taxi-for-me","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:when-to-use","when-to-use","5","When to use it","Use this in a real hotel or stay exchange when arrange a taxi for me is the detail you need resolved. The likely reply is yes/no, a helpful action, or a short instruction, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-arrange-a-taxi-for-me.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"21","active_review","hotel_taxi","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","v900-hote-acco-can-you-arrange-a-taxi-for-me","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:good-to-know","good-to-know","6","Good to know","This phrase can sound warm when the request is small and your tone is calm. A visible phone screen, receipt, or booking helps the other person answer without a long explanation.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-arrange-a-taxi-for-me.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"21","active_review","hotel_taxi","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me","v900-hote-acco-can-you-arrange-a-taxi-for-me","viet-phrase-v900-hote-acco-can-you-arrange-a-taxi-for-me:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Bạn có thể sắp xếp một chiếc taxi cho tôi được không?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-can-you-arrange-a-taxi-for-me.json","5","0","","REVIEW_ONLY","REVIEW_ONLY"
"22","active_review","food_allergy","viet-phrase-food-peanut-allergy","food-peanut-allergy","viet-phrase-food-peanut-allergy:at-glance","at-glance","0","At a glance","For travelers, Tôi bị dị ứng đậu phộng is the phrase to keep ready for ""I am allergic to peanuts"" in ordering, adjusting dishes, and checking ingredients. This comes before you order when peanuts are the main food risk. Lead with the allergy warning, then ask about ingredients if needed. It works best when you focus on stating the limit before the order or interaction moves too far. The forms below help you choose the version that fits the person, setting, or level of politeness.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","0","0","","REVIEW_ONLY","REVIEW_ONLY"
"22","active_review","food_allergy","viet-phrase-food-peanut-allergy","food-peanut-allergy","viet-phrase-food-peanut-allergy:breakdown","breakdown","1","Break it down","Listen to each piece, then the whole phrase, so the rhythm feels connected instead of memorized word by word.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/tier-one/food-drink/food-peanut-allergy.json","0","6","","REVIEW_ONLY","REVIEW_ONLY"
