"phraseID","targetText","englishText","scenarioID","expansionFamily","difficulty","practiceBuckets","audioStatus","status"
"vpe-price-item-thuoc-cam-bao-nhieu-tien","thuốc cảm bao nhiêu tiền?","How much is cold medicine?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-have-item-co-thuoc-di-ung-khong","Có thuốc dị ứng không?","Do you have allergy medicine?","health-pharmacy","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-thuoc-di-ung","Tôi muốn mua thuốc dị ứng","I want to buy allergy medicine.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-thuoc-di-ung-bao-nhieu-tien","thuốc dị ứng bao nhiêu tiền?","How much is allergy medicine?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-kem-chong-muoi","Tôi cần kem chống muỗi","I need mosquito repellent.","health-pharmacy","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-kem-chong-muoi-khong","Có kem chống muỗi không?","Do you have mosquito repellent?","health-pharmacy","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-kem-chong-muoi","Tôi muốn mua kem chống muỗi","I want to buy mosquito repellent.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-kem-chong-muoi-bao-nhieu-tien","kem chống muỗi bao nhiêu tiền?","How much is mosquito repellent?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-nhiet-ke","Tôi cần nhiệt kế","I need a thermometer.","health-pharmacy","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-nhiet-ke-khong","Có nhiệt kế không?","Do you have a thermometer?","health-pharmacy","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-nhiet-ke","Tôi muốn mua nhiệt kế","I want to buy a thermometer.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-nhiet-ke-bao-nhieu-tien","nhiệt kế bao nhiêu tiền?","How much is a thermometer?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-nuoc-muoi-sinh-ly","Tôi cần nước muối sinh lý","I need saline solution.","health-pharmacy","need-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-nuoc-muoi-sinh-ly-khong","Có nước muối sinh lý không?","Do you have saline solution?","health-pharmacy","have-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-nuoc-muoi-sinh-ly","Tôi muốn mua nước muối sinh lý","I want to buy saline solution.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-nuoc-muoi-sinh-ly-bao-nhieu-tien","nước muối sinh lý bao nhiêu tiền?","How much is saline solution?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-thuoc-nho-mat","Tôi cần thuốc nhỏ mắt","I need eye drops.","health-pharmacy","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-thuoc-nho-mat-khong","Có thuốc nhỏ mắt không?","Do you have eye drops?","health-pharmacy","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-thuoc-nho-mat","Tôi muốn mua thuốc nhỏ mắt","I want to buy eye drops.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-thuoc-nho-mat-bao-nhieu-tien","thuốc nhỏ mắt bao nhiêu tiền?","How much is eye drops?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-thuoc-ho","Tôi cần thuốc ho","I need cough medicine.","health-pharmacy","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-thuoc-ho-khong","Có thuốc ho không?","Do you have cough medicine?","health-pharmacy","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-thuoc-ho","Tôi muốn mua thuốc ho","I want to buy cough medicine.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-thuoc-ho-bao-nhieu-tien","thuốc ho bao nhiêu tiền?","How much is cough medicine?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-men-tieu-hoa","Tôi cần men tiêu hóa","I need digestive probiotics.","health-pharmacy","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-men-tieu-hoa-khong","Có men tiêu hóa không?","Do you have digestive probiotics?","health-pharmacy","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-men-tieu-hoa","Tôi muốn mua men tiêu hóa","I want to buy digestive probiotics.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-men-tieu-hoa-bao-nhieu-tien","men tiêu hóa bao nhiêu tiền?","How much is digestive probiotics?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-mieng-dan-ha-sot","Tôi cần miếng dán hạ sốt","I need cooling patches.","health-pharmacy","need-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-mieng-dan-ha-sot-khong","Có miếng dán hạ sốt không?","Do you have cooling patches?","health-pharmacy","have-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-mieng-dan-ha-sot","Tôi muốn mua miếng dán hạ sốt","I want to buy cooling patches.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-mieng-dan-ha-sot-bao-nhieu-tien","miếng dán hạ sốt bao nhiêu tiền?","How much is cooling patches?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-sim-du-lich","Tôi cần sim du lịch","I need a travel SIM.","phone-internet-power","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-sim-du-lich-khong","Có sim du lịch không?","Do you have a travel SIM?","phone-internet-power","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-sim-du-lich","Tôi muốn mua sim du lịch","I want to buy a travel SIM.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-sim-du-lich-bao-nhieu-tien","sim du lịch bao nhiêu tiền?","How much is a travel SIM?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-esim","Tôi cần eSIM","I need an eSIM.","phone-internet-power","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-esim-khong","Có eSIM không?","Do you have an eSIM?","phone-internet-power","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-esim","Tôi muốn mua eSIM","I want to buy an eSIM.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-esim-bao-nhieu-tien","eSIM bao nhiêu tiền?","How much is an eSIM?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-o-cam-chuyen-doi","Tôi cần ổ cắm chuyển đổi","I need a plug adapter.","phone-internet-power","need-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-o-cam-chuyen-doi-khong","Có ổ cắm chuyển đổi không?","Do you have a plug adapter?","phone-internet-power","have-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-o-cam-chuyen-doi","Tôi muốn mua ổ cắm chuyển đổi","I want to buy a plug adapter.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-o-cam-chuyen-doi-bao-nhieu-tien","ổ cắm chuyển đổi bao nhiêu tiền?","How much is a plug adapter?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-tai-nghe","Tôi cần tai nghe","I need earphones.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-tai-nghe-khong","Có tai nghe không?","Do you have earphones?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-tai-nghe","Tôi muốn mua tai nghe","I want to buy earphones.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-tai-nghe-bao-nhieu-tien","tai nghe bao nhiêu tiền?","How much is earphones?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-op-dien-thoai","Tôi cần ốp điện thoại","I need a phone case.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-op-dien-thoai-khong","Có ốp điện thoại không?","Do you have a phone case?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-op-dien-thoai","Tôi muốn mua ốp điện thoại","I want to buy a phone case.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-op-dien-thoai-bao-nhieu-tien","ốp điện thoại bao nhiêu tiền?","How much is a phone case?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-kinh-ram","Tôi cần kính râm","I need sunglasses.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-kinh-ram-khong","Có kính râm không?","Do you have sunglasses?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-kinh-ram","Tôi muốn mua kính râm","I want to buy sunglasses.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-kinh-ram-bao-nhieu-tien","kính râm bao nhiêu tiền?","How much is sunglasses?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-dep-le","Tôi cần dép lê","I need flip-flops.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-dep-le-khong","Có dép lê không?","Do you have flip-flops?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-dep-le","Tôi muốn mua dép lê","I want to buy flip-flops.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-dep-le-bao-nhieu-tien","dép lê bao nhiêu tiền?","How much is flip-flops?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-ba-lo-nho","Tôi cần ba lô nhỏ","I need a small backpack.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-ba-lo-nho-khong","Có ba lô nhỏ không?","Do you have a small backpack?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-ba-lo-nho","Tôi muốn mua ba lô nhỏ","I want to buy a small backpack.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-ba-lo-nho-bao-nhieu-tien","ba lô nhỏ bao nhiêu tiền?","How much is a small backpack?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-vali-nho","Tôi cần vali nhỏ","I need a small suitcase.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-vali-nho-khong","Có vali nhỏ không?","Do you have a small suitcase?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-vali-nho","Tôi muốn mua vali nhỏ","I want to buy a small suitcase.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-vali-nho-bao-nhieu-tien","vali nhỏ bao nhiêu tiền?","How much is a small suitcase?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-ao-thun","Tôi cần áo thun","I need a T-shirt.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-ao-thun-khong","Có áo thun không?","Do you have a T-shirt?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-ao-thun","Tôi muốn mua áo thun","I want to buy a T-shirt.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-ao-thun-bao-nhieu-tien","áo thun bao nhiêu tiền?","How much is a T-shirt?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-quan-short","Tôi cần quần short","I need shorts.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-quan-short-khong","Có quần short không?","Do you have shorts?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-quan-short","Tôi muốn mua quần short","I want to buy shorts.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-quan-short-bao-nhieu-tien","quần short bao nhiêu tiền?","How much is shorts?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-mu-luoi-trai","Tôi cần mũ lưỡi trai","I need a baseball cap.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-mu-luoi-trai-khong","Có mũ lưỡi trai không?","Do you have a baseball cap?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-mu-luoi-trai","Tôi muốn mua mũ lưỡi trai","I want to buy a baseball cap.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-mu-luoi-trai-bao-nhieu-tien","mũ lưỡi trai bao nhiêu tiền?","How much is a baseball cap?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-qua-luu-niem","Tôi cần quà lưu niệm","I need souvenirs.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-qua-luu-niem-khong","Có quà lưu niệm không?","Do you have souvenirs?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-qua-luu-niem","Tôi muốn mua quà lưu niệm","I want to buy souvenirs.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-qua-luu-niem-bao-nhieu-tien","quà lưu niệm bao nhiêu tiền?","How much is souvenirs?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-nam-cham-tu-lanh","Tôi cần nam châm tủ lạnh","I need fridge magnets.","shopping","need-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-nam-cham-tu-lanh-khong","Có nam châm tủ lạnh không?","Do you have fridge magnets?","shopping","have-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-nam-cham-tu-lanh","Tôi muốn mua nam châm tủ lạnh","I want to buy fridge magnets.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-nam-cham-tu-lanh-bao-nhieu-tien","nam châm tủ lạnh bao nhiêu tiền?","How much is fridge magnets?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-ca-phe-rang","Tôi cần cà phê rang","I need roasted coffee.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-ca-phe-rang-khong","Có cà phê rang không?","Do you have roasted coffee?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-ca-phe-rang","Tôi muốn mua cà phê rang","I want to buy roasted coffee.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-ca-phe-rang-bao-nhieu-tien","cà phê rang bao nhiêu tiền?","How much is roasted coffee?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-tra-sen","Tôi cần trà sen","I need lotus tea.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-tra-sen-khong","Có trà sen không?","Do you have lotus tea?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-tra-sen","Tôi muốn mua trà sen","I want to buy lotus tea.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-tra-sen-bao-nhieu-tien","trà sen bao nhiêu tiền?","How much is lotus tea?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-so-co-la-viet-nam","Tôi cần sô cô la Việt Nam","I need Vietnamese chocolate.","shopping","need-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-so-co-la-viet-nam-khong","Có sô cô la Việt Nam không?","Do you have Vietnamese chocolate?","shopping","have-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-so-co-la-viet-nam","Tôi muốn mua sô cô la Việt Nam","I want to buy Vietnamese chocolate.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-so-co-la-viet-nam-bao-nhieu-tien","sô cô la Việt Nam bao nhiêu tiền?","How much is Vietnamese chocolate?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-nuoc-hoa-kho","Tôi cần nước hoa khô","I need solid perfume.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-nuoc-hoa-kho-khong","Có nước hoa khô không?","Do you have solid perfume?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-nuoc-hoa-kho","Tôi muốn mua nước hoa khô","I want to buy solid perfume.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-nuoc-hoa-kho-bao-nhieu-tien","nước hoa khô bao nhiêu tiền?","How much is solid perfume?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-thiep-buu-dien","Tôi cần thiệp bưu điện","I need postcards.","shopping","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-thiep-buu-dien-khong","Có thiệp bưu điện không?","Do you have postcards?","shopping","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-thiep-buu-dien","Tôi muốn mua thiệp bưu điện","I want to buy postcards.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-thiep-buu-dien-bao-nhieu-tien","thiệp bưu điện bao nhiêu tiền?","How much is postcards?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-tem-thu","Tôi cần tem thư","I need stamps.","local-services-everyday-tasks","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-tem-thu-khong","Có tem thư không?","Do you have stamps?","local-services-everyday-tasks","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-tem-thu","Tôi muốn mua tem thư","I want to buy stamps.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-tem-thu-bao-nhieu-tien","tem thư bao nhiêu tiền?","How much is stamps?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-phong-bi","Tôi cần phong bì","I need an envelope.","local-services-everyday-tasks","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-phong-bi-khong","Có phong bì không?","Do you have an envelope?","local-services-everyday-tasks","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-phong-bi","Tôi muốn mua phong bì","I want to buy an envelope.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-phong-bi-bao-nhieu-tien","phong bì bao nhiêu tiền?","How much is an envelope?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-ban-in-mau","Tôi cần bản in màu","I need a color print.","local-services-everyday-tasks","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-ban-in-mau-khong","Có bản in màu không?","Do you have a color print?","local-services-everyday-tasks","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-ban-in-mau","Tôi muốn mua bản in màu","I want to buy a color print.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-ban-in-mau-bao-nhieu-tien","bản in màu bao nhiêu tiền?","How much is a color print?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-ban-in-den-trang","Tôi cần bản in đen trắng","I need a black-and-white print.","local-services-everyday-tasks","need-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-ban-in-den-trang-khong","Có bản in đen trắng không?","Do you have a black-and-white print?","local-services-everyday-tasks","have-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-ban-in-den-trang","Tôi muốn mua bản in đen trắng","I want to buy a black-and-white print.","shopping","buy-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-ban-in-den-trang-bao-nhieu-tien","bản in đen trắng bao nhiêu tiền?","How much is a black-and-white print?","money-numbers-prices","price-item","intermediate","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-bang-keo","Tôi cần băng keo","I need tape.","local-services-everyday-tasks","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-bang-keo-khong","Có băng keo không?","Do you have tape?","local-services-everyday-tasks","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-bang-keo","Tôi muốn mua băng keo","I want to buy tape.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-price-item-bang-keo-bao-nhieu-tien","băng keo bao nhiêu tiền?","How much is tape?","money-numbers-prices","price-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-need-item-toi-can-but-bi","Tôi cần bút bi","I need a pen.","local-services-everyday-tasks","need-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
"vpe-have-item-co-but-bi-khong","Có bút bi không?","Do you have a pen?","local-services-everyday-tasks","have-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor|likely-reply","planned","approved"
"vpe-buy-item-toi-muon-mua-but-bi","Tôi muốn mua bút bi","I want to buy a pen.","shopping","buy-item","beginner","english-to-vietnamese|vietnamese-to-english|missing-token|distractor","planned","approved"
