page_id,city_id,city_name,vietnamese_name,english_name,place_kind,source_file,current_status,claim_status,batch_id,owner_session,draft_doc_url,jojo_voice_review,import_approval,codex_import_status,last_updated,source_notes,target_hero_image,legacy_summary,legacy_context,legacy_sections_compact,notes
city-hoian-place-cua-dai-pier,hoian,Hoi An,Bến tàu Cửa Đại,Cua Dai Pier,port,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Vietnam Tourism Hoi An and Cham Islands references.,HeroCityHoianPlaceCuaDaiPier,"Cua Dai Pier is the boat edge of Hoi An: ticket windows, ferry sounds, island departures, bags in hand, and the moment the road turns into open water.","Bến tàu Cửa Đại is the boarding name for Cham Islands boats and coastal crossings, separate from the beach side of Cửa Đại.","The pier marks the handoff from road travel to boats. | Tickets, pickup timing, weather, and return boats matter before leaving town. | Bến tàu Cửa Đại is the name to recognize for the boarding point. | Reach the pier early for tickets, instructions, and boat calls. | Check whether the plan returns to the same pier or a different pickup point.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-duc-an-old-house,hoian,Hoi An,Nhà cổ Đức An,Duc An Old House,landmark,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Hoi An World Heritage and local heritage references.,HeroCityHoianPlaceDucAnOldHouse,"Duc An Old House brings Hoi An history indoors: timber beams, shelves, narrow rooms, warm window light, and the closeness of an old trading-family house.","Nhà cổ Đức An is a heritage-house name for ticket counters, old-town walking routes, and compact interior visits.","The house makes history physical through wood, rooms, and preserved domestic details. | Narrow interiors slow the visit and bring domestic old-town detail indoors. | Nhà cổ Đức An is the name to recognize on tickets, signs, and walking maps. | Move gently inside; space can be tight. | Pair it with nearby old houses only if the day has room for slower looking.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-espresso-station,hoian,Hoi An,The Espresso Station,The Espresso Station,cafe,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Local cafe and venue references.,HeroCityHoianPlaceEspressoStation,"The Espresso Station is a small Hoi An coffee room with a narrow-lane entrance, espresso machine, cups on the counter, and a calmer seat between old-town walks.","The name stays in English, but the memory is specific: a compact coffee bar, careful cups, lane light, and a slower seat away from busier rooftop cafes.","The narrow-lane room is small, calm, and easier to settle into. | The espresso machine, counter, and cups carry the room more than a view does. | The Espresso Station stays as the venue name; pair it with coffee or espresso when explaining the plan. | It suits the lull between markets, tailoring, and old-town walking. | Expect cup attention, a compact room, and a quieter sit rather than a rooftop-photo moment.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-faifo-coffee,hoian,Hoi An,Faifo Coffee,Faifo Coffee,cafe,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Existing city-library; Hoi An local cafe notes.,HeroCityHoianPlaceFaifoCoffee,"Faifo Coffee puts the cup above the old town: terrace tables, yellow rooflines, and coconut, egg, or classic Vietnamese coffee if the rooftop has room.","Hội An has few easy rooftop cafe views over the old-town roofs, so the coffee and terrace belong together.","Rooftop Tables And Rooflines: The terrace view looks across Tran Phu: tiled roofs, yellow walls, and cafe tables squeezed toward the edge. If the rooftop is crowded, one drink can still give the old town a different angle. | Coconut, Egg, Milk Coffee: Coconut coffee, egg coffee, or iced milk coffee adds a Vietnamese cup to the rooftop view. The terrace is the headline, but the drink does not have to be an afterthought. | Espresso, Beans, Small Room: The Espresso Station is nearby, with a smaller room where beans, espresso, and a calmer cup carry the visit instead of the rooftop.",V2.2 source repaired for Batch 084; preserve phrase and related cards.
city-hoian-place-folk-culture-museum,hoian,Hoi An,Bảo tàng Văn hóa Dân gian,Museum of Folk Culture,museum,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Hoi An heritage and local listing notes.,HeroCityHoianPlaceFolkCultureMuseum,"Museum of Folk Culture brings the street scenery indoors: lanterns, textiles, wooden beams, and everyday craft memory near the old-town lanes.","The museum puts craft, household objects, and daily-life memory just off the lantern streets without asking for a long visit.","Lanterns, Textiles, Beams: The rooms hold folk-culture exhibits with lanterns, textiles, wood beams, and everyday objects. After bright lanes and shopfronts, the indoor displays make the craft side of Hội An easier to notice. | Inside From Heat Or Rain: On a hot or wet old-town walk, the museum gives the day an indoor room with beams overhead and objects close by to slow the pace. | Lanterns, Tools, Textiles: A lantern, textile, beam, or old tool can make the streets outside look less decorative. Those objects connect the museum back to the craft shops and houses nearby. | Older Rooms Near The Lanes: Some labels may be lighter than others, but the building still adds useful texture: timber, display cases, household memory, and a calmer room off the souvenir streets.",V2.2 source repaired for Batch 084; preserve phrase and related cards.
city-hoian-place-from-danang-airport,hoian,Hoi An,Sân bay Đà Nẵng đi Hội An,Da Nang Airport for Hoi An,airport,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Vietnam Tourism Hoi An transport notes.,HeroCityHoianPlaceFromDanangAirport,"Da Nang Airport for Hội An starts with bags, sliding doors, pickup signs, road light, river bridges, and the stretch from flight mode toward the old town.","Hội An often begins before the town appears, with luggage, a driver name, a pickup point, and the road out of Da Nang.","Airport Doors To Road Light: Airport doors give way to pickup lanes, luggage carts, roads, river bridges, fields, and the approach toward Hội An. The old town starts as a car ride before it becomes lantern streets. | Pickup Point, Driver Name: The useful details are plain and real: the door or pickup lane, the driver name, the hotel address, and the expected road time into Hội An. | Bags, Car, Hội An Address: Once the bags are collected, the next conversation is about the car, pickup point, and written address. A clear destination keeps the arrival from turning into phone-map confusion. | Before The Lantern Streets: This is the less glamorous part of arriving: matching the car, loading luggage, and watching Da Nang fade into road, fields, and Hội An signs.",V2.2 source repaired for Batch 084; preserve phrase and related cards.
city-hoian-place-from-danang-railway-station,hoian,Hoi An,Ga Đà Nẵng đi Hội An,Da Nang Railway Station for Hoi An,station,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Vietnam Tourism Hoi An transport notes; Da Nang rail notes.,HeroCityHoianPlaceFromDanangRailwayStation,"Da Nang Railway Station for Hội An is the train-arrival handoff: platform, bags, station doors, pickup point, road light, and the drive that brings Hội An within reach.",The station route gives the train arrival a clear road handoff before the old town appears.,"Outside The Station Doors: Once you are through the doors, the useful question is simple: which car, which pickup point, and how long the road to Hội An will take. | Platform, Bags, Pickup Point: This version begins with platform noise, luggage, the station entrance, and drivers waiting outside. Hội An still arrives by road, even when the train brought you to Da Nang. | Driver Or Onward Plan: The moment after the platform is about matching the right driver, checking the address, or deciding the next ticket. Clear pickup language matters more here than sightseeing language. | Station Name, Different Doors: The railway station and airport both feed Hội An, but the doors, waiting areas, and timing are different. Saying the station name clearly keeps the transfer from sounding like the airport route.",V2.2 source repaired for Batch 084; preserve phrase and related cards.
city-hoian-place-fujian-assembly-hall,hoian,Hoi An,Hội quán Phúc Kiến,Fujian Assembly Hall,landmark,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Existing city-library; Vietnam Tourism Hoi An; Hoi An World Heritage.,HeroCityHoianPlaceFujianAssemblyHall,"Fujian Assembly Hall brings a vivid courtyard: red and gold detail, incense, gates, tiled roofs, and a ceremonial break inside the old town.","The hall makes Hội An Chinese-assembly heritage concrete through color, incense, and courtyard sequence.","Red Courtyard, Tiled Roofs: The courtyard is ornate: incense smoke, tiled roofs, carved detail, and strong red-and-gold ornament. Ceremony comes through before the calmer corners do. | Old Houses And Nearby Halls: Japanese Covered Bridge, old houses, and other assembly halls sit close by, so the old trading town reads as connected courtyards and streets instead of scattered sights. | Gate, Courtyard, Incense: The visit opens in sequence: gate, courtyard, incense, then smaller room details. That order keeps the hall from becoming one red-and-gold photo. | Worship Inside The Color: The color and ornament help carry the visit, but altars and worship areas are still active. Move a little slower around incense, offerings, and people praying.",V2.2 source repaired for Batch 084; preserve phrase and related cards.
city-hoian-place-hainan-assembly-hall,hoian,Hoi An,Hội quán Hải Nam,Hainan Assembly Hall,landmark,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Hoi An heritage and local listing notes.,HeroCityHoianPlaceHainanAssemblyHall,"Hainan Assembly Hall is a smaller Hội An hall, with incense coils, yellow-red walls, courtyard space, and a calmer mood beside the busier landmarks.","The hall adds a smaller assembly-hall side, giving Hội An heritage more than one color and pace.","Yellow-Red Courtyard: The courtyard is spare, with incense coils, yellow-red walls, and ceremonial details in a smaller room than the busiest old-town halls. | A Smaller Hall Beside Fujian: Beside Fujian Assembly Hall, Hainan is smaller and more restrained. Together, the halls show Hội An as several trading communities and courtyards, each with its own color and pace. | Incense Coils And Courtyard Color: Incense coils, facade color, and courtyard proportions carry the room's restrained detail. The smaller size is part of what makes it different. | Worship Still Lives Here: The building may look like a heritage building from the street, but incense, altars, and community memory are still present inside.",V2.2 source repaired for Batch 084; preserve phrase and related cards.
city-hoian-place-handicraft-workshop,hoian,Hoi An,Xưởng thủ công mỹ nghệ Hội An,Hoi An Handicraft Workshop,experience,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Hoi An heritage and craft notes.,HeroCityHoianPlaceHandicraftWorkshop,"Hội An Handicraft Workshop brings the old town close: tools, warm light, lanterns, textiles, and finished objects beside the hands that make them.","The workshop turns Hội An craft identity into close-up table work: tools, hands, textiles, lantern pieces, and finished objects beside the making.","Tools Beside Warm Light: The table may hold lantern pieces, fabric, tools, or other craft materials under warm light. When making is visible, the finished objects connect back to the hands and materials nearby. | Lantern Streets And Market Browsing: The workshop sits naturally beside lantern streets, market browsing, and an old-town afternoon where craft is already part of what you are seeing. | Hands Before Souvenirs: Tools, materials, and the maker's hands give the room its point before the finished objects do. A small purchase then connects back to a process. | Demonstration, Class, Or Browse: The exact craft may be lanterns, textiles, or another handmade object. Depending on the day, the visit may become a demonstration, a short class, or a browse.",V2.2 source repaired for Batch 084; preserve phrase and related cards.
city-hoian-place-history-culture-museum,hoian,Hoi An,Bảo tàng Lịch sử - Văn hóa Hội An,Museum of History and Culture,museum,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Hoi An heritage and local listing notes.,HeroCityHoianPlaceHistoryCultureMuseum,"Museum of History and Culture brings ceramics, trade memory, old display cases, and maps into the old-town walk, so the preserved streets look less like scenery.","The museum adds ceramics, trade memory, maps, and objects to the preserved-street walk.","Ceramics And Compact Rooms: The gallery is small, with ceramics, trade-era objects, warm light, maps, and older display cases. It gives the yellow streets a little port-history weight. | Inside From Heat Or Rain: Heat, rain, or a heritage-heavy morning can make an indoor room welcome. Ceramics, maps, and trade objects give the old-town walk a slower sequence to hold onto. | Ceramics, Maps, Old Cases: A few pieces can carry the visit: ceramics, trade objects, maps, and older cases that make the old streets look less decorative and more lived-in. | Compact Local Museum: This small local museum is a compact room for close-up evidence: objects, cases, and town memory in a few rooms.",V2.2 source repaired for Batch 084; preserve phrase and related cards.
city-hoian-place-hoai-river,hoian,Hoi An,Sông Hoài,Hoai River,river,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Existing city-library; Vietnam Tourism Hoi An.,HeroCityHoianPlaceHoaiRiver,"Hoai River is worth knowing because water helps organize Hoi An: bridges, reflections, banks, boats, and evening light. Expect lantern boats on calm river by yellow old-town buildings, evening river light.","For Hoai River, Hoi An's river story comes through bridges, reflections, river walks, and waterline views, alongside yellow-wall old town.","Why go: Hoai River is worth knowing because the water helps organize the city: river walks, waterline views, evening light, and boats, alongside yellow-wall old town. | What you'll get: At Hoai River, you get geography, history, and everyday movement meeting: lantern boats on calm river by yellow old-town buildings, evening river light, with river walks, waterline views, evening light, and boats, alongside yellow-wall old town. | Say it locally: Say Sông Hoài for Hoai River. The local name is easier to remember once it sits beside boats, bridges, reflections, and river walks, alongside yellow-wall old town. | Worth it if: Worth it if Hoai River gives your itinerary a clearer image: waterline views, evening light, boats, and bridges, alongside yellow-wall old town. | Before you go: Hoai River works best when the name is tied to the reason for going, not memorized as an abstract label. Picture lantern boats on calm river by yellow old-town buildings, evening river light with boats, bridges, reflections, and river walks, alongside yellow-wall old town.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-japanese-bridge,hoian,Hoi An,Chùa Cầu,Japanese Covered Bridge,landmark,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Existing city-library; Vietnam Tourism Hoi An; UNESCO; Hoi An World Heritage.,HeroCityHoianPlaceJapaneseBridge,"Japanese Covered Bridge is worth approaching slowly because worship, architecture, incense, and local memory shape the visit. Expect Covered bridge over narrow waterway with lantern reflections, golden hour.","For Japanese Covered Bridge, Hoi An's sacred place story comes through tiled roofs, temple gates, shade, and respectful pauses, alongside lantern-street Hoi An.","Why go: Japanese Covered Bridge is worth approaching slowly because worship, architecture, incense, and local memory all shape the visit: tiled roofs, temple gates, shade, and respectful pauses, alongside lantern-street Hoi An. | What you'll get: At Japanese Covered Bridge, you get worship, architecture, local memory, and the quieter rhythm of a spiritual stop: Covered bridge over narrow waterway with lantern reflections, golden hour, with tiled roofs, temple gates, shade, and respectful pauses, alongside lantern-street Hoi An. | Say it locally: Say Chùa Cầu for Japanese Covered Bridge. The local name is easier to remember once it sits beside respectful pauses, incense, courtyards, and tiled roofs, alongside lantern-street Hoi An. | Worth it if: Worth it if temples, incense, worship, and quiet architecture help the place feel deeper: temple gates, shade, respectful pauses, and incense, alongside lantern-street Hoi An. | Before you go: Japanese Covered Bridge works best when the name is tied to the reason for going, not memorized as an abstract label. Picture Covered bridge over narrow waterway with lantern reflections, golden hour with courtyards, tiled roofs, temple gates, and shade, alongside lantern-street Hoi An.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-kim-bong-carpentry-village,hoian,Hoi An,Làng mộc Kim Bồng,Kim Bong Carpentry Village,village,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Existing city-library; Hoi An local references.,HeroCityHoianPlaceKimBongCarpentryVillage,"Kim Bong Carpentry Village is worth knowing in Hoi An because it brings local craft, village rhythm, and slower daily life into the trip. Expect woodworking village workshop with carved panels and tools.","For Kim Bong Carpentry Village, Hoi An's village story comes through village routes, lantern streets, yellow walls, and old houses.","Why go: Kim Bong Carpentry Village is worth knowing because it gives Hoi An a specific village scene: beaches, tailor stops, village routes, and lantern streets. | What you'll get: At Kim Bong Carpentry Village, you get local craft, village rhythm, and slower daily life: woodworking village workshop with carved panels and tools, with village routes, lantern streets, yellow walls, and old houses. | Say it locally: Say Làng mộc Kim Bồng for Kim Bong Carpentry Village. The local name is easier to remember once it sits beside tailor stops, village routes, lantern streets, and yellow walls. | Worth it if: Worth it if Kim Bong Carpentry Village gives your itinerary a clearer image: lantern streets, yellow walls, old houses, and river boats. | Before you go: Kim Bong Carpentry Village works best when the name is tied to the reason for going, not memorized as an abstract label. Picture woodworking village workshop with carved panels and tools with markets, beaches, tailor stops, and village routes.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-lantern-boat,hoian,Hoi An,Thuyền hoa đăng Hội An,Lantern boat ride,experience,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Vietnam Tourism and Hoi An local references.,HeroCityHoianPlaceLanternBoat,"Lantern boat ride is worth knowing in Hoi An because it brings water travel as part of the place rather than only transport into the trip. Expect small wooden boat with paper lanterns on Hoai River at night, people moving through the scene.","For Lantern boat ride, Hoi An's boat experience story comes through boats, water light, riverbanks, and bridges, alongside lantern-street Hoi An.","Why go: Lantern boat ride is worth knowing because it gives Hoi An a specific boat experience scene: boats, water light, riverbanks, and bridges, alongside lantern-street Hoi An. | What you'll get: At Lantern boat ride, you get water travel as part of the place rather than only transport: small wooden boat with paper lanterns on Hoai River at night, people moving through the scene, with riverbanks, bridges, boarding points, and a slower path across the day, alongside lantern-street Hoi An. | Say it locally: Say Thuyền hoa đăng Hội An for Lantern boat ride. The local name is easier to remember once it sits beside bridges, boarding points, a slower path across the day, and boats, alongside lantern-street Hoi An. | Worth it if: Worth it if Lantern boat ride gives your itinerary a clearer image: water light, riverbanks, bridges, and boarding points, alongside lantern-street Hoi An. | Before you go: Lantern boat ride works best when the name is tied to the reason for going, not memorized as an abstract label. Picture small wooden boat with paper lanterns on Hoai River at night, people moving through the scene with a slower path across the day, boats, water light, and riverbanks, alongside lantern-street Hoi An.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-lantern-making-class,hoian,Hoi An,Lớp làm lồng đèn Hội An,Lantern-making class,experience,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Hoi An tourism and craft references.,HeroCityHoianPlaceLanternMakingClass,"Lantern-making class is worth knowing in Hoi An because it brings participating in local craft, cooking, or making rather than only watching into the trip. Expect open workshop table of colorful lantern frames on craft table, warm yellow-wall room.","For Lantern-making class, Hoi An's workshop story comes through workshop tables, ingredients, tools, and instruction, alongside lantern-street Hoi An.","Why go: Lantern-making class is worth knowing because it gives Hoi An a specific workshop scene: hands, a finished thing to remember, workshop tables, and ingredients, alongside lantern-street Hoi An. | What you'll get: At Lantern-making class, you get participating in local craft, cooking, or making rather than only watching: open workshop table of colorful lantern frames on craft table, warm yellow-wall room, with hands, a finished thing to remember, workshop tables, and ingredients, alongside lantern-street Hoi An. | Say it locally: Say Lớp làm lồng đèn Hội An for Lantern-making class. The local name is easier to remember once it sits beside instruction, hands, a finished thing to remember, and workshop tables, alongside lantern-street Hoi An. | Worth it if: Worth it if Lantern-making class gives your itinerary a clearer image: ingredients, tools, instruction, and hands, alongside lantern-street Hoi An. | Before you go: Lantern-making class works best when the name is tied to the reason for going, not memorized as an abstract label. Picture open workshop table of colorful lantern frames on craft table, warm yellow-wall room with ingredients, tools, instruction, and hands, alongside lantern-street Hoi An.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-lune-center,hoian,Hoi An,Hoi An Lune Center,Hoi An Lune Center,experience,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Venue and local tourism references; no schedule or show claims.,HeroCityHoianPlaceLuneCenter,"Hoi An Lune Center is worth knowing in Hoi An because it brings living performance culture rather than a static monument into the trip. Expect round full-moon bamboo dome theater beside the Hoai River at evening river light, warm lantern glow, Hoi An old-town roofs nearby.","For Hoi An Lune Center, Hoi An's performance venue story comes through music, masks, theatre doors, and evening streets, alongside yellow-wall old town.","Why go: Hoi An Lune Center is worth knowing because it gives Hoi An a specific performance venue scene: cultural memory, stage light, music, and masks, alongside yellow-wall old town. | What you'll get: At Hoi An Lune Center, you get living performance culture rather than a static monument: round full-moon bamboo dome theater beside the Hoai River at evening river light, warm lantern glow, Hoi An old-town roofs nearby, with theatre doors, evening streets, cultural memory, and stage light, alongside yellow-wall old town. | Say it locally: Hoi An Lune Center usually stays as the venue name. Say it slowly and connect it to the scene around it: evening streets, cultural memory, stage light, and music, alongside yellow-wall old town. | Worth it if: Worth it if Hoi An Lune Center gives your itinerary a clearer image: masks, theatre doors, evening streets, and cultural memory, alongside yellow-wall old town. | Before you go: Hoi An Lune Center works best when the name is tied to the reason for going, not memorized as an abstract label. Picture round full-moon bamboo dome theater beside the Hoai River at evening river light, warm lantern glow, Hoi An old-town roofs nearby with evening streets, cultural memory, stage light, and music, alongside yellow-wall old town.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-madam-khanh,hoian,Hoi An,Madam Khánh,Madam Khanh,restaurant,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Local food and venue references; no ranking claims.,HeroCityHoianPlaceMadamKhanh,"Madam Khanh is a fast Hội An bánh mì stop where the useful task is naming the filling and chili level before the roll is built, not proving the sandwich is famous.","Madam Khanh works as a small counter meal before returning to Ancient Town, a tailor appointment, lantern streets, or coffee.","Name The Filling And Heat: Madam Khanh is easiest when you order like you already know the move: filling first, chili level second. Fame matters less than a clear counter sentence. | A Famous Stop That Can Stay Small: The sandwich has the familiar Hội An shape: crisp roll, warm filling, herbs, pickles, sauce, and heat. It does not need to become the whole meal plan. | Useful Phrases:  | Earlier Than Peak Hunger: Before the line tightens, the counter feels easier and the sandwich stays the point. The stop is still worth it as a quick Ancient Town food pause. | Different Job Than Phượng: Madam Khanh should feel like a heat-and-filling decision, while Bánh Mì Phượng is more about moving through a faster glass-case counter.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-mai-fish,hoian,Hoi An,Mai Fish,Mai Fish,restaurant,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,"Local venue references; no schedule, menu, or quality claims.",HeroCityHoianPlaceMaiFish,"Mai Fish is worth considering when a meal should feel like part of the itinerary, not just fuel between sights. Expect cozy Vietnamese dining room with fish dish and herbs, warm light.","For Mai Fish, Hoi An's restaurant story comes through house dishes, menu details, staff rhythm, and drinks, alongside lantern-street Hoi An.","Why go: Mai Fish is worth considering when a meal should feel like part of the itinerary: dining culture, house dishes, table rhythm, and the choice of where a meal happens, with evening meal energy, tables, house dishes, and menu details, alongside lantern-street Hoi An. | What you'll get: At Mai Fish, you get dining culture, house dishes, table rhythm, and the choice of where a meal happens: cozy Vietnamese dining room with fish dish and herbs, warm light, with house dishes, menu details, staff rhythm, and drinks, alongside lantern-street Hoi An. | Say it locally: Mai Fish usually stays as the venue name. Say it slowly and connect it to the scene around it: menu details, staff rhythm, drinks, and evening meal energy, alongside lantern-street Hoi An. | Worth it if: Worth it if the meal itself should be one of the day's memories: menu details, staff rhythm, drinks, and evening meal energy, alongside lantern-street Hoi An. | Before you go: Mai Fish works best when the name is tied to the reason for going, not memorized as an abstract label. Picture cozy Vietnamese dining room with fish dish and herbs, warm light with tables, house dishes, menu details, and staff rhythm, alongside lantern-street Hoi An.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-mango-mango,hoian,Hoi An,Mango Mango,Mango Mango,restaurant,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,"Local venue references; no schedule, menu, or quality claims.",HeroCityHoianPlaceMangoMango,"Mango Mango is worth considering when a meal should feel like part of the itinerary, not just fuel between sights. Expect colorful riverside restaurant interior with lantern glow and plates.","For Mango Mango, Hoi An's restaurant story comes through drinks, evening meal energy, tables, and house dishes, alongside lantern-street Hoi An.","Why go: Mango Mango is worth considering when a meal should feel like part of the itinerary: dining culture, house dishes, table rhythm, and the choice of where a meal happens, with menu details, staff rhythm, drinks, and evening meal energy, alongside lantern-street Hoi An. | What you'll get: At Mango Mango, you get dining culture, house dishes, table rhythm, and the choice of where a meal happens: colorful riverside restaurant interior with lantern glow and plates, with tables, house dishes, menu details, and staff rhythm, alongside lantern-street Hoi An. | Say it locally: Mango Mango usually stays as the venue name. Say it slowly and connect it to the scene around it: staff rhythm, drinks, evening meal energy, and tables, alongside lantern-street Hoi An. | Worth it if: Worth it if the meal itself should be one of the day's memories: house dishes, menu details, staff rhythm, and drinks, alongside lantern-street Hoi An. | Before you go: Mango Mango works best when the name is tied to the reason for going, not memorized as an abstract label. Picture colorful riverside restaurant interior with lantern glow and plates with evening meal energy, tables, house dishes, and menu details, alongside lantern-street Hoi An.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-market,hoian,Hoi An,Chợ Hội An,Hoi An Market,market,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Existing city-library; Vietnam Tourism Hoi An.,HeroCityHoianPlaceMarket,"Hoi An Market is worth browsing because it shows Hoi An through stalls, snacks, goods, color, and everyday buying rhythm. Expect Hoi An market produce and food stalls under yellow awnings, morning.","For Hoi An Market, Hoi An's market story comes through produce colors, snack counters, bargaining rhythm, and bags, alongside lantern-street Hoi An.","Why go: Hoi An Market is worth browsing because it shows everyday Hoi An: local shopping movement, market aisles, produce colors, and snack counters, alongside lantern-street Hoi An. | What you'll get: At Hoi An Market, you get everyday shopping, snacks, gifts, bargaining, and local rhythm: Hoi An market produce and food stalls under yellow awnings, morning, with bargaining rhythm, bags, local shopping movement, and market aisles, alongside lantern-street Hoi An. | Say it locally: Say Chợ Hội An for Hoi An Market. The local name is easier to remember once it sits beside market aisles, produce colors, snack counters, and bargaining rhythm, alongside lantern-street Hoi An. | Worth it if: Worth it if you like seeing daily life through browsing, snacks, color, small goods, and local rhythm: bags, local shopping movement, market aisles, and produce colors, alongside lantern-street Hoi An. | Before you go: Hoi An Market works best when the name is tied to the reason for going, not memorized as an abstract label. Picture Hoi An market produce and food stalls under yellow awnings, morning with bags, local shopping movement, market aisles, and produce colors, alongside lantern-street Hoi An.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-memories-land,hoian,Hoi An,Đảo Ký ức Hội An,Hoi An Memories Land,attraction,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Existing city-library; Hoi An local tourism references.,HeroCityHoianPlaceMemoriesLand,"Hoi An Memories Land is worth knowing in Hoi An because it brings a named sight or experience that gives the trip a clear image into the trip. Expect riverside performance-island entry area at dusk with lantern glow, or show posters.","For Hoi An Memories Land, Hoi An's attraction story comes through lantern streets, yellow walls, old houses, and river boats.","Why go: Hoi An Memories Land is worth knowing because it gives Hoi An a specific attraction scene: markets, beaches, tailor stops, and village routes. | What you'll get: At Hoi An Memories Land, you get a named sight or experience that gives the trip a clear image: riverside performance-island entry area at dusk with lantern glow, or show posters, with tailor stops, village routes, lantern streets, and yellow walls. | Say it locally: Say Đảo Ký ức Hội An for Hoi An Memories Land. The local name is easier to remember once it sits beside village routes, lantern streets, yellow walls, and old houses. | Worth it if: Worth it if Hoi An Memories Land gives your itinerary a clearer image: yellow walls, old houses, river boats, and markets. | Before you go: Hoi An Memories Land works best when the name is tied to the reason for going, not memorized as an abstract label. Picture riverside performance-island entry area at dusk with lantern glow, or show posters with beaches, tailor stops, village routes, and lantern streets.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
city-hoian-place-metiseko,hoian,Hoi An,Metiseko,Metiseko,market,content-draft/viet/city-library/handwritten-copy/hoian.json,not_started,,,,,,,,,Local shopping and venue references; no quality claims.,HeroCityHoianPlaceMetiseko,Metiseko is worth knowing in Hoi An because it brings Hoi An's tailoring culture and the craft of turning fabric into something personal into the trip. Expect elegant textile boutique with folded prints and yellow-wall interior.,"For Metiseko, Hoi An's tailor stop story comes through fitting rooms, old-town shopfronts, custom-made keepsakes, and fabric walls, alongside Thu Bon river light.","Why go: Metiseko is worth knowing because it gives Hoi An a specific tailor stop scene: custom-made keepsakes, fabric walls, measuring tape, and fitting rooms, alongside Thu Bon river light. | What you'll get: At Metiseko, you get Hoi An's tailoring culture and the craft of turning fabric into something personal: elegant textile boutique with folded prints and yellow-wall interior, with fitting rooms, old-town shopfronts, custom-made keepsakes, and fabric walls, alongside Thu Bon river light. | Say it locally: Metiseko usually stays as the venue name. Say it slowly and connect it to the scene around it: measuring tape, fitting rooms, old-town shopfronts, and custom-made keepsakes, alongside Thu Bon river light. | Worth it if: Worth it if Metiseko gives your itinerary a clearer image: fitting rooms, old-town shopfronts, custom-made keepsakes, and fabric walls, alongside Thu Bon river light. | Before you go: Metiseko works best when the name is tied to the reason for going, not memorized as an abstract label. Picture elegant textile boutique with folded prints and yellow-wall interior with old-town shopfronts, custom-made keepsakes, fabric walls, and measuring tape, alongside Thu Bon river light.",Legacy city-v1 handwritten source; needs v2.2 authoring before production.
