"page_id","phrase_id","source_lane","pageKind","section_id","section_key","sort_order","current_section_title","current_section_body","current_presentation","generated_section_source_path","source_path","proposed_section_title","proposed_section_body","proposed_presentation","reviewer_notes","review_status","import_approval","approved_by","approved_at"
"viet-phrase-v900-hote-acco-this-is-not-the-room-i-booked","v900-hote-acco-this-is-not-the-room-i-booked","catalog-promoted","phrase","viet-phrase-v900-hote-acco-this-is-not-the-room-i-booked:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from This is not the room I booked to another hotel or stay need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-this-is-not-the-room-i-booked.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-this-is-not-the-room-i-booked","v900-hote-acco-this-is-not-the-room-i-booked","catalog-promoted","phrase","viet-phrase-v900-hote-acco-this-is-not-the-room-i-booked:when-to-use","when-to-use","5","When to use it","Use this in a real hotel or stay exchange when this is not the room I booked is the detail you need resolved. The likely reply is a yes/no answer, point, number, or short follow-up, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-this-is-not-the-room-i-booked.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-this-is-not-the-room-i-booked","v900-hote-acco-this-is-not-the-room-i-booked","catalog-promoted","phrase","viet-phrase-v900-hote-acco-this-is-not-the-room-i-booked:good-to-know","good-to-know","6","Good to know","Hotel staff can usually help faster when they can see the booking or room number. Keep that visible after you say the phrase.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-this-is-not-the-room-i-booked.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-this-is-not-the-room-i-booked","v900-hote-acco-this-is-not-the-room-i-booked","catalog-promoted","phrase","viet-phrase-v900-hote-acco-this-is-not-the-room-i-booked:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Đây không phải là phòng tôi đã đặt.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-this-is-not-the-room-i-booked.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-was-the-deposit-refunded","v900-hote-acco-was-the-deposit-refunded","catalog-promoted","phrase","viet-phrase-v900-hote-acco-was-the-deposit-refunded:at-glance","at-glance","0","At a glance","Tiền đặt cọc có được hoàn lại không? is a practical hotel or stay phrase for keeping one travel detail clear. Use it when Was the deposit refunded is the next detail to solve and a short answer would move the exchange forward.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-was-the-deposit-refunded.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-was-the-deposit-refunded","v900-hote-acco-was-the-deposit-refunded","catalog-promoted","phrase","viet-phrase-v900-hote-acco-was-the-deposit-refunded:quick-say","quick-say","1","Quick say","Use the complete line: Tiền đặt cọc có được hoàn lại không?. Keep the situation visible, pause after the phrase, and let the other person answer with a yes/no answer, point, number, or short follow-up.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-was-the-deposit-refunded.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-was-the-deposit-refunded","v900-hote-acco-was-the-deposit-refunded","catalog-promoted","phrase","viet-phrase-v900-hote-acco-was-the-deposit-refunded:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-was-the-deposit-refunded.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-was-the-deposit-refunded","v900-hote-acco-was-the-deposit-refunded","catalog-promoted","phrase","viet-phrase-v900-hote-acco-was-the-deposit-refunded:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Was the deposit refunded? to another hotel or stay need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-was-the-deposit-refunded.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-was-the-deposit-refunded","v900-hote-acco-was-the-deposit-refunded","catalog-promoted","phrase","viet-phrase-v900-hote-acco-was-the-deposit-refunded:when-to-use","when-to-use","5","When to use it","Use this in a real hotel or stay exchange when was the deposit refunded is the detail you need resolved. The likely reply is a yes/no answer, point, number, or short follow-up, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-was-the-deposit-refunded.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-was-the-deposit-refunded","v900-hote-acco-was-the-deposit-refunded","catalog-promoted","phrase","viet-phrase-v900-hote-acco-was-the-deposit-refunded:good-to-know","good-to-know","6","Good to know","Hotel staff can usually help faster when they can see the booking or room number. Keep that visible after you say the phrase.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-was-the-deposit-refunded.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-was-the-deposit-refunded","v900-hote-acco-was-the-deposit-refunded","catalog-promoted","phrase","viet-phrase-v900-hote-acco-was-the-deposit-refunded:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Tiền đặt cọc có được hoàn lại không?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-was-the-deposit-refunded.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage","v900-hote-acco-where-can-i-pick-up-my-luggage","catalog-promoted","phrase","viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage:at-glance","at-glance","0","At a glance","Tôi có thể nhận hành lý của mình ở đâu? is useful when the map, sign, or building layout is not giving you the final answer. It names pick up my luggage in a compact way, so a local can point, give a landmark, or send you to the right counter.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-where-can-i-pick-up-my-luggage.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage","v900-hote-acco-where-can-i-pick-up-my-luggage","catalog-promoted","phrase","viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage:quick-say","quick-say","1","Quick say","Keep it short: Tôi có thể nhận hành lý của mình ở đâu?. Show your booking screen, room key, address, room number, or photo of the issue, then listen for the first useful clue: a point, floor, street, counter, or landmark.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-where-can-i-pick-up-my-luggage.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage","v900-hote-acco-where-can-i-pick-up-my-luggage","catalog-promoted","phrase","viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-where-can-i-pick-up-my-luggage.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage","v900-hote-acco-where-can-i-pick-up-my-luggage","catalog-promoted","phrase","viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Where can I pick up my luggage? to another hotel or stay need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-where-can-i-pick-up-my-luggage.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage","v900-hote-acco-where-can-i-pick-up-my-luggage","catalog-promoted","phrase","viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage:when-to-use","when-to-use","5","When to use it","Use this when you are already in the general area but need the final direction. It fits front desk, lobby, room, elevator, or booking conversation, especially when pick up my luggage can be pointed to on a map, sign, booking, or nearby landmark.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-where-can-i-pick-up-my-luggage.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage","v900-hote-acco-where-can-i-pick-up-my-luggage","catalog-promoted","phrase","viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage:good-to-know","good-to-know","6","Good to know","Directions in Vietnam are often answered with pointing plus a few words. That is useful: watch the gesture first, then ask a follow-up if you need the street, floor, or entrance repeated.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-where-can-i-pick-up-my-luggage.json","","","","","not_started","","",""
"viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage","v900-hote-acco-where-can-i-pick-up-my-luggage","catalog-promoted","phrase","viet-phrase-v900-hote-acco-where-can-i-pick-up-my-luggage:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Tôi có thể nhận hành lý của mình ở đâu?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/hotel-accommodation/v900-hote-acco-where-can-i-pick-up-my-luggage.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler:at-glance","at-glance","0","At a glance","Chúng ta có thể ngồi chỗ nào mát hơn được không? is a practical local service phrase for keeping one travel detail clear. Use it when Can we sit somewhere cooler is the next detail to solve and a short answer would move the exchange forward.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-cooler.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler:quick-say","quick-say","1","Quick say","Use the complete line: Chúng ta có thể ngồi chỗ nào mát hơn được không?. Keep the situation visible, pause after the phrase, and let the other person answer with a yes/no answer, point, number, or short follow-up.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-cooler.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-cooler.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Can we sit somewhere cooler? to another local service need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-cooler.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler:when-to-use","when-to-use","5","When to use it","Use this in a real local service exchange when can we sit somewhere cooler is the detail you need resolved. The likely reply is a yes/no answer, point, number, or short follow-up, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-cooler.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler:good-to-know","good-to-know","6","Good to know","Service counters often answer with numbers or times. Ask the short question first, then use a write-it-down phrase if needed.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-cooler.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","v900-loca-serv-ever-task-can-we-sit-somewhere-cooler","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-cooler:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Chúng ta có thể ngồi chỗ nào mát hơn được không?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-cooler.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter:at-glance","at-glance","0","At a glance","Chúng ta có thể ngồi chỗ nào yên tĩnh hơn được không? is a practical local service phrase for keeping one travel detail clear. Use it when Can we sit somewhere quieter is the next detail to solve and a short answer would move the exchange forward.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-quieter.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter:quick-say","quick-say","1","Quick say","Use the complete line: Chúng ta có thể ngồi chỗ nào yên tĩnh hơn được không?. Keep the situation visible, pause after the phrase, and let the other person answer with a yes/no answer, point, number, or short follow-up.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-quieter.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-quieter.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Can we sit somewhere quieter? to another local service need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-quieter.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter:when-to-use","when-to-use","5","When to use it","Use this in a real local service exchange when can we sit somewhere quieter is the detail you need resolved. The likely reply is a yes/no answer, point, number, or short follow-up, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-quieter.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter:good-to-know","good-to-know","6","Good to know","Service counters often answer with numbers or times. Ask the short question first, then use a write-it-down phrase if needed.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-quieter.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","v900-loca-serv-ever-task-can-we-sit-somewhere-quieter","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-we-sit-somewhere-quieter:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Chúng ta có thể ngồi chỗ nào yên tĩnh hơn được không?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-we-sit-somewhere-quieter.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document","v900-loca-serv-ever-task-can-you-copy-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document:at-glance","at-glance","0","At a glance","Bạn có thể sao chép tài liệu này? asks someone to do one helpful action for you. Use it for copy this document when pointing, showing your phone, or giving a document will make the request easy to understand.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-copy-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document","v900-loca-serv-ever-task-can-you-copy-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document:quick-say","quick-say","1","Quick say","Say Bạn có thể sao chép tài liệu này? once, then make the task visible with your item, receipt, photo, address, or phone screen. The phrase is doing one job: getting a clear answer about copy this document.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-copy-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document","v900-loca-serv-ever-task-can-you-copy-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-copy-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document","v900-loca-serv-ever-task-can-you-copy-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Can you copy this document? to another local service need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-copy-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document","v900-loca-serv-ever-task-can-you-copy-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document:when-to-use","when-to-use","5","When to use it","Use this in a real local service exchange when copy this document is the detail you need resolved. The likely reply is yes/no, a helpful action, or a short instruction, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-copy-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document","v900-loca-serv-ever-task-can-you-copy-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document:good-to-know","good-to-know","6","Good to know","This phrase can sound warm when the request is small and your tone is calm. A visible phone screen, receipt, or booking helps the other person answer without a long explanation.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-copy-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document","v900-loca-serv-ever-task-can-you-copy-this-document","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-copy-this-document:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Bạn có thể sao chép tài liệu này?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-copy-this-document.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes","v900-loca-serv-ever-task-can-you-dry-these-clothes","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes:at-glance","at-glance","0","At a glance","Bạn có thể làm khô những bộ quần áo này không? asks someone to do one helpful action for you. Use it for dry these clothes when pointing, showing your phone, or giving a document will make the request easy to understand.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-dry-these-clothes.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes","v900-loca-serv-ever-task-can-you-dry-these-clothes","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes:quick-say","quick-say","1","Quick say","Say Bạn có thể làm khô những bộ quần áo này không? once, then make the task visible with your item, receipt, photo, address, or phone screen. The phrase is doing one job: getting a clear answer about dry these clothes.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-dry-these-clothes.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes","v900-loca-serv-ever-task-can-you-dry-these-clothes","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes:breakdown","breakdown","2","Break it down","Read the cards left to right: first catch the request shape, then the place, item, action, or time detail, and finally the complete phrase.","breakdown-strip","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-dry-these-clothes.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes","v900-loca-serv-ever-task-can-you-dry-these-clothes","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes:natural-variants","natural-variants","4","Useful nearby phrases","Use these nearby pages when the conversation shifts from Can you dry these clothes? to another local service need.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-dry-these-clothes.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes","v900-loca-serv-ever-task-can-you-dry-these-clothes","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes:when-to-use","when-to-use","5","When to use it","Use this in a real local service exchange when dry these clothes is the detail you need resolved. The likely reply is yes/no, a helpful action, or a short instruction, so keep the phrase short and ready for one follow-up.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-dry-these-clothes.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes","v900-loca-serv-ever-task-can-you-dry-these-clothes","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes:good-to-know","good-to-know","6","Good to know","This phrase can sound warm when the request is small and your tone is calm. A visible phone screen, receipt, or booking helps the other person answer without a long explanation.","tip-callout","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-dry-these-clothes.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes","v900-loca-serv-ever-task-can-you-dry-these-clothes","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-dry-these-clothes:explore-next","explore-next","7","Explore next","Go next to phrases that help you confirm, answer, or continue after Bạn có thể làm khô những bộ quần áo này không?.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-dry-these-clothes.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me","v900-loca-serv-ever-task-can-you-email-it-to-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me:at-glance","at-glance","0","At a glance","Bạn có thể gửi email cho tôi được không? asks someone to do one helpful action for you. Use it for email it to me when pointing, showing your phone, or giving a document will make the request easy to understand.","plain-text","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-email-it-to-me.json","","","","","not_started","","",""
"viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me","v900-loca-serv-ever-task-can-you-email-it-to-me","catalog-promoted","phrase","viet-phrase-v900-loca-serv-ever-task-can-you-email-it-to-me:quick-say","quick-say","1","Quick say","Say Bạn có thể gửi email cho tôi được không? once, then make the task visible with your item, receipt, photo, address, or phone screen. The phrase is doing one job: getting a clear answer about email it to me.","phrase-list","native-ios/Resources/viet-authored-listing-pages.json","content-draft/viet/canonical-pages/catalog-promoted/local-services-everyday-tasks/v900-loca-serv-ever-task-can-you-email-it-to-me.json","","","","","not_started","","",""
