"page_id","phrase_id","source_lane","pageKind","section_id","section_key","breakdown_token_id","sort_order","current_token_text","current_english_gloss","source_path","proposed_token_text","proposed_english_gloss","reviewer_notes","review_status","import_approval","approved_by","approved_at"
"viet-phrase-v900-mone-numb-pric-can-you-give-me-a-better-price","v900-mone-numb-pric-can-you-give-me-a-better-price","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-give-me-a-better-price:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-give-me-a-better-price:breakdown:breakdown:chunk-5","4","Bạn có thể cho tôi một mức giá tốt hơn?","Can you give me a better price","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-give-me-a-better-price.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank","v900-mone-numb-pric-can-you-help-me-contact-the-bank","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown:breakdown:chunk-1","0","Bạn có thể","can you","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-help-me-contact-the-bank.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank","v900-mone-numb-pric-can-you-help-me-contact-the-bank","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown:breakdown:chunk-2","1","giúp tôi liên","help me","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-help-me-contact-the-bank.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank","v900-mone-numb-pric-can-you-help-me-contact-the-bank","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown:breakdown:chunk-3","2","hệ với ngân","near","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-help-me-contact-the-bank.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank","v900-mone-numb-pric-can-you-help-me-contact-the-bank","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown:breakdown:chunk-4","3","hàng","item / goods","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-help-me-contact-the-bank.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank","v900-mone-numb-pric-can-you-help-me-contact-the-bank","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown:breakdown:chunk-5","4","được không","is it possible?","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-help-me-contact-the-bank.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank","v900-mone-numb-pric-can-you-help-me-contact-the-bank","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-help-me-contact-the-bank:breakdown:breakdown:chunk-6","5","Bạn có thể giúp tôi liên hệ với ngân hàng được không?","Can you help me contact the bank","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-help-me-contact-the-bank.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two","v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two:breakdown:breakdown:chunk-1","0","Bạn có thể","can you","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two","v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two:breakdown:breakdown:chunk-2","1","làm cho nó rẻ hơn nếu","cheaper if I buy two","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two","v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two:breakdown:breakdown:chunk-3","2","tôi mua hai","buy","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two","v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two:breakdown:breakdown:chunk-4","3","Bạn có thể làm cho nó rẻ hơn nếu tôi mua hai?","Can you make it cheaper if I buy two","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-make-it-cheaper-if-i-buy-two.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt","v900-mone-numb-pric-can-you-print-the-receipt","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt:breakdown:breakdown:chunk-1","0","Bạn có thể","can you","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-print-the-receipt.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt","v900-mone-numb-pric-can-you-print-the-receipt","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt:breakdown:breakdown:chunk-2","1","in biên lai","the receipt","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-print-the-receipt.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt","v900-mone-numb-pric-can-you-print-the-receipt","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt:breakdown:breakdown:chunk-3","2","được không","is it possible?","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-print-the-receipt.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt","v900-mone-numb-pric-can-you-print-the-receipt","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-print-the-receipt:breakdown:breakdown:chunk-4","3","Bạn có thể in biên lai được không?","Can you print the receipt","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-print-the-receipt.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-process-a-refund","v900-mone-numb-pric-can-you-process-a-refund","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund:breakdown:breakdown:chunk-1","0","Bạn có thể","can you","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-process-a-refund.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-process-a-refund","v900-mone-numb-pric-can-you-process-a-refund","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund:breakdown:breakdown:chunk-2","1","xử lý hoàn","process a refund","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-process-a-refund.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-process-a-refund","v900-mone-numb-pric-can-you-process-a-refund","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund:breakdown:breakdown:chunk-3","2","tiền","money","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-process-a-refund.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-process-a-refund","v900-mone-numb-pric-can-you-process-a-refund","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund:breakdown:breakdown:chunk-4","3","không","no / not","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-process-a-refund.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-process-a-refund","v900-mone-numb-pric-can-you-process-a-refund","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-process-a-refund:breakdown:breakdown:chunk-5","4","Bạn có thể xử lý hoàn tiền không?","Can you process a refund","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-process-a-refund.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference","v900-mone-numb-pric-can-you-refund-the-difference","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference:breakdown:breakdown:chunk-1","0","Bạn có thể","can you","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-refund-the-difference.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference","v900-mone-numb-pric-can-you-refund-the-difference","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference:breakdown:breakdown:chunk-2","1","hoàn lại tiền","price / money","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-refund-the-difference.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference","v900-mone-numb-pric-can-you-refund-the-difference","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference:breakdown:breakdown:chunk-3","2","chênh lệch","refund the difference","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-refund-the-difference.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference","v900-mone-numb-pric-can-you-refund-the-difference","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference:breakdown:breakdown:chunk-4","3","không","no / not","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-refund-the-difference.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference","v900-mone-numb-pric-can-you-refund-the-difference","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-can-you-refund-the-difference:breakdown:breakdown:chunk-5","4","Bạn có thể hoàn lại tiền chênh lệch không?","Can you refund the difference","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-can-you-refund-the-difference.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars","v900-mone-numb-pric-do-you-accept-us-dollars","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars:breakdown:breakdown:chunk-1","0","Bạn có chấp","do you accept","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-do-you-accept-us-dollars.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars","v900-mone-numb-pric-do-you-accept-us-dollars","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars:breakdown:breakdown:chunk-2","1","nhận đô la","do you accept US dollars","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-do-you-accept-us-dollars.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars","v900-mone-numb-pric-do-you-accept-us-dollars","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars:breakdown:breakdown:chunk-3","2","Mỹ","the United States","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-do-you-accept-us-dollars.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars","v900-mone-numb-pric-do-you-accept-us-dollars","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars:breakdown:breakdown:chunk-4","3","không","no / not","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-do-you-accept-us-dollars.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars","v900-mone-numb-pric-do-you-accept-us-dollars","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-do-you-accept-us-dollars:breakdown:breakdown:chunk-5","4","Bạn có chấp nhận đô la Mỹ không?","Do you accept US dollars","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-do-you-accept-us-dollars.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-how-much-for-two-of-them","v900-mone-numb-pric-how-much-for-two-of-them","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-how-much-for-two-of-them:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-how-much-for-two-of-them:breakdown:breakdown:chunk-1","0","Hai cái đó","that one / that","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-how-much-for-two-of-them.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-how-much-for-two-of-them","v900-mone-numb-pric-how-much-for-two-of-them","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-how-much-for-two-of-them:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-how-much-for-two-of-them:breakdown:breakdown:chunk-2","1","bao nhiêu","how much","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-how-much-for-two-of-them.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-how-much-for-two-of-them","v900-mone-numb-pric-how-much-for-two-of-them","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-how-much-for-two-of-them:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-how-much-for-two-of-them:breakdown:breakdown:chunk-3","2","Hai cái đó bao nhiêu?","How much for two of them","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-how-much-for-two-of-them.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill","v900-mone-numb-pric-i-gave-you-the-wrong-bill","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill:breakdown:breakdown:chunk-1","0","Tôi đưa nhầm","I gave by mistake","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-gave-you-the-wrong-bill.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill","v900-mone-numb-pric-i-gave-you-the-wrong-bill","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill:breakdown:breakdown:chunk-2","1","hóa đơn cho","bill","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-gave-you-the-wrong-bill.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill","v900-mone-numb-pric-i-gave-you-the-wrong-bill","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill:breakdown:breakdown:chunk-3","2","bạn","you","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-gave-you-the-wrong-bill.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill","v900-mone-numb-pric-i-gave-you-the-wrong-bill","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-gave-you-the-wrong-bill:breakdown:breakdown:chunk-4","3","Tôi đưa nhầm hóa đơn cho bạn","I gave you the wrong bill","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-gave-you-the-wrong-bill.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong","v900-mone-numb-pric-i-think-the-change-is-wrong","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong:breakdown:breakdown:chunk-1","0","Tôi nghĩ sự","I think","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-think-the-change-is-wrong.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong","v900-mone-numb-pric-i-think-the-change-is-wrong","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong:breakdown:breakdown:chunk-2","1","thay đổi là","the change is","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-think-the-change-is-wrong.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong","v900-mone-numb-pric-i-think-the-change-is-wrong","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong:breakdown:breakdown:chunk-3","2","sai","wrong","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-think-the-change-is-wrong.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong","v900-mone-numb-pric-i-think-the-change-is-wrong","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-think-the-change-is-wrong:breakdown:breakdown:chunk-4","3","Tôi nghĩ sự thay đổi là sai","I think the change is wrong","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-think-the-change-is-wrong.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount","v900-mone-numb-pric-i-was-charged-the-wrong-amount","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount:breakdown:breakdown:chunk-1","0","Tôi đã bị","my phone was stolen","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-was-charged-the-wrong-amount.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount","v900-mone-numb-pric-i-was-charged-the-wrong-amount","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount:breakdown:breakdown:chunk-2","1","tính sai số","charged wrong amount","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-was-charged-the-wrong-amount.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount","v900-mone-numb-pric-i-was-charged-the-wrong-amount","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount:breakdown:breakdown:chunk-3","2","tiền","money","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-was-charged-the-wrong-amount.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount","v900-mone-numb-pric-i-was-charged-the-wrong-amount","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-i-was-charged-the-wrong-amount:breakdown:breakdown:chunk-4","3","Tôi đã bị tính sai số tiền","I was charged the wrong amount","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-i-was-charged-the-wrong-amount.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-is-the-service-charge-included","v900-mone-numb-pric-is-the-service-charge-included","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-is-the-service-charge-included:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-is-the-service-charge-included:breakdown:breakdown:chunk-1","0","Có bao gồm","is it included?","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-the-service-charge-included.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-is-the-service-charge-included","v900-mone-numb-pric-is-the-service-charge-included","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-is-the-service-charge-included:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-is-the-service-charge-included:breakdown:breakdown:chunk-2","1","phí dịch vụ","fee","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-the-service-charge-included.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-is-the-service-charge-included","v900-mone-numb-pric-is-the-service-charge-included","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-is-the-service-charge-included:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-is-the-service-charge-included:breakdown:breakdown:chunk-3","2","không","no / not","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-the-service-charge-included.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-is-the-service-charge-included","v900-mone-numb-pric-is-the-service-charge-included","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-is-the-service-charge-included:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-is-the-service-charge-included:breakdown:breakdown:chunk-4","3","Có bao gồm phí dịch vụ không?","Is the service charge included","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-the-service-charge-included.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee","v900-mone-numb-pric-is-there-a-withdrawal-fee","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee:breakdown:breakdown:chunk-1","0","Có phí rút","fee","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-there-a-withdrawal-fee.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee","v900-mone-numb-pric-is-there-a-withdrawal-fee","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee:breakdown:breakdown:chunk-2","1","tiền","money","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-there-a-withdrawal-fee.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee","v900-mone-numb-pric-is-there-a-withdrawal-fee","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee:breakdown:breakdown:chunk-3","2","không","no / not","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-there-a-withdrawal-fee.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee","v900-mone-numb-pric-is-there-a-withdrawal-fee","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-is-there-a-withdrawal-fee:breakdown:breakdown:chunk-4","3","Có phí rút tiền không?","Is there a withdrawal fee","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-there-a-withdrawal-fee.json","","","","not_started","","",""
"viet-phrase-v900-mone-numb-pric-is-there-an-atm-nearby","v900-mone-numb-pric-is-there-an-atm-nearby","catalog-promoted","phrase","viet-phrase-v900-mone-numb-pric-is-there-an-atm-nearby:breakdown","breakdown","viet-phrase-v900-mone-numb-pric-is-there-an-atm-nearby:breakdown:breakdown:chunk-1","0","Có máy ATM","code","content-draft/viet/canonical-pages/catalog-promoted/money-numbers-prices/v900-mone-numb-pric-is-there-an-atm-nearby.json","","","","not_started","","",""
