"page_id","phrase_id","source_lane","pageKind","section_id","section_key","item_id","sort_order","target_phrase_id","target_page_id","detail_page_id","current_row_vietnamese","current_row_english","current_pronunciation","target_audio_status","source_path","proposed_target_phrase_id","proposed_target_page_id","proposed_row_vietnamese","proposed_row_english","review_status","import_approval","approved_by","approved_at"
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:practice-pairs","practice-pairs","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:practice-pairs:phrase:0:c25a329f54cd489b","0","vpe-buy-item-toi-muon-mua-bang-ca-nhan","viet-phrase-vpe-buy-item-toi-muon-mua-bang-ca-nhan","viet-phrase-vpe-buy-item-toi-muon-mua-bang-ca-nhan","Tôi muốn mua băng cá nhân","I want to buy bandages.","toy muon mua bang ca nhan","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:practice-pairs","practice-pairs","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:practice-pairs:phrase:1:f778ca123c0dc468","1","vpe-buy-item-toi-muon-mua-day-sac","viet-phrase-vpe-buy-item-toi-muon-mua-day-sac","viet-phrase-vpe-buy-item-toi-muon-mua-day-sac","Tôi muốn mua dây sạc","I want to buy a charging cable.","toy muon mua day sac","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:practice-pairs","practice-pairs","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:practice-pairs:phrase:2:2aea87758acd36af","2","vpe-buy-item-toi-muon-mua-khau-trang","viet-phrase-vpe-buy-item-toi-muon-mua-khau-trang","viet-phrase-vpe-buy-item-toi-muon-mua-khau-trang","Tôi muốn mua khẩu trang","I want to buy a face mask.","toy muon mua khau trang","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:when-to-use","when-to-use","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:when-to-use:phrase:0:cd05d34c55c75bba","0","vpe-have-item-co-ao-mua-khong","viet-phrase-vpe-have-item-co-ao-mua-khong","viet-phrase-vpe-have-item-co-ao-mua-khong","Có áo mưa không?","Do you have a rain poncho?","co ao mua khong?","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:when-to-use","when-to-use","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:when-to-use:phrase:1:cdad1d6e7aba36c1","1","vpe-have-item-co-ao-thun-khong","viet-phrase-vpe-have-item-co-ao-thun-khong","viet-phrase-vpe-have-item-co-ao-thun-khong","Có áo thun không?","Do you have a T-shirt?","co ao thun khong?","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:when-to-use","when-to-use","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:when-to-use:phrase:2:98b10eabf9dbbc01","2","vpe-have-item-co-ba-lo-nho-khong","viet-phrase-vpe-have-item-co-ba-lo-nho-khong","viet-phrase-vpe-have-item-co-ba-lo-nho-khong","Có ba lô nhỏ không?","Do you have a small backpack?","co ba lo nho khong?","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next:phrase:0:148694cb4e7071df","0","vpe-buy-item-toi-muon-mua-sac-dien-thoai","viet-phrase-vpe-buy-item-toi-muon-mua-sac-dien-thoai","viet-phrase-vpe-buy-item-toi-muon-mua-sac-dien-thoai","Tôi muốn mua sạc điện thoại","I want to buy a phone charger.","toy muon mua sac dien thoai","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next:phrase:1:15fdf1cef4e61a02","1","vpe-buy-item-toi-muon-mua-thuoc-say-xe","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-say-xe","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-say-xe","Tôi muốn mua thuốc say xe","I want to buy motion-sickness medicine.","toy muon mua thuoc say xe","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next:phrase:2:5d9671ecc2b24c16","2","vpe-buy-item-toi-muon-mua-anh-the","viet-phrase-vpe-buy-item-toi-muon-mua-anh-the","viet-phrase-vpe-buy-item-toi-muon-mua-anh-the","Tôi muốn mua ảnh thẻ","I want to buy passport photos.","toy muon mua anh the","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next:phrase:3:c7fa9ada9ab1681d","3","vpe-buy-item-toi-muon-mua-ao-mua","viet-phrase-vpe-buy-item-toi-muon-mua-ao-mua","viet-phrase-vpe-buy-item-toi-muon-mua-ao-mua","Tôi muốn mua áo mưa","I want to buy a rain poncho.","toy muon mua ao mua","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next:phrase:4:49e8edcae11fc182","4","vpe-buy-item-toi-muon-mua-ao-thun","viet-phrase-vpe-buy-item-toi-muon-mua-ao-thun","viet-phrase-vpe-buy-item-toi-muon-mua-ao-thun","Tôi muốn mua áo thun","I want to buy a T-shirt.","toy muon mua ao thun","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung:explore-next:phrase:5:a03f06e7c6c816b0","5","vpe-buy-item-toi-muon-mua-ba-lo-nho","viet-phrase-vpe-buy-item-toi-muon-mua-ba-lo-nho","viet-phrase-vpe-buy-item-toi-muon-mua-ba-lo-nho","Tôi muốn mua ba lô nhỏ","I want to buy a small backpack.","toy muon mua ba lo nho","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:quick-say","quick-say","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:quick-say:phrase:0:d8a2bebbdb508f1b","0","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","Tôi muốn mua thuốc đau đầu","I want to buy headache medicine.","toy muon mua thuoc dow dau","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:practice-pairs","practice-pairs","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:practice-pairs:phrase:0:c25a329f54cd489b","0","vpe-buy-item-toi-muon-mua-bang-ca-nhan","viet-phrase-vpe-buy-item-toi-muon-mua-bang-ca-nhan","viet-phrase-vpe-buy-item-toi-muon-mua-bang-ca-nhan","Tôi muốn mua băng cá nhân","I want to buy bandages.","toy muon mua bang ca nhan","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:practice-pairs","practice-pairs","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:practice-pairs:phrase:1:2aea87758acd36af","1","vpe-buy-item-toi-muon-mua-khau-trang","viet-phrase-vpe-buy-item-toi-muon-mua-khau-trang","viet-phrase-vpe-buy-item-toi-muon-mua-khau-trang","Tôi muốn mua khẩu trang","I want to buy a face mask.","toy muon mua khau trang","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:practice-pairs","practice-pairs","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:practice-pairs:phrase:2:148694cb4e7071df","2","vpe-buy-item-toi-muon-mua-sac-dien-thoai","viet-phrase-vpe-buy-item-toi-muon-mua-sac-dien-thoai","viet-phrase-vpe-buy-item-toi-muon-mua-sac-dien-thoai","Tôi muốn mua sạc điện thoại","I want to buy a phone charger.","toy muon mua sac dien thoai","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:when-to-use","when-to-use","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:when-to-use:phrase:0:cd05d34c55c75bba","0","vpe-have-item-co-ao-mua-khong","viet-phrase-vpe-have-item-co-ao-mua-khong","viet-phrase-vpe-have-item-co-ao-mua-khong","Có áo mưa không?","Do you have a rain poncho?","co ao mua khong?","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:when-to-use","when-to-use","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:when-to-use:phrase:1:cdad1d6e7aba36c1","1","vpe-have-item-co-ao-thun-khong","viet-phrase-vpe-have-item-co-ao-thun-khong","viet-phrase-vpe-have-item-co-ao-thun-khong","Có áo thun không?","Do you have a T-shirt?","co ao thun khong?","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:when-to-use","when-to-use","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:when-to-use:phrase:2:98b10eabf9dbbc01","2","vpe-have-item-co-ba-lo-nho-khong","viet-phrase-vpe-have-item-co-ba-lo-nho-khong","viet-phrase-vpe-have-item-co-ba-lo-nho-khong","Có ba lô nhỏ không?","Do you have a small backpack?","co ba lo nho khong?","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next:phrase:0:7e4a27afa2a42bdc","0","vpe-buy-item-toi-muon-mua-thuoc-dau-bung","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-bung","Tôi muốn mua thuốc đau bụng","I want to buy stomach medicine.","toy muon mua thuoc dow bung","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next:phrase:1:15fdf1cef4e61a02","1","vpe-buy-item-toi-muon-mua-thuoc-say-xe","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-say-xe","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-say-xe","Tôi muốn mua thuốc say xe","I want to buy motion-sickness medicine.","toy muon mua thuoc say xe","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next:phrase:2:5d9671ecc2b24c16","2","vpe-buy-item-toi-muon-mua-anh-the","viet-phrase-vpe-buy-item-toi-muon-mua-anh-the","viet-phrase-vpe-buy-item-toi-muon-mua-anh-the","Tôi muốn mua ảnh thẻ","I want to buy passport photos.","toy muon mua anh the","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next:phrase:3:c7fa9ada9ab1681d","3","vpe-buy-item-toi-muon-mua-ao-mua","viet-phrase-vpe-buy-item-toi-muon-mua-ao-mua","viet-phrase-vpe-buy-item-toi-muon-mua-ao-mua","Tôi muốn mua áo mưa","I want to buy a rain poncho.","toy muon mua ao mua","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next:phrase:4:49e8edcae11fc182","4","vpe-buy-item-toi-muon-mua-ao-thun","viet-phrase-vpe-buy-item-toi-muon-mua-ao-thun","viet-phrase-vpe-buy-item-toi-muon-mua-ao-thun","Tôi muốn mua áo thun","I want to buy a T-shirt.","toy muon mua ao thun","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau","vpe-buy-item-toi-muon-mua-thuoc-dau-dau","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-dau-dau:explore-next:phrase:5:a03f06e7c6c816b0","5","vpe-buy-item-toi-muon-mua-ba-lo-nho","viet-phrase-vpe-buy-item-toi-muon-mua-ba-lo-nho","viet-phrase-vpe-buy-item-toi-muon-mua-ba-lo-nho","Tôi muốn mua ba lô nhỏ","I want to buy a small backpack.","toy muon mua ba lo nho","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-003.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:quick-say","quick-say","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:quick-say:phrase:0:122c78ba0b1709aa","0","vpe-buy-item-toi-muon-mua-thuoc-di-ung","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","Tôi muốn mua thuốc dị ứng","I want to buy allergy medicine.","toy muon mua thuoc di ung","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:practice-pairs","practice-pairs","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:practice-pairs:phrase:0:a3adcd59e10a7f94","0","vpe-buy-item-toi-muon-mua-kem-chong-muoi","viet-phrase-vpe-buy-item-toi-muon-mua-kem-chong-muoi","viet-phrase-vpe-buy-item-toi-muon-mua-kem-chong-muoi","Tôi muốn mua kem chống muỗi","I want to buy mosquito repellent.","toy muon mua kem chong muoi","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:practice-pairs","practice-pairs","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:practice-pairs:phrase:1:487c15e2173f1c52","1","vpe-buy-item-toi-muon-mua-nhiet-ke","viet-phrase-vpe-buy-item-toi-muon-mua-nhiet-ke","viet-phrase-vpe-buy-item-toi-muon-mua-nhiet-ke","Tôi muốn mua nhiệt kế","I want to buy a thermometer.","toy muon mua nhiet ke","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:practice-pairs","practice-pairs","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:practice-pairs:phrase:2:258e64cf1bcceba9","2","vpe-buy-item-toi-muon-mua-nuoc-muoi-sinh-ly","viet-phrase-vpe-buy-item-toi-muon-mua-nuoc-muoi-sinh-ly","viet-phrase-vpe-buy-item-toi-muon-mua-nuoc-muoi-sinh-ly","Tôi muốn mua nước muối sinh lý","I want to buy saline solution.","toy muon mua nuoc muoi sinh ly","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:when-to-use","when-to-use","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:when-to-use:phrase:0:cd05d34c55c75bba","0","vpe-have-item-co-ao-mua-khong","viet-phrase-vpe-have-item-co-ao-mua-khong","viet-phrase-vpe-have-item-co-ao-mua-khong","Có áo mưa không?","Do you have a rain poncho?","co ao mua khong?","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:when-to-use","when-to-use","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:when-to-use:phrase:1:cdad1d6e7aba36c1","1","vpe-have-item-co-ao-thun-khong","viet-phrase-vpe-have-item-co-ao-thun-khong","viet-phrase-vpe-have-item-co-ao-thun-khong","Có áo thun không?","Do you have a T-shirt?","co ao thun khong?","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:when-to-use","when-to-use","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:when-to-use:phrase:2:98b10eabf9dbbc01","2","vpe-have-item-co-ba-lo-nho-khong","viet-phrase-vpe-have-item-co-ba-lo-nho-khong","viet-phrase-vpe-have-item-co-ba-lo-nho-khong","Có ba lô nhỏ không?","Do you have a small backpack?","co ba lo nho khong?","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:explore-next:phrase:0:0f8ea19db73e3e95","0","vpe-buy-item-toi-muon-mua-thuoc-ho","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-ho","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-ho","Tôi muốn mua thuốc ho","I want to buy cough medicine.","toy muon mua thuoc ho","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:explore-next:phrase:1:ff5282406de0a240","1","vpe-buy-item-toi-muon-mua-thuoc-nho-mat","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-nho-mat","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-nho-mat","Tôi muốn mua thuốc nhỏ mắt","I want to buy eye drops.","toy muon mua thuoc nho mat","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:explore-next:phrase:2:5d9671ecc2b24c16","2","vpe-buy-item-toi-muon-mua-anh-the","viet-phrase-vpe-buy-item-toi-muon-mua-anh-the","viet-phrase-vpe-buy-item-toi-muon-mua-anh-the","Tôi muốn mua ảnh thẻ","I want to buy passport photos.","toy muon mua anh the","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
"viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung","vpe-buy-item-toi-muon-mua-thuoc-di-ung","practice-expansion","phrase","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:explore-next","explore-next","viet-phrase-vpe-buy-item-toi-muon-mua-thuoc-di-ung:explore-next:phrase:3:c7fa9ada9ab1681d","3","vpe-buy-item-toi-muon-mua-ao-mua","viet-phrase-vpe-buy-item-toi-muon-mua-ao-mua","viet-phrase-vpe-buy-item-toi-muon-mua-ao-mua","Tôi muốn mua áo mưa","I want to buy a rain poncho.","toy muon mua ao mua","planned","content-draft/viet/practice-expansion/TASK-VIET-CONTENT-PRACTICE-EXPANSION-001/source/pages-005.json","","","","","not_started","","",""
