"phrase_id","scenario_id","family_id","family_title","family_summary","audio_key","english_text","target_text","canonical_target_text","pronunciation","access_tier","variant_role","context","you_may_hear","search_aliases","warning_note_type","audio_status","emoji","notes","status"
"v900-dire-navi-is-it-on-this-side-of-the-street","directions-navigation","v900-dire-navi-is-it-on-this-side-of-the-street","Is it on this side of the street","Ask this when you need is it on this side of the street.","v900-dire-navi-is-it-on-this-side-of-the-street","Is it on this side of the street?","Có phải ở phía bên này của đường phố?","Có phải ở phía bên này của đường phố?","Co phai o phia ben nay cua duong pho","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","is it on this side of the street?|is it on this side of the street","","ready","🗺️","cleanup import: Directions & Places / Walking Directions / keep_as_is; selected as 900 premium fill","approved"
"v900-dire-navi-is-this-the-correct-pickup-point","directions-navigation","v900-dire-navi-is-this-the-correct-pickup-point","Is this the correct pickup point","Ask this when you need is this the correct pickup point.","v900-dire-navi-is-this-the-correct-pickup-point","Is this the correct pickup point?","Đây có phải là điểm đón chính xác không?","Đây có phải là điểm đón chính xác không?","Day co phai la diem don chinh xac khong","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","is this the correct pickup point?|is this the correct pickup point","","ready","🗺️","cleanup import: Directions & Places / Entrances, Exits & Pickup Points / keep_as_is; selected as 900 premium fill","approved"
"v900-dire-navi-please-point-me-in-the-right-direction","directions-navigation","v900-dire-navi-please-point-me-in-the-right-direction","Please point me in the right direction","Use this when you need direct help with the next step.","v900-dire-navi-please-point-me-in-the-right-direction","Please point me in the right direction","Xin hãy chỉ cho tôi đi đúng hướng","Xin hãy chỉ cho tôi đi đúng hướng","Xin hay chi cho toi di dung huong","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","please point me in the right direction","","ready","🗺️","cleanup import: Directions & Places / Walking Directions / keep_as_is; selected as 900 premium fill","approved"
"v900-dire-navi-where-is-the-nearest-information-desk","directions-navigation","v900-dire-navi-where-is-the-nearest-information-desk","Where is the nearest information desk","Ask this when you need where is the nearest information desk.","v900-dire-navi-where-is-the-nearest-information-desk","Where is the nearest information desk?","Bàn thông tin gần nhất ở đâu?","Bàn thông tin gần nhất ở đâu?","Ban thong tin gan nhat o dau","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","where is the nearest information desk?|where is the nearest information desk","","ready","🗺️","cleanup import: Directions & Places / Asking Where / keep_as_is; selected as 900 premium fill","approved"
"v900-dire-navi-where-is-the-nearest-convenience-store","directions-navigation","v900-dire-navi-where-is-the-nearest-convenience-store","Where is the nearest convenience store","Ask this when you need where is the nearest convenience store.","v900-dire-navi-where-is-the-nearest-convenience-store","Where is the nearest convenience store?","Cửa hàng tiện lợi gần nhất ở đâu?","Cửa hàng tiện lợi gần nhất ở đâu?","Cua hang tien loi gan nhat o dau","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","where is the nearest convenience store?|where is the nearest convenience store","","ready","🗺️","cleanup import: Directions & Places / Asking Where / keep_as_is; selected as 900 premium fill","approved"
"v900-dire-navi-is-this-the-old-location-or-the-new-one","directions-navigation","v900-dire-navi-is-this-the-old-location-or-the-new-one","Is this the old location or the new one","Ask this when you need is this the old location or the new one.","v900-dire-navi-is-this-the-old-location-or-the-new-one","Is this the old location or the new one?","Đây là địa điểm cũ hay địa điểm mới?","Đây là địa điểm cũ hay địa điểm mới?","Day la dia diem cu hay dia diem moi","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","is this the old location or the new one?|is this the old location or the new one","","ready","🗺️","cleanup import: Directions & Places / Landmarks & Places / keep_as_is; selected as 900 premium fill","approved"
"v900-dire-navi-is-it-across-from-the-cafe","directions-navigation","v900-dire-navi-is-it-across-from-the-cafe","Is it across from the cafe","Ask this when you need is it across from the cafe.","v900-dire-navi-is-it-across-from-the-cafe","Is it across from the cafe?","Nó có ở đối diện quán cà phê không?","Nó có ở đối diện quán cà phê không?","No co o doi dien quan ca phe khong","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","is it across from the cafe?|is it across from the cafe","","ready","🗺️","cleanup import: Directions & Places / Landmarks & Places / keep_rewrite; selected as 900 premium fill","approved"
"v900-dire-navi-how-long-does-it-take-by-taxi","directions-navigation","v900-dire-navi-how-long-does-it-take-by-taxi","How long does it take by taxi","Ask this when you need how long does it take by taxi.","v900-dire-navi-how-long-does-it-take-by-taxi","How long does it take by taxi?","Đi taxi mất bao lâu?","Đi taxi mất bao lâu?","Di taxi mat bao lau","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","how long does it take by taxi?|how long does it take by taxi","","ready","🗺️","cleanup import: Directions & Places / Distance & Timing / keep_rewrite; selected as 900 premium fill","approved"
"v900-dire-navi-how-long-does-it-take-by-motorbike","directions-navigation","v900-dire-navi-how-long-does-it-take-by-motorbike","How long does it take by motorbike","Ask this when you need how long does it take by motorbike.","v900-dire-navi-how-long-does-it-take-by-motorbike","How long does it take by motorbike?","Đi xe máy mất bao lâu?","Đi xe máy mất bao lâu?","Di xe may mat bao lau","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","how long does it take by motorbike?|how long does it take by motorbike","","ready","🗺️","cleanup import: Directions & Places / Distance & Timing / keep_rewrite; selected as 900 premium fill","approved"
"v900-dire-navi-can-you-point-out-a-nearby-landmark","directions-navigation","v900-dire-navi-can-you-point-out-a-nearby-landmark","Can you point out a nearby landmark","Ask this when you need can you point out a nearby landmark.","v900-dire-navi-can-you-point-out-a-nearby-landmark","Can you point out a nearby landmark?","Bạn có thể chỉ ra một điểm mốc gần đó không?","Bạn có thể chỉ ra một điểm mốc gần đó không?","Ban co the chi ra mot diem moc gan do khong","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","can you point out a nearby landmark?|can you point out a nearby landmark","","ready","🗺️","cleanup import: Directions & Places / Landmarks & Places / keep_rewrite; selected as 900 premium fill","approved"
"v900-dire-navi-can-you-call-this-place-and-ask-for-directions","directions-navigation","v900-dire-navi-can-you-call-this-place-and-ask-for-directions","Can you call this place and ask for directions","Ask this when you need can you call this place and ask for directions.","v900-dire-navi-can-you-call-this-place-and-ask-for-directions","Can you call this place and ask for directions?","Bạn có thể gọi đến nơi này và hỏi đường được không?","Bạn có thể gọi đến nơi này và hỏi đường được không?","Ban co the goi den noi nay va hoi duong duoc khong","premium","say-first","Use this while walking, checking a route, or confirming the exact turn, stop, or entrance.","","can you call this place and ask for directions?|can you call this place and ask for directions","","ready","🗺️","cleanup import: Directions & Places / Lost & Route Repair / keep_rewrite; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-is-the-arrivals-hall","airport-border-arrival","v900-airp-bord-arri-where-is-the-arrivals-hall","Where is the arrivals hall","Ask this when you need where is the arrivals hall.","v900-airp-bord-arri-where-is-the-arrivals-hall","Where is the arrivals hall?","Sảnh đến ở đâu?","Sảnh đến ở đâu?","Sanh den o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where is the arrivals hall?|where is the arrivals hall","","ready","🛬","cleanup import: Airport & Arrival / Terminals, Gates & Onward Travel / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-can-you-help-me-book-a-taxi","airport-border-arrival","v900-airp-bord-arri-can-you-help-me-book-a-taxi","Can you help me book a taxi","Ask this when you need can you help me book a taxi.","v900-airp-bord-arri-can-you-help-me-book-a-taxi","Can you help me book a taxi?","Bạn có thể giúp tôi đặt một chiếc taxi được không?","Bạn có thể giúp tôi đặt một chiếc taxi được không?","Ban co the giup toi dat mot chiec taxi duoc khong","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","can you help me book a taxi?|can you help me book a taxi","","ready","🛬","cleanup import: Airport & Arrival / Pickup, Taxi & Transfers / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-i-made-a-mistake-on-the-form","airport-border-arrival","v900-airp-bord-arri-i-made-a-mistake-on-the-form","I made a mistake on the form","Use this when you need to explain that i made a mistake on the form.","v900-airp-bord-arri-i-made-a-mistake-on-the-form","I made a mistake on the form","Tôi đã mắc lỗi trong biểu mẫu","Tôi đã mắc lỗi trong biểu mẫu","Toi da mac loi trong bieu mau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","i made a mistake on the form","","ready","🛬","cleanup import: Airport & Arrival / Immigration & Documents / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-please-send-it-to-this-hotel","airport-border-arrival","v900-airp-bord-arri-please-send-it-to-this-hotel","Please send it to this hotel","Use this when you need direct help with the next step.","v900-airp-bord-arri-please-send-it-to-this-hotel","Please send it to this hotel","Vui lòng gửi nó đến khách sạn này","Vui lòng gửi nó đến khách sạn này","Vui long gui no den khach san nay","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","please send it to this hotel","","ready","🛬","cleanup import: Airport & Arrival / Baggage & Lost Luggage / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-can-i-charge-my-phone","airport-border-arrival","v900-airp-bord-arri-where-can-i-charge-my-phone","Where can I charge my phone","Ask this when you need where can i charge my phone.","v900-airp-bord-arri-where-can-i-charge-my-phone","Where can I charge my phone?","Tôi có thể sạc điện thoại ở đâu?","Tôi có thể sạc điện thoại ở đâu?","Toi co the sac dien thoai o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where can i charge my phone?|where can i charge my phone","","ready","🛬","cleanup import: Airport & Arrival / Airport Services & Facilities / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-is-the-departure-hall","airport-border-arrival","v900-airp-bord-arri-where-is-the-departure-hall","Where is the departure hall","Ask this when you need where is the departure hall.","v900-airp-bord-arri-where-is-the-departure-hall","Where is the departure hall?","Sảnh khởi hành ở đâu?","Sảnh khởi hành ở đâu?","Sanh khoi hanh o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where is the departure hall?|where is the departure hall","","ready","🛬","cleanup import: Airport & Arrival / Terminals, Gates & Onward Travel / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-can-i-pay-the-driver-by-card","airport-border-arrival","v900-airp-bord-arri-can-i-pay-the-driver-by-card","Can I pay the driver by card","Ask this when you need can i pay the driver by card.","v900-airp-bord-arri-can-i-pay-the-driver-by-card","Can I pay the driver by card?","Tôi có thể thanh toán cho tài xế bằng thẻ không?","Tôi có thể thanh toán cho tài xế bằng thẻ không?","Toi co the thanh toan cho tai xe bang the khong","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","can i pay the driver by card?|can i pay the driver by card","","ready","🛬","cleanup import: Airport & Arrival / Pickup, Taxi & Transfers / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-can-you-help-me-track-my-bag","airport-border-arrival","v900-airp-bord-arri-can-you-help-me-track-my-bag","Can you help me track my bag","Ask this when you need can you help me track my bag.","v900-airp-bord-arri-can-you-help-me-track-my-bag","Can you help me track my bag?","Bạn có thể giúp tôi theo dõi túi của tôi?","Bạn có thể giúp tôi theo dõi túi của tôi?","Ban co the giup toi theo doi tui cua toi","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","can you help me track my bag?|can you help me track my bag","","ready","🛬","cleanup import: Airport & Arrival / Baggage & Lost Luggage / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-please-call-this-driver-for-me","airport-border-arrival","v900-airp-bord-arri-please-call-this-driver-for-me","Please call this driver for me","Use this when you need direct help with the next step.","v900-airp-bord-arri-please-call-this-driver-for-me","Please call this driver for me","Hãy gọi tài xế này cho tôi","Hãy gọi tài xế này cho tôi","Hay goi tai xe nay cho toi","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","please call this driver for me","","ready","🛬","cleanup import: Airport & Arrival / Pickup, Taxi & Transfers / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-can-i-get-airport-wi-fi","airport-border-arrival","v900-airp-bord-arri-where-can-i-get-airport-wi-fi","Where can I get airport Wi-Fi","Ask this when you need where can i get airport wi-fi.","v900-airp-bord-arri-where-can-i-get-airport-wi-fi","Where can I get airport Wi-Fi?","Tôi có thể lấy Wi-Fi sân bay ở đâu?","Tôi có thể lấy Wi-Fi sân bay ở đâu?","Toi co the lay Wi-Fi san bay o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where can i get airport wi-fi?|where can i get airport wi fi","","ready","🛬","cleanup import: Airport & Arrival / Airport Services & Facilities / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-is-the-information-desk","airport-border-arrival","v900-airp-bord-arri-where-is-the-information-desk","Where is the information desk","Ask this when you need where is the information desk.","v900-airp-bord-arri-where-is-the-information-desk","Where is the information desk?","Bàn thông tin ở đâu?","Bàn thông tin ở đâu?","Ban thong tin o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where is the information desk?|where is the information desk","","ready","🛬","cleanup import: Airport & Arrival / Airport Services & Facilities / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-i-have-an-airport-pickup-booked","airport-border-arrival","v900-airp-bord-arri-i-have-an-airport-pickup-booked","I have an airport pickup booked","Use this when you need to explain that i have an airport pickup booked.","v900-airp-bord-arri-i-have-an-airport-pickup-booked","I have an airport pickup booked","Tôi đã đặt dịch vụ đón tại sân bay","Tôi đã đặt dịch vụ đón tại sân bay","Toi da dat dich vu don tai san bay","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","i have an airport pickup booked","","ready","🛬","cleanup import: Airport & Arrival / Pickup, Taxi & Transfers / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-is-this-the-official-taxi-line","airport-border-arrival","v900-airp-bord-arri-is-this-the-official-taxi-line","Is this the official taxi line","Ask this when you need is this the official taxi line.","v900-airp-bord-arri-is-this-the-official-taxi-line","Is this the official taxi line?","Đây có phải là tuyến taxi chính thức?","Đây có phải là tuyến taxi chính thức?","Day co phai la tuyen taxi chinh thuc","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","is this the official taxi line?|is this the official taxi line","","ready","🛬","cleanup import: Airport & Arrival / Pickup, Taxi & Transfers / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-is-the-grab-pickup-point","airport-border-arrival","v900-airp-bord-arri-where-is-the-grab-pickup-point","Where is the Grab pickup point","Ask this when you need where is the grab pickup point.","v900-airp-bord-arri-where-is-the-grab-pickup-point","Where is the Grab pickup point?","Điểm đón Grab ở đâu?","Điểm đón Grab ở đâu?","Diem don Grab o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where is the grab pickup point?|where is the grab pickup point","","ready","🛬","cleanup import: Airport & Arrival / Airport Services & Facilities / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-do-i-need-to-fill-out-this-form","airport-border-arrival","v900-airp-bord-arri-do-i-need-to-fill-out-this-form","Do I need to fill out this form","Ask this when you need do i need to fill out this form.","v900-airp-bord-arri-do-i-need-to-fill-out-this-form","Do I need to fill out this form?","Tôi có cần điền vào mẫu đơn này không?","Tôi có cần điền vào mẫu đơn này không?","Toi co can dien vao mau don nay khong","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","do i need to fill out this form?|do i need to fill out this form","","ready","🛬","cleanup import: Airport & Arrival / Immigration & Documents / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-can-i-buy-a-bottle-of-water","airport-border-arrival","v900-airp-bord-arri-where-can-i-buy-a-bottle-of-water","Where can I buy a bottle of water","Ask this when you need where can i buy a bottle of water.","v900-airp-bord-arri-where-can-i-buy-a-bottle-of-water","Where can I buy a bottle of water?","Tôi có thể mua một chai nước ở đâu?","Tôi có thể mua một chai nước ở đâu?","Toi co the mua mot chai nuoc o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where can i buy a bottle of water?|where can i buy a bottle of water","","ready","🛬","cleanup import: Airport & Arrival / Airport Services & Facilities / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-i-think-i-went-to-the-wrong-terminal","airport-border-arrival","v900-airp-bord-arri-i-think-i-went-to-the-wrong-terminal","I think I went to the wrong terminal","Use this when you need to explain that i think i went to the wrong terminal.","v900-airp-bord-arri-i-think-i-went-to-the-wrong-terminal","I think I went to the wrong terminal","Tôi nghĩ tôi đã đến nhầm nhà ga","Tôi nghĩ tôi đã đến nhầm nhà ga","Toi nghi toi da den nham nha ga","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","i think i went to the wrong terminal","","ready","🛬","cleanup import: Airport & Arrival / Terminals, Gates & Onward Travel / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-is-the-international-terminal","airport-border-arrival","v900-airp-bord-arri-where-is-the-international-terminal","Where is the international terminal","Ask this when you need where is the international terminal.","v900-airp-bord-arri-where-is-the-international-terminal","Where is the international terminal?","Nhà ga quốc tế ở đâu?","Nhà ga quốc tế ở đâu?","Nha ga quoc te o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where is the international terminal?|where is the international terminal","","ready","🛬","cleanup import: Airport & Arrival / Terminals, Gates & Onward Travel / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-is-the-oversized-baggage-area","airport-border-arrival","v900-airp-bord-arri-where-is-the-oversized-baggage-area","Where is the oversized baggage area","Ask this when you need where is the oversized baggage area.","v900-airp-bord-arri-where-is-the-oversized-baggage-area","Where is the oversized baggage area?","Khu vực hành lý quá khổ ở đâu?","Khu vực hành lý quá khổ ở đâu?","Khu vuc hanh ly qua kho o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where is the oversized baggage area?|where is the oversized baggage area","","ready","🛬","cleanup import: Airport & Arrival / Baggage & Lost Luggage / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-is-there-a-shuttle-between-terminals","airport-border-arrival","v900-airp-bord-arri-is-there-a-shuttle-between-terminals","Is there a shuttle between terminals","Ask this when you need is there a shuttle between terminals.","v900-airp-bord-arri-is-there-a-shuttle-between-terminals","Is there a shuttle between terminals?","Có xe đưa đón giữa các nhà ga không?","Có xe đưa đón giữa các nhà ga không?","Co xe dua don giua cac nha ga khong","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","is there a shuttle between terminals?|is there a shuttle between terminals","","ready","🛬","cleanup import: Airport & Arrival / Terminals, Gates & Onward Travel / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-is-this-the-correct-immigration-line","airport-border-arrival","v900-airp-bord-arri-is-this-the-correct-immigration-line","Is this the correct immigration line","Ask this when you need is this the correct immigration line.","v900-airp-bord-arri-is-this-the-correct-immigration-line","Is this the correct immigration line?","Đây có phải là đường nhập cư chính xác không?","Đây có phải là đường nhập cư chính xác không?","Day co phai la duong nhap cu chinh xac khong","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","is this the correct immigration line?|is this the correct immigration line","","ready","🛬","cleanup import: Airport & Arrival / Terminals, Gates & Onward Travel / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-how-long-does-it-take-to-get-downtown","airport-border-arrival","v900-airp-bord-arri-how-long-does-it-take-to-get-downtown","How long does it take to get downtown","Ask this when you need how long does it take to get downtown.","v900-airp-bord-arri-how-long-does-it-take-to-get-downtown","How long does it take to get downtown?","Đi vào trung tâm thành phố mất bao lâu?","Đi vào trung tâm thành phố mất bao lâu?","Di vao trung tam thanh pho mat bao lau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","how long does it take to get downtown?|how long does it take to get downtown","","ready","🛬","cleanup import: Airport & Arrival / Terminals, Gates & Onward Travel / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-can-i-buy-a-bus-ticket-to-the-city","airport-border-arrival","v900-airp-bord-arri-where-can-i-buy-a-bus-ticket-to-the-city","Where can I buy a bus ticket to the city","Ask this when you need where can i buy a bus ticket to the city.","v900-airp-bord-arri-where-can-i-buy-a-bus-ticket-to-the-city","Where can I buy a bus ticket to the city?","Mua vé xe buýt vào thành phố ở đâu?","Mua vé xe buýt vào thành phố ở đâu?","Mua ve xe buyt vao thanh pho o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where can i buy a bus ticket to the city?|where can i buy a bus ticket to the city","","ready","🛬","cleanup import: Airport & Arrival / Terminals, Gates & Onward Travel / keep_as_is; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-is-the-currency-exchange","airport-border-arrival","v900-airp-bord-arri-where-is-the-currency-exchange","Where is the currency exchange","Ask this when you need where is the currency exchange.","v900-airp-bord-arri-where-is-the-currency-exchange","Where is the currency exchange?","Đổi tiền ở đâu?","Đổi tiền ở đâu?","Doi tien o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where is the currency exchange?|where is the currency exchange","","ready","🛬","cleanup import: Airport & Arrival / Airport Services & Facilities / keep_rewrite; selected as 900 premium fill","approved"
"v900-airp-bord-arri-where-is-the-smoking-area","airport-border-arrival","v900-airp-bord-arri-where-is-the-smoking-area","Where is the smoking area","Ask this when you need where is the smoking area.","v900-airp-bord-arri-where-is-the-smoking-area","Where is the smoking area?","Khu vực hút thuốc ở đâu?","Khu vực hút thuốc ở đâu?","Khu vuc hut thuoc o dau","premium","say-first","Use this during arrival, transfers, baggage, pickups, or airport services when you need the next checkpoint.","","where is the smoking area?|where is the smoking area","","ready","🛬","cleanup import: Airport & Arrival / Airport Services & Facilities / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-need-allergy-medicine","health-pharmacy","v900-heal-phar-i-need-allergy-medicine","I need allergy medicine","Use this when you need to explain that i need allergy medicine.","v900-heal-phar-i-need-allergy-medicine","I need allergy medicine","Tôi cần thuốc dị ứng","Tôi cần thuốc dị ứng","Toi can thuoc di ung","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i need allergy medicine","","ready","💊","cleanup import: Health, Pharmacy & Medical / Pharmacy Requests / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-have-trouble-breathing","health-pharmacy","v900-heal-phar-i-have-trouble-breathing","I have trouble breathing","Use this when you need to explain that i have trouble breathing.","v900-heal-phar-i-have-trouble-breathing","I have trouble breathing","Tôi khó thở","Tôi khó thở","Toi kho tho","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i have trouble breathing","","ready","💊","cleanup import: Health, Pharmacy & Medical / Symptoms & Pain / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-need-rehydration-salts","health-pharmacy","v900-heal-phar-i-need-rehydration-salts","I need rehydration salts","Use this when you need to explain that i need rehydration salts.","v900-heal-phar-i-need-rehydration-salts","I need rehydration salts","Tôi cần muối bù nước","Tôi cần muối bù nước","Toi can muoi bu nuoc","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i need rehydration salts","","ready","💊","cleanup import: Health, Pharmacy & Medical / Pharmacy Requests / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-how-many-pills-each-time","health-pharmacy","v900-heal-phar-how-many-pills-each-time","How many pills each time","Ask this when you need how many pills each time.","v900-heal-phar-how-many-pills-each-time","How many pills each time?","Mỗi lần bao nhiêu viên?","Mỗi lần bao nhiêu viên?","Moi lan bao nhieu vien","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","how many pills each time?|how many pills each time","","ready","💊","cleanup import: Health, Pharmacy & Medical / Dosage & Instructions / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-can-you-call-an-ambulance","health-pharmacy","v900-heal-phar-can-you-call-an-ambulance","Can you call an ambulance","Ask this when you need can you call an ambulance.","v900-heal-phar-can-you-call-an-ambulance","Can you call an ambulance?","Bạn có thể gọi xe cứu thương được không?","Bạn có thể gọi xe cứu thương được không?","Ban co the goi xe cuu thuong duoc khong","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","can you call an ambulance?|can you call an ambulance","","ready","💊","cleanup import: Health, Pharmacy & Medical / Finding Medical Help / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-i-am-allergic-to-penicillin","health-pharmacy","v900-heal-phar-i-am-allergic-to-penicillin","I am allergic to penicillin","Use this when you need to explain that i am allergic to penicillin.","v900-heal-phar-i-am-allergic-to-penicillin","I am allergic to penicillin","Tôi bị dị ứng với penicillin","Tôi bị dị ứng với penicillin","Toi bi di ung voi penicillin","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","i am allergic to penicillin","","ready","💊","cleanup import: Health, Pharmacy & Medical / Allergies, Conditions & Pregnancy / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-is-there-a-pharmacy-nearby","health-pharmacy","v900-heal-phar-is-there-a-pharmacy-nearby","Is there a pharmacy nearby","Ask this when you need is there a pharmacy nearby.","v900-heal-phar-is-there-a-pharmacy-nearby","Is there a pharmacy nearby?","Có hiệu thuốc nào gần đây không?","Có hiệu thuốc nào gần đây không?","Co hieu thuoc nao gan day khong","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","is there a pharmacy nearby?|is there a pharmacy nearby","","ready","💊","cleanup import: Health, Pharmacy & Medical / Finding Medical Help / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-please-write-the-instructions","health-pharmacy","v900-heal-phar-please-write-the-instructions","Please write the instructions","Use this when you need direct help with the next step.","v900-heal-phar-please-write-the-instructions","Please write the instructions","Hãy viết hướng dẫn","Hãy viết hướng dẫn","Hay viet huong dan","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","please write the instructions","","ready","💊","cleanup import: Health, Pharmacy & Medical / Dosage & Instructions / keep_as_is; selected as 900 premium fill","approved"
"v900-heal-phar-when-should-i-seek-emergency-help","health-pharmacy","v900-heal-phar-when-should-i-seek-emergency-help","When should I seek emergency help","Ask this when you need when should i seek emergency help.","v900-heal-phar-when-should-i-seek-emergency-help","When should I seek emergency help?","Khi nào tôi nên tìm kiếm sự giúp đỡ khẩn cấp?","Khi nào tôi nên tìm kiếm sự giúp đỡ khẩn cấp?","Khi nao toi nen tim kiem su giup do khan cap","premium","say-first","Use this when you need to describe a symptom, ask for medicine, or handle a practical health step.","","when should i seek emergency help?|when should i seek emergency help","","ready","💊","cleanup import: Health, Pharmacy & Medical / Clinic, Insurance & Payment / keep_as_is; selected as 900 premium fill","approved"
