patch_id,page_id,phrase_id,review_status,import_approval,operation,target_id,target_order,current_value,proposed_value,reason_for_change,new_linked_phrase_required,canonical_target_id,audio_policy,asset_policy,validator_rule,jojo_question
B001-ROW-126,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_ROW_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills:relationship-words:phrase:5:f8abf9ec1031e26d,5,"{""section_key"":""relationship-words"",""target_phrase_id"":""hello-chao-chu"",""target_page_id"":""viet-phrase-hello-chao-chu"",""vietnamese"":""Chào chú"",""english"":""Hello to an uncle-age man""}","{""section_key"":""relationship-words"",""display_order"":999,""target_phrase_id"":""hello-chao-chu"",""target_page_id"":""viet-phrase-hello-chao-chu"",""vietnamese"":""Chào chú"",""english"":""Hello to an uncle-age man"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""suppress"":true}",Relationship greeting rows distract from this route/direction task.,,viet-phrase-hello-chao-chu,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-127,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_ROW_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills:relationship-words:phrase:6:24ff8bc4720242e8,6,"{""section_key"":""relationship-words"",""target_phrase_id"":""hello-chao-co"",""target_page_id"":""viet-phrase-hello-chao-co"",""vietnamese"":""Chào cô"",""english"":""Hello to an aunt-age woman""}","{""section_key"":""relationship-words"",""display_order"":999,""target_phrase_id"":""hello-chao-co"",""target_page_id"":""viet-phrase-hello-chao-co"",""vietnamese"":""Chào cô"",""english"":""Hello to an aunt-age woman"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""suppress"":true}",Relationship greeting rows distract from this route/direction task.,,viet-phrase-hello-chao-co,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-128,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills:place-anchor:phrase:0:70c765d17337b6d1,0,"{""section_key"":""place-anchor"",""target_phrase_id"":""city-danang-place-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-place-ba-na-hills"",""vietnamese"":""Bà Nà Hills"",""english"":""Ba Na Hills""}","{""section_key"":""place-anchor"",""display_order"":0,""target_phrase_id"":""city-danang-place-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-place-ba-na-hills"",""vietnamese"":""Bà Nà Hills"",""english"":""Ba Na Hills"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-place-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-129,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,DEMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills:when-to-use:phrase:0:1c7b876cfb89429b,0,"{""section_key"":""when-to-use"",""target_phrase_id"":""city-danang-atm-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-atm-ba-na-hills"",""vietnamese"":""Có ATM gần Bà Nà Hills không?"",""english"":""Is there an ATM near Ba Na Hills?""}","{""section_key"":""explore-next"",""display_order"":90,""target_phrase_id"":""city-danang-atm-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-atm-ba-na-hills"",""vietnamese"":""Có ATM gần Bà Nà Hills không?"",""english"":""Is there an ATM near Ba Na Hills?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""secondary""}",This is useful but secondary to the core traveler flow.,,viet-phrase-city-danang-atm-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-130,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,DEMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills:when-to-use:phrase:1:07af5f4450d5ebd1,1,"{""section_key"":""when-to-use"",""target_phrase_id"":""city-danang-eat-near-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-eat-near-ba-na-hills"",""vietnamese"":""Ăn gần Bà Nà Hills"",""english"":""Eat near Ba Na Hills""}","{""section_key"":""explore-next"",""display_order"":91,""target_phrase_id"":""city-danang-eat-near-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-eat-near-ba-na-hills"",""vietnamese"":""Ăn gần Bà Nà Hills"",""english"":""Eat near Ba Na Hills"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""secondary""}",This is useful but secondary to the core traveler flow.,,viet-phrase-city-danang-eat-near-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-131,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills:when-to-use:phrase:2:f70b2016ef0e989d,2,"{""section_key"":""when-to-use"",""target_phrase_id"":""city-danang-stop-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-stop-ba-na-hills"",""vietnamese"":""Dừng ở Bà Nà Hills"",""english"":""Stop at Ba Na Hills""}","{""section_key"":""when-to-use"",""display_order"":2,""target_phrase_id"":""city-danang-stop-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-stop-ba-na-hills"",""vietnamese"":""Dừng ở Bà Nà Hills"",""english"":""Stop at Ba Na Hills"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-stop-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-132,viet-phrase-city-danang-go-ba-na-hills,city-danang-go-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-go-ba-na-hills:explore-next:phrase:0:2d76ffe2b59a88dc,0,"{""section_key"":""explore-next"",""target_phrase_id"":""city-danang-where-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-where-ba-na-hills"",""vietnamese"":""Bà Nà Hills ở đâu?"",""english"":""Where is Ba Na Hills?""}","{""section_key"":""explore-next"",""display_order"":0,""target_phrase_id"":""city-danang-where-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-where-ba-na-hills"",""vietnamese"":""Bà Nà Hills ở đâu?"",""english"":""Where is Ba Na Hills?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-where-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-133,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:quick-say:phrase:0:2d76ffe2b59a88dc,0,"{""section_key"":""quick-say"",""target_phrase_id"":""city-danang-where-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-where-ba-na-hills"",""vietnamese"":""Bà Nà Hills ở đâu?"",""english"":""Where is Ba Na Hills?""}","{""section_key"":""use-it-with"",""display_order"":10,""target_phrase_id"":""city-danang-where-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-where-ba-na-hills"",""vietnamese"":""Bà Nà Hills ở đâu?"",""english"":""Where is Ba Na Hills?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-where-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-134,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:0:f8db4a3ca628ff7f,0,"{""section_key"":""relationship-words"",""target_phrase_id"":""hello-chao-anh"",""target_page_id"":""viet-phrase-hello-chao-anh"",""vietnamese"":""Chào anh"",""english"":""Hello to an older man""}","{""section_key"":""relationship-words"",""display_order"":999,""target_phrase_id"":""hello-chao-anh"",""target_page_id"":""viet-phrase-hello-chao-anh"",""vietnamese"":""Chào anh"",""english"":""Hello to an older man"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""suppress"":true}",Relationship greeting rows distract from this route/direction task.,,viet-phrase-hello-chao-anh,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-135,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:1:e8a05ac8ebe7b5f2,1,"{""section_key"":""relationship-words"",""target_phrase_id"":""hello-chao-chi"",""target_page_id"":""viet-phrase-hello-chao-chi"",""vietnamese"":""Chào chị"",""english"":""Hello to an older woman""}","{""section_key"":""relationship-words"",""display_order"":999,""target_phrase_id"":""hello-chao-chi"",""target_page_id"":""viet-phrase-hello-chao-chi"",""vietnamese"":""Chào chị"",""english"":""Hello to an older woman"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""suppress"":true}",Relationship greeting rows distract from this route/direction task.,,viet-phrase-hello-chao-chi,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-136,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:2:f47925d0ca9b7855,2,"{""section_key"":""relationship-words"",""target_phrase_id"":""hello-chao-em"",""target_page_id"":""viet-phrase-hello-chao-em"",""vietnamese"":""Chào em"",""english"":""Hello to a younger person""}","{""section_key"":""relationship-words"",""display_order"":999,""target_phrase_id"":""hello-chao-em"",""target_page_id"":""viet-phrase-hello-chao-em"",""vietnamese"":""Chào em"",""english"":""Hello to a younger person"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""suppress"":true}",Relationship greeting rows distract from this route/direction task.,,viet-phrase-hello-chao-em,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-137,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:3:691e859e45e919ef,3,"{""section_key"":""relationship-words"",""target_phrase_id"":""hello-chao-ong"",""target_page_id"":""viet-phrase-hello-chao-ong"",""vietnamese"":""Chào ông"",""english"":""Hello to an elderly man""}","{""section_key"":""relationship-words"",""display_order"":999,""target_phrase_id"":""hello-chao-ong"",""target_page_id"":""viet-phrase-hello-chao-ong"",""vietnamese"":""Chào ông"",""english"":""Hello to an elderly man"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""suppress"":true}",Relationship greeting rows distract from this route/direction task.,,viet-phrase-hello-chao-ong,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-138,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:4:340a9fe8ccb61940,4,"{""section_key"":""relationship-words"",""target_phrase_id"":""hello-chao-ba"",""target_page_id"":""viet-phrase-hello-chao-ba"",""vietnamese"":""Chào bà"",""english"":""Hello to an elderly woman""}","{""section_key"":""relationship-words"",""display_order"":999,""target_phrase_id"":""hello-chao-ba"",""target_page_id"":""viet-phrase-hello-chao-ba"",""vietnamese"":""Chào bà"",""english"":""Hello to an elderly woman"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""suppress"":true}",Relationship greeting rows distract from this route/direction task.,,viet-phrase-hello-chao-ba,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-139,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:5:f8abf9ec1031e26d,5,"{""section_key"":""relationship-words"",""target_phrase_id"":""hello-chao-chu"",""target_page_id"":""viet-phrase-hello-chao-chu"",""vietnamese"":""Chào chú"",""english"":""Hello to an uncle-age man""}","{""section_key"":""relationship-words"",""display_order"":999,""target_phrase_id"":""hello-chao-chu"",""target_page_id"":""viet-phrase-hello-chao-chu"",""vietnamese"":""Chào chú"",""english"":""Hello to an uncle-age man"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""suppress"":true}",Relationship greeting rows distract from this route/direction task.,,viet-phrase-hello-chao-chu,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-140,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,SUPPRESS_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:relationship-words:phrase:6:24ff8bc4720242e8,6,"{""section_key"":""relationship-words"",""target_phrase_id"":""hello-chao-co"",""target_page_id"":""viet-phrase-hello-chao-co"",""vietnamese"":""Chào cô"",""english"":""Hello to an aunt-age woman""}","{""section_key"":""relationship-words"",""display_order"":999,""target_phrase_id"":""hello-chao-co"",""target_page_id"":""viet-phrase-hello-chao-co"",""vietnamese"":""Chào cô"",""english"":""Hello to an aunt-age woman"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""suppress"":true}",Relationship greeting rows distract from this route/direction task.,,viet-phrase-hello-chao-co,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-141,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:place-anchor:phrase:0:70c765d17337b6d1,0,"{""section_key"":""place-anchor"",""target_phrase_id"":""city-danang-place-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-place-ba-na-hills"",""vietnamese"":""Bà Nà Hills"",""english"":""Ba Na Hills""}","{""section_key"":""place-anchor"",""display_order"":0,""target_phrase_id"":""city-danang-place-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-place-ba-na-hills"",""vietnamese"":""Bà Nà Hills"",""english"":""Ba Na Hills"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-place-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-142,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,DEMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:when-to-use:phrase:0:1c7b876cfb89429b,0,"{""section_key"":""when-to-use"",""target_phrase_id"":""city-danang-atm-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-atm-ba-na-hills"",""vietnamese"":""Có ATM gần Bà Nà Hills không?"",""english"":""Is there an ATM near Ba Na Hills?""}","{""section_key"":""explore-next"",""display_order"":90,""target_phrase_id"":""city-danang-atm-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-atm-ba-na-hills"",""vietnamese"":""Có ATM gần Bà Nà Hills không?"",""english"":""Is there an ATM near Ba Na Hills?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""secondary""}",This is useful but secondary to the core traveler flow.,,viet-phrase-city-danang-atm-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-143,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,DEMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:when-to-use:phrase:1:07af5f4450d5ebd1,1,"{""section_key"":""when-to-use"",""target_phrase_id"":""city-danang-eat-near-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-eat-near-ba-na-hills"",""vietnamese"":""Ăn gần Bà Nà Hills"",""english"":""Eat near Ba Na Hills""}","{""section_key"":""explore-next"",""display_order"":91,""target_phrase_id"":""city-danang-eat-near-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-eat-near-ba-na-hills"",""vietnamese"":""Ăn gần Bà Nà Hills"",""english"":""Eat near Ba Na Hills"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""secondary""}",This is useful but secondary to the core traveler flow.,,viet-phrase-city-danang-eat-near-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-144,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:when-to-use:phrase:2:4b1b2c4c9b6a3dda,2,"{""section_key"":""when-to-use"",""target_phrase_id"":""city-danang-go-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-go-ba-na-hills"",""vietnamese"":""Đi Bà Nà Hills"",""english"":""Go to Ba Na Hills""}","{""section_key"":""use-it-with"",""display_order"":12,""target_phrase_id"":""city-danang-go-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-go-ba-na-hills"",""vietnamese"":""Đi Bà Nà Hills"",""english"":""Go to Ba Na Hills"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-go-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-145,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:recovery:phrase:0:21921a7e50c1bcd7,0,"{""section_key"":""recovery"",""target_phrase_id"":""ves-where-cable-car"",""target_page_id"":""viet-phrase-ves-where-cable-car"",""vietnamese"":""Cáp treo ở đâu?"",""english"":""Where is the cable car?""}","{""section_key"":""use-it-with"",""display_order"":10,""target_phrase_id"":""ves-where-cable-car"",""target_page_id"":""viet-phrase-ves-where-cable-car"",""vietnamese"":""Cáp treo ở đâu?"",""english"":""Where is the cable car?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-ves-where-cable-car,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-146,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:recovery:phrase:1:12e47c1a14af01a7,1,"{""section_key"":""recovery"",""target_phrase_id"":""repair-1"",""target_page_id"":""viet-phrase-repair-1"",""vietnamese"":""Làm ơn nói lại"",""english"":""Please say that again""}","{""section_key"":""recovery"",""display_order"":1,""target_phrase_id"":""repair-1"",""target_page_id"":""viet-phrase-repair-1"",""vietnamese"":""Làm ơn nói lại"",""english"":""Please say that again"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-repair-1,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-147,viet-phrase-city-danang-where-ba-na-hills,city-danang-where-ba-na-hills,REVIEW_ONLY,REVIEW_ONLY,PROMOTE_ROW_REVIEW_ONLY,viet-phrase-city-danang-where-ba-na-hills:explore-next:phrase:0:f70b2016ef0e989d,0,"{""section_key"":""explore-next"",""target_phrase_id"":""city-danang-stop-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-stop-ba-na-hills"",""vietnamese"":""Dừng ở Bà Nà Hills"",""english"":""Stop at Ba Na Hills""}","{""section_key"":""use-it-with"",""display_order"":10,""target_phrase_id"":""city-danang-stop-ba-na-hills"",""target_page_id"":""viet-phrase-city-danang-stop-ba-na-hills"",""vietnamese"":""Dừng ở Bà Nà Hills"",""english"":""Stop at Ba Na Hills"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true,""priority"":""primary_or_high""}",This row supports the actual place visit flow.,,viet-phrase-city-danang-stop-ba-na-hills,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-148,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains:quick-say:phrase:0:7a2ef102aeb90402,0,"{""section_key"":""quick-say"",""target_phrase_id"":""city-danang-ticket-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-ticket-marble-mountains"",""vietnamese"":""Một vé vào Ngũ Hành Sơn"",""english"":""One ticket to Marble Mountains""}","{""section_key"":""quick-say"",""display_order"":0,""target_phrase_id"":""city-danang-ticket-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-ticket-marble-mountains"",""vietnamese"":""Một vé vào Ngũ Hành Sơn"",""english"":""One ticket to Marble Mountains"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-ticket-marble-mountains,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-149,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains:place-anchor:phrase:0:c3ec15fcb0678ad7,0,"{""section_key"":""place-anchor"",""target_phrase_id"":""city-danang-place-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-place-marble-mountains"",""vietnamese"":""Ngũ Hành Sơn"",""english"":""Marble Mountains""}","{""section_key"":""place-anchor"",""display_order"":0,""target_phrase_id"":""city-danang-place-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-place-marble-mountains"",""vietnamese"":""Ngũ Hành Sơn"",""english"":""Marble Mountains"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-place-marble-mountains,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-150,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains:when-to-use:phrase:0:f8f2ffebe2c8187b,0,"{""section_key"":""when-to-use"",""target_phrase_id"":""city-danang-go-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-go-marble-mountains"",""vietnamese"":""Đi Ngũ Hành Sơn"",""english"":""Go to Marble Mountains""}","{""section_key"":""when-to-use"",""display_order"":0,""target_phrase_id"":""city-danang-go-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-go-marble-mountains"",""vietnamese"":""Đi Ngũ Hành Sơn"",""english"":""Go to Marble Mountains"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-go-marble-mountains,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-151,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains:when-to-use:phrase:1:635fd918f2af03c4,1,"{""section_key"":""when-to-use"",""target_phrase_id"":""city-danang-stop-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-stop-marble-mountains"",""vietnamese"":""Dừng ở Ngũ Hành Sơn"",""english"":""Stop at Marble Mountains""}","{""section_key"":""when-to-use"",""display_order"":1,""target_phrase_id"":""city-danang-stop-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-stop-marble-mountains"",""vietnamese"":""Dừng ở Ngũ Hành Sơn"",""english"":""Stop at Marble Mountains"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-stop-marble-mountains,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-152,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains:when-to-use:phrase:2:0d4a6678b8224269,2,"{""section_key"":""when-to-use"",""target_phrase_id"":""city-danang-time-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-time-marble-mountains"",""vietnamese"":""Từ đây đến Ngũ Hành Sơn bao lâu?"",""english"":""How long from here to Marble Mountains?""}","{""section_key"":""when-to-use"",""display_order"":2,""target_phrase_id"":""city-danang-time-marble-mountains"",""target_page_id"":""viet-phrase-city-danang-time-marble-mountains"",""vietnamese"":""Từ đây đến Ngũ Hành Sơn bao lâu?"",""english"":""How long from here to Marble Mountains?"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-time-marble-mountains,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
B001-ROW-153,viet-phrase-city-danang-ticket-marble-mountains,city-danang-ticket-marble-mountains,REVIEW_ONLY,REVIEW_ONLY,KEEP_ROW_REVIEW_ONLY,viet-phrase-city-danang-ticket-marble-mountains:explore-next:phrase:0:9800aff6619b90ab,0,"{""section_key"":""explore-next"",""target_phrase_id"":""city-danang-go-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-go-dragon-bridge"",""vietnamese"":""Đi cầu Rồng"",""english"":""Go to Dragon Bridge""}","{""section_key"":""explore-next"",""display_order"":0,""target_phrase_id"":""city-danang-go-dragon-bridge"",""target_page_id"":""viet-phrase-city-danang-go-dragon-bridge"",""vietnamese"":""Đi cầu Rồng"",""english"":""Go to Dragon Bridge"",""row_treatment"":""standard_phrase_row"",""speaker_left"":true,""chevron_right"":true}",This row remains useful in the proposed page flow.,,viet-phrase-city-danang-go-dragon-bridge,NO_AUDIO_GENERATION_REUSE_OR_QUEUE,,,
